step,seconds,mean_iou,view1_iou,view2_iou,loss,patches
1,1.386,0.317245,0.374036,0.260454,0.507220,20
25,27.130,0.434302,0.492937,0.375667,0.349461,20
50,197.276,0.532564,0.590110,0.475018,0.286577,23
75,227.867,0.639675,0.710513,0.568836,0.225430,23
100,422.109,0.716149,0.816056,0.616242,0.182416,25
125,456.464,0.771070,0.883969,0.658171,0.150511,25
150,654.406,0.780114,0.875415,0.684813,0.142477,22
175,684.144,0.796283,0.866535,0.726031,0.130037,22
200,869.261,0.818869,0.882711,0.755026,0.116899,24
225,902.073,0.832515,0.893016,0.772014,0.108625,24
250,1088.385,0.840663,0.888068,0.793258,0.107780,21
275,1116.731,0.854409,0.894841,0.813978,0.096334,21
300,1297.951,0.861583,0.903903,0.819263,0.092077,24
325,1330.487,0.868617,0.914768,0.822466,0.086455,24
350,1516.483,0.875634,0.919122,0.832146,0.082306,21
375,1544.274,0.880118,0.928972,0.831265,0.079326,21
400,1716.256,0.884275,0.932667,0.835884,0.070554,21
425,1743.922,0.895389,0.941775,0.849002,0.063588,21
450,1900.883,0.897152,0.944936,0.849369,0.065280,18
475,1924.544,0.901505,0.948590,0.854421,0.062268,18
500,2078.001,0.905737,0.949189,0.862284,0.061061,19
525,2103.012,0.908042,0.944881,0.871204,0.055979,19
550,2265.916,0.911107,0.947500,0.874713,0.053601,19
575,2291.066,0.912306,0.947140,0.877473,0.052657,19
600,2453.161,0.916170,0.945969,0.886371,0.050525,19
625,2478.051,0.920745,0.953010,0.888480,0.048238,19
650,2632.619,0.923006,0.954492,0.891520,0.048195,18
675,2656.192,0.924816,0.959692,0.889940,0.048085,18
700,2807.916,0.925698,0.959866,0.891530,0.047311,18
725,2831.445,0.924712,0.963229,0.886195,0.050337,18
750,2982.312,0.927091,0.966427,0.887755,0.047591,18
775,3005.850,0.924401,0.965529,0.883273,0.047742,18
800,3158.089,0.923218,0.966388,0.880048,0.049220,18
825,3181.448,0.924718,0.962851,0.886585,0.047819,18
850,3332.133,0.920745,0.963636,0.877853,0.053107,21
875,3359.462,0.923041,0.962362,0.883721,0.048887,21
