step,loss
1,0.843810
10,0.690635
20,0.572206
30,0.515853
40,0.469345
50,0.424555
60,0.359392
70,0.325091
80,0.296575
90,0.268128
100,0.243651
110,0.218682
120,0.202989
130,0.195002
140,0.183124
150,0.175632
160,0.174074
170,0.171329
180,0.165940
190,0.162548
200,0.160735
210,0.159988
220,0.159979
230,0.158291
240,0.157384
250,0.157485
260,0.146504
270,0.143363
280,0.143511
290,0.142018
300,0.140204
310,0.136833
320,0.136421
330,0.132490
340,0.130096
350,0.127819
360,0.127375
370,0.121473
380,0.114746
390,0.111385
400,0.110765
410,0.109451
420,0.104036
430,0.108153
440,0.102924
450,0.101215
460,0.099781
470,0.099668
480,0.099535
490,0.098316
500,0.096966
510,0.096645
520,0.095489
530,0.099466
540,0.096382
550,0.093102
560,0.091286
570,0.088209
580,0.087190
590,0.085903
600,0.084845
610,0.087925
620,0.084830
630,0.085827
640,0.085362
650,0.085571
660,0.083164
670,0.082976
680,0.083604
690,0.082596
700,0.081126
710,0.081942
720,0.080183
730,0.080526
740,0.078050
750,0.077629
760,0.077202
770,0.077752
780,0.079498
790,0.079560
800,0.080235
810,0.084089
820,0.084655
830,0.085464
840,0.087425
850,0.086493
860,0.085438
870,0.085778
880,0.083283
890,0.083488
900,0.082350
910,0.086636
920,0.081339
930,0.080462
940,0.085407
950,0.082237
960,0.082458
970,0.081156
980,0.081849
990,0.085423
1000,0.086260
