job	pair	arm	config	stop_reason	final_step	final_loss	final_mean_iou	final_view1_iou	final_view2_iou	best_mean_iou	best_mean_iou_step	final_mean_tversky	best_mean_tversky	final_patches	start_patches	max_patches	min_patches	mean_patches	final_mean_spill	final_mean_precision	final_mean_coverage	final_overlap	srd_total_adds	srd_total_splits	srd_total_deletes	total_seconds
neg_sun_moon_srd_restart_nonorm4	sun_moon	srd_restart	nonorm4	converged	2175	0.037285	0.922485	0.910648	0.934323	0.930468	1850	0.984335	0.985936	27	20	29	20	27.455	0.008725	0.990721	0.930452	0.00011546	14	3	10	20603.123
neg_water_fire_srd_restart_nonorm4	water_fire	srd_restart	nonorm4	converged	1500	0.020478	0.936000	0.916639	0.955361	0.945083	1350	0.988175	0.988175	22	20	28	20	24.426	0.006048	0.993730	0.941736	0.00004463	13	4	15	12201.412
neg_cat_face_bass_srd_restart_nonorm4	cat_face_bass	srd_restart	nonorm4	converged	2825	0.035393	0.945169	0.944734	0.945604	0.949856	2525	0.98579	0.987598	29	20	30	20	25.053	0.010281	0.989446	0.954883	0.00007847	18	6	15	23188.145
neg_dance_argument_srd_restart_nonorm4	dance_argument	srd_restart	nonorm4	converged	2200	0.078412	0.831398	0.852224	0.810573	0.851326	1900	0.961187	0.965716	30	20	33	20	29.011	0.021391	0.976307	0.849491	0.00002658	19	3	12	21904.044
neg_horse_circle_srd_restart_nonorm4	horse_circle	srd_restart	nonorm4	converged	2175	0.044733	0.932084	0.881362	0.982807	0.933404	1875	0.985673	0.985689	32	20	33	20	30.795	0.008462	0.990754	0.939589	0.00000027	18	2	8	23471.472
neg_acm_scf_srd_restart_nonorm4	acm_scf	srd_restart	nonorm4	converged	3250	0.121518	0.832303	0.794277	0.870329	0.838885	3000	0.93936	0.950454	34	20	37	19	30.168	0.048758	0.951588	0.874371	0.00000175	20	9	15	34558.877
neg_teapot_droplets_srd_restart_nonorm4	teapot_droplets	srd_restart	nonorm4	converged	2000	0.078286	0.771793	0.766836	0.776750	0.829360	1650	0.926806	0.947793	33	20	34	20	30.605	0.050092	0.944799	0.810632	0.00000531	19	3	9	21823.905
