step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count,total_adds,total_splits,total_deletes
1,0.469,0.674401,0.144530,0.121811,0.167248,5,0.00294349,0,0.148403,0.110655,0.186151,0.532993,0.550083,0.515903,0.166836,0.135290,0.198381,0.011934,0.023472,0.095815,0.110596,0.000100,0,0,0
25,7.211,0.559729,0.211521,0.184134,0.238909,5,0.00000024,1,0.075223,0.055841,0.094604,0.755605,0.776866,0.734343,0.227963,0.194416,0.261511,0.005877,0.011892,0.084510,0.093182,0.000100,0,0,0
50,52.942,0.512360,0.257490,0.215516,0.299465,8,0.00041357,0,0.056811,0.037364,0.076259,0.832735,0.856806,0.808664,0.272935,0.223568,0.322302,0.003956,0.009438,0.079918,0.084075,0.000100,1,2,0
75,63.777,0.466923,0.315360,0.281299,0.349420,8,0.00001874,0,0.048792,0.042907,0.054676,0.871604,0.872405,0.870803,0.330947,0.293369,0.368525,0.004515,0.006759,0.073554,0.076446,0.000100,1,2,0
100,114.836,0.413222,0.387421,0.356097,0.418745,8,0.00009430,0,0.041511,0.037159,0.045863,0.906895,0.908586,0.905204,0.403639,0.369329,0.437950,0.003871,0.005620,0.065325,0.067648,0.000100,4,2,3
125,125.532,0.372904,0.450866,0.426980,0.474753,8,0.00025532,0,0.043069,0.031821,0.054317,0.917372,0.932638,0.902107,0.470553,0.440567,0.500540,0.003214,0.006696,0.057808,0.061478,0.000100,4,2,3
150,198.321,0.331516,0.515380,0.492561,0.538199,11,0.00004958,2,0.044788,0.034900,0.054676,0.924030,0.935922,0.912139,0.538689,0.509752,0.567626,0.003539,0.006850,0.051206,0.054093,0.000100,6,3,3
175,213.230,0.297612,0.563184,0.546269,0.580099,11,0.00008207,1,0.041797,0.031616,0.051978,0.934194,0.946878,0.921510,0.586896,0.563539,0.610252,0.003257,0.006350,0.045568,0.048814,0.000100,6,3,3
200,296.431,0.271713,0.596792,0.593825,0.599759,12,0.00005024,0,0.033503,0.024020,0.042986,0.948851,0.962001,0.935701,0.616814,0.608089,0.625540,0.002429,0.005352,0.040501,0.046167,0.000100,9,3,5
225,312.310,0.249428,0.630092,0.636436,0.623747,12,0.00001870,1,0.034181,0.027715,0.040647,0.950209,0.959350,0.941069,0.651588,0.654075,0.649101,0.002714,0.005006,0.036113,0.043165,0.000100,9,3,5
250,416.748,0.230638,0.658647,0.676229,0.641066,15,0.00003156,2,0.031576,0.023404,0.039748,0.955506,0.967288,0.943723,0.679301,0.692055,0.666547,0.002359,0.004939,0.031963,0.041260,0.000100,12,3,5
