config	arm	n	final_mean_iou	best_mean_iou	final_mean_tversky	best_mean_tversky	final_patches	max_patches	final_mean_spill	final_mean_coverage	srd_total_deletes	final_step	total_seconds
tversky_r5p33	hinge2_restart_importnet	5	0.900584	0.908252	0.973217	0.977757	13	20	0.018815	0.917245	7	1745	10347.6
