config	arm	n	final_mean_iou	best_mean_iou	final_mean_tversky	best_mean_tversky	final_patches	max_patches	final_mean_spill	final_mean_coverage	srd_total_deletes	final_step	total_seconds
nonorm1p25	hinge2_restart_importnet	5	0.723513	0.727279	0.930019	0.931151	4.2	5	0.0295252	0.746115	0.8	1800	1400.55
