step,seconds,mean_iou,view1_iou,view2_iou,loss,patches
1,1.396,0.188247,0.186278,0.190215,0.946678,20
25,25.843,0.316365,0.300360,0.332369,0.660240,20
50,50.519,0.410895,0.396257,0.425532,0.554611,20
75,75.196,0.515243,0.514989,0.515498,0.455097,20
100,99.759,0.580982,0.573615,0.588349,0.398154,20
125,124.381,0.627479,0.604975,0.649983,0.362011,20
150,149.249,0.659292,0.603592,0.714991,0.332545,20
175,174.030,0.683363,0.619746,0.746981,0.311615,20
200,199.136,0.698845,0.630230,0.767461,0.297436,20
225,224.279,0.706122,0.633533,0.778710,0.292019,20
250,249.417,0.713402,0.634456,0.792348,0.286409,20
275,274.848,0.721273,0.634631,0.807915,0.276733,20
300,300.124,0.732029,0.645612,0.818445,0.262297,20
325,325.454,0.739816,0.649416,0.830217,0.255262,20
350,350.703,0.758205,0.663308,0.853102,0.240785,20
375,376.112,0.760999,0.666736,0.855262,0.237372,20
400,401.592,0.761650,0.668052,0.855248,0.237552,20
425,427.188,0.761333,0.664076,0.858589,0.238038,20
450,452.374,0.765308,0.671247,0.859370,0.231467,20
475,477.632,0.767309,0.675479,0.859139,0.228254,20
500,502.724,0.772141,0.681506,0.862775,0.222200,20
525,527.939,0.773349,0.684304,0.862395,0.222647,20
550,553.208,0.771982,0.684363,0.859600,0.224451,20
575,578.807,0.773426,0.683380,0.863472,0.227641,20
600,603.582,0.769751,0.683890,0.855611,0.230171,20
625,628.012,0.765103,0.691366,0.838841,0.231758,20
650,652.443,0.776977,0.697477,0.856477,0.214348,20
675,677.009,0.777607,0.695411,0.859802,0.213955,20
700,701.316,0.781883,0.702123,0.861643,0.205994,20
725,725.819,0.785512,0.705870,0.865154,0.203887,20
750,750.601,0.788141,0.710540,0.865741,0.199178,20
775,775.391,0.791735,0.713203,0.870266,0.196695,20
800,800.316,0.798902,0.719664,0.878140,0.191871,20
825,824.579,0.803090,0.722345,0.883835,0.190652,20
850,848.704,0.804899,0.722986,0.886812,0.187689,20
875,872.531,0.803153,0.719572,0.886733,0.189921,20
900,896.432,0.803692,0.715240,0.892144,0.193232,20
925,920.478,0.804598,0.716967,0.892229,0.193018,20
950,944.102,0.804351,0.717294,0.891408,0.192790,20
975,967.531,0.806206,0.717933,0.894479,0.191225,20
1000,990.990,0.808474,0.719400,0.897547,0.189527,20
1025,1014.494,0.808945,0.721685,0.896205,0.189673,20
1050,1037.945,0.808009,0.722824,0.893195,0.190508,20
1075,1061.345,0.806647,0.722616,0.890678,0.191191,20
1100,1084.684,0.805820,0.722997,0.888643,0.193713,20
