step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette
1,1.474,1.260056,0.190821,0.151570,0.230071,20,0.00000000,0,0.212629,0.093992,0.331265,0.559317,0.638225,0.480410,0.236051,0.165817,0.306286,0.034612,0.046126,0.253811,0.125838
25,27.675,1.004623,0.285657,0.223962,0.347352,20,0.00000000,0,0.110991,0.037981,0.184000,0.775228,0.859563,0.690894,0.321867,0.232469,0.411265,0.013871,0.025420,0.220435,0.094794
50,204.690,0.910614,0.357882,0.278690,0.437075,20,0.00007860,1,0.106024,0.035395,0.176653,0.817534,0.890739,0.744329,0.401420,0.288554,0.514286,0.012639,0.024257,0.204204,0.080868
75,231.930,0.841915,0.404297,0.311076,0.497518,20,0.00014117,1,0.091294,0.031405,0.151184,0.851002,0.910845,0.791159,0.446790,0.320845,0.572735,0.011224,0.020656,0.194242,0.070423
100,405.973,0.785693,0.448506,0.352036,0.544975,20,0.00030454,1,0.088910,0.032513,0.145306,0.864528,0.917895,0.811161,0.493823,0.363482,0.624163,0.011466,0.019926,0.182815,0.063315
125,432.753,0.721403,0.492550,0.403349,0.581751,20,0.00031940,1,0.085824,0.028301,0.143347,0.879411,0.936124,0.822698,0.539953,0.414764,0.665143,0.009956,0.019779,0.167472,0.058054
150,610.277,0.663171,0.540390,0.461572,0.619208,20,0.00001240,1,0.097474,0.028745,0.166204,0.877911,0.942920,0.812902,0.598481,0.474839,0.722122,0.010200,0.022755,0.151061,0.053515
175,637.481,0.612602,0.581168,0.519587,0.642749,20,0.00000000,0,0.107698,0.029927,0.185469,0.875639,0.947038,0.804239,0.648548,0.535136,0.761959,0.011017,0.025421,0.135076,0.050906
200,811.929,0.589034,0.604017,0.532232,0.675802,20,0.00000000,0,0.109139,0.032809,0.185469,0.877845,0.943676,0.812014,0.675418,0.549693,0.801143,0.011971,0.025356,0.131688,0.045993
225,838.859,0.563931,0.626521,0.544993,0.708049,20,0.00000000,0,0.104105,0.033843,0.174367,0.884995,0.943338,0.826652,0.697474,0.563438,0.831510,0.012438,0.024209,0.128355,0.041298
250,1009.993,0.554417,0.637064,0.554436,0.719692,20,0.00000000,0,0.110405,0.034360,0.186449,0.882125,0.943472,0.820778,0.713682,0.573487,0.853878,0.012635,0.025666,0.125868,0.039787
275,1036.701,0.541300,0.649153,0.558954,0.739352,20,0.00000068,0,0.109277,0.034065,0.184490,0.885169,0.944344,0.825993,0.726875,0.577995,0.875755,0.012269,0.025651,0.124322,0.037151
300,1206.535,0.530160,0.660475,0.577939,0.743011,20,0.00000000,0,0.113240,0.041011,0.185469,0.881123,0.936185,0.826060,0.741228,0.601640,0.880816,0.015072,0.025852,0.119788,0.036470
325,1233.113,0.520408,0.667587,0.585347,0.749828,20,0.00000000,0,0.113674,0.042858,0.184490,0.881201,0.934397,0.828006,0.749299,0.610434,0.888163,0.015541,0.025521,0.117659,0.035279
350,1405.604,0.517569,0.671161,0.584922,0.757400,20,0.00000000,0,0.111633,0.042858,0.180408,0.883222,0.934352,0.832092,0.752016,0.609990,0.894041,0.015536,0.025001,0.117859,0.034396
375,1432.357,0.507327,0.678655,0.588239,0.769070,20,0.00000000,0,0.107952,0.043006,0.172898,0.886826,0.934496,0.839156,0.757789,0.613537,0.902041,0.015542,0.023903,0.116971,0.032416
400,1607.480,0.501398,0.682033,0.589246,0.774819,20,0.00000000,0,0.105642,0.040346,0.170939,0.889854,0.938249,0.841460,0.760143,0.613020,0.907265,0.014689,0.023823,0.116344,0.031533
425,1634.182,0.497805,0.683337,0.588524,0.778151,20,0.00000000,0,0.103211,0.039237,0.167184,0.892128,0.939714,0.844542,0.759930,0.611616,0.908245,0.014262,0.023121,0.116453,0.030790
450,1804.699,0.489654,0.690469,0.600256,0.780681,20,0.00000000,0,0.106781,0.038868,0.174694,0.890658,0.941327,0.839988,0.770324,0.623587,0.917061,0.014547,0.023996,0.113386,0.030561
