config	arm	n	final_mean_iou	best_mean_iou	final_mean_tversky	best_mean_tversky	final_patches	max_patches	final_mean_spill	final_mean_coverage	srd_total_deletes	final_step	total_seconds
aw0p25	srd_restart	7	0.907541	0.911381	0.932171	0.936636	28.7143	33.5714	0.0771179	0.971296	11.8571	1739.29	16482.5
