step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count
300,1310.395,0.557322,0.623718,0.570688,0.676747,23,0.00048847,1,0.112529,0.026528,0.198531,0.880021,0.956679,0.803364,0.698465,0.585827,0.811102,0.009567,0.027641,0.120172,0.046884,0.010000
325,1340.177,0.553639,0.629382,0.572404,0.686360,23,0.00055319,1,0.113528,0.027710,0.199347,0.880030,0.955014,0.805046,0.705725,0.588266,0.823184,0.010361,0.027547,0.120190,0.045274,0.010000
350,1535.894,0.547595,0.636953,0.579549,0.694357,23,0.00075775,1,0.114871,0.034804,0.194939,0.877451,0.945150,0.809751,0.714717,0.599719,0.829714,0.012433,0.027132,0.118275,0.044297,0.010000
375,1565.875,0.535289,0.644134,0.575059,0.713210,23,0.00087845,1,0.101333,0.032218,0.170449,0.889478,0.948518,0.830437,0.714181,0.593586,0.834776,0.011884,0.023769,0.119790,0.040608,0.010000
400,1758.623,0.523421,0.652108,0.586399,0.717816,23,0.00093513,2,0.101870,0.034434,0.169306,0.889214,0.946282,0.832146,0.722969,0.606591,0.839347,0.012450,0.023375,0.116660,0.039683,0.010000
425,1788.510,0.516369,0.657159,0.600371,0.713948,23,0.00080684,2,0.104940,0.035838,0.174041,0.886788,0.945512,0.828065,0.730046,0.621887,0.838204,0.012826,0.024265,0.112645,0.040744,0.010000
450,1975.998,0.525764,0.648608,0.604688,0.692529,23,0.00002204,1,0.113604,0.034065,0.193143,0.879437,0.948336,0.810538,0.725786,0.625286,0.826286,0.012461,0.026813,0.111386,0.044227,0.010000
475,2005.494,0.529822,0.646194,0.608428,0.683960,23,0.00010131,1,0.115915,0.032809,0.199020,0.877545,0.950380,0.804710,0.724236,0.628390,0.820082,0.012299,0.027909,0.110385,0.046095,0.010000
500,2197.278,0.511694,0.656792,0.614533,0.699051,23,0.00027494,1,0.110331,0.034213,0.186449,0.882688,0.948919,0.816458,0.732473,0.635558,0.829388,0.012138,0.025936,0.108264,0.043199,0.010000
525,2226.832,0.513431,0.658361,0.625894,0.690828,23,0.00036391,1,0.119341,0.033622,0.205061,0.876479,0.950597,0.802360,0.739713,0.646937,0.832490,0.012610,0.028405,0.105599,0.044953,0.010000
550,2420.433,0.521197,0.656925,0.631436,0.682414,23,0.00026364,1,0.128026,0.036134,0.219918,0.869347,0.947661,0.791033,0.743371,0.654253,0.832490,0.013524,0.030867,0.104384,0.047091,0.010000
575,2449.864,0.522585,0.656647,0.634306,0.678989,23,0.00030734,1,0.134494,0.041233,0.227755,0.863328,0.941238,0.785418,0.747046,0.660460,0.833633,0.015342,0.031098,0.103830,0.047073,0.010000
600,2642.226,0.517166,0.659317,0.639457,0.679177,23,0.00017619,1,0.131246,0.040124,0.222367,0.865922,0.943106,0.788739,0.747659,0.665115,0.830204,0.014617,0.031013,0.102006,0.047527,0.010000
625,2671.780,0.512085,0.662894,0.645175,0.680613,23,0.00027259,1,0.132974,0.040641,0.225306,0.865111,0.942922,0.787300,0.752678,0.671396,0.833959,0.015022,0.031011,0.100556,0.047059,0.010000
650,2864.042,0.509856,0.666107,0.649436,0.682777,23,0.00024912,1,0.132488,0.042119,0.222857,0.865366,0.941412,0.789319,0.755864,0.676790,0.834939,0.015544,0.031074,0.099574,0.047011,0.010000
675,2893.720,0.504509,0.671591,0.655148,0.688034,23,0.00022233,1,0.133027,0.043523,0.222531,0.865469,0.940148,0.790790,0.762403,0.683662,0.841143,0.016137,0.031103,0.098199,0.046299,0.010000
700,3086.191,0.507858,0.670755,0.657698,0.683813,23,0.00033535,1,0.138921,0.046331,0.231510,0.860644,0.936922,0.784367,0.765146,0.688170,0.842122,0.016999,0.032149,0.097633,0.047001,0.010000
725,3115.873,0.501953,0.671831,0.660764,0.682898,23,0.00011510,1,0.133495,0.043154,0.223837,0.864917,0.941082,0.788752,0.762517,0.689278,0.835755,0.015974,0.031241,0.096632,0.047051,0.010000
750,3307.552,0.493692,0.674950,0.660086,0.689814,23,0.00013475,1,0.126413,0.044336,0.208490,0.869754,0.939571,0.799937,0.761492,0.689352,0.833633,0.016161,0.029134,0.096484,0.045400,0.010000
775,3337.071,0.494199,0.674011,0.665607,0.682414,23,0.00010771,1,0.133014,0.046110,0.219918,0.864463,0.937892,0.791033,0.764394,0.696298,0.832490,0.017007,0.029812,0.095219,0.046079,0.010000
800,3529.487,0.489833,0.678861,0.669111,0.688611,23,0.00015026,1,0.130383,0.048031,0.212735,0.866437,0.935897,0.796977,0.768175,0.701249,0.835102,0.017519,0.029527,0.094134,0.045586,0.010000
825,3559.275,0.485737,0.678787,0.675653,0.681922,23,0.00010048,1,0.128617,0.044336,0.212898,0.868086,0.940881,0.795290,0.766355,0.705609,0.827102,0.016536,0.029572,0.092315,0.046520,0.010000
850,3749.579,0.491079,0.678598,0.679140,0.678057,23,0.00001370,1,0.135866,0.048548,0.223184,0.862070,0.936176,0.787963,0.770749,0.712111,0.829388,0.018194,0.030788,0.091870,0.047329,0.010000
875,3778.984,0.492829,0.680169,0.686313,0.674025,23,0.00004115,1,0.142860,0.050617,0.235102,0.857094,0.934406,0.779783,0.776771,0.721052,0.832490,0.018883,0.032716,0.089789,0.048678,0.010000
900,3969.224,0.499818,0.679499,0.686855,0.672142,23,0.00001042,1,0.152658,0.052908,0.252408,0.850576,0.931829,0.769323,0.782496,0.723195,0.841796,0.019858,0.034898,0.089907,0.049318,0.010000
925,3997.736,0.517686,0.671156,0.676848,0.665464,23,0.00000549,0,0.160884,0.054829,0.266939,0.844102,0.928681,0.759523,0.778530,0.713958,0.843102,0.020383,0.037035,0.092711,0.051141,0.010000
950,4183.328,0.521958,0.669899,0.665756,0.674042,23,0.00001368,0,0.158456,0.055198,0.261714,0.845915,0.927150,0.764680,0.776477,0.702505,0.850449,0.020369,0.036394,0.095871,0.049729,0.010000
975,4211.538,0.521738,0.668830,0.662520,0.675139,23,0.00003506,1,0.155184,0.051430,0.258939,0.848868,0.931246,0.766490,0.773276,0.696594,0.849959,0.019442,0.035849,0.096965,0.049294,0.010000
1000,4398.888,0.526089,0.666672,0.665216,0.668127,23,0.00002428,1,0.159694,0.052612,0.266776,0.845227,0.930114,0.760340,0.773291,0.700214,0.846367,0.019807,0.036981,0.096242,0.050721,0.010000
1025,4427.295,0.526535,0.666762,0.659817,0.673706,23,0.00002967,1,0.154801,0.057194,0.252408,0.846978,0.924222,0.769735,0.770655,0.697554,0.843755,0.021110,0.035223,0.097856,0.049483,0.010000
1050,4613.078,0.526346,0.669353,0.665484,0.673222,23,0.00004004,1,0.157811,0.062070,0.253551,0.844119,0.919270,0.768968,0.775355,0.706791,0.843918,0.022963,0.035265,0.096811,0.049515,0.010000
1075,4641.846,0.522470,0.674328,0.668730,0.679927,23,0.00002554,1,0.159249,0.062662,0.255837,0.844213,0.918968,0.769457,0.782255,0.710633,0.853878,0.023477,0.035548,0.096150,0.048488,0.010000
1100,4827.190,0.521659,0.674203,0.668961,0.679444,23,0.00002496,1,0.166091,0.062957,0.269224,0.840373,0.918663,0.762083,0.786722,0.711077,0.862367,0.023575,0.036162,0.096028,0.047984,0.010000
1125,4855.574,0.520320,0.678495,0.668931,0.688059,23,0.00003428,1,0.162737,0.066209,0.259265,0.842372,0.915055,0.769688,0.789834,0.713220,0.866449,0.024615,0.035771,0.096167,0.047072,0.010000
