step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count,total_adds,total_splits,total_deletes
1,1.546,0.728044,0.250937,0.206351,0.295524,20,0.00021183,0,0.118218,0.146608,0.089827,0.699671,0.617423,0.781918,0.279337,0.236603,0.322070,0.032918,0.018148,0.169675,0.130441,0.000000,0,0,0
25,27.659,0.525467,0.368221,0.354986,0.381456,20,0.00052488,3,0.048518,0.062770,0.034265,0.888721,0.857353,0.920089,0.385898,0.377269,0.394527,0.013946,0.006873,0.127910,0.108617,0.000000,0,0,0
50,347.666,0.430913,0.475816,0.472422,0.479210,23,0.00104548,2,0.039097,0.053803,0.024390,0.927567,0.902468,0.952667,0.494369,0.497839,0.490898,0.011906,0.004928,0.103514,0.090534,0.000000,2,1,0
75,377.947,0.346507,0.585842,0.577639,0.594046,23,0.00093539,4,0.037608,0.056180,0.019036,0.942596,0.915680,0.969512,0.607722,0.610091,0.605354,0.012413,0.003747,0.082845,0.069882,0.000000,2,1,0
100,709.443,0.300458,0.635264,0.604567,0.665960,23,0.00058980,4,0.029997,0.050238,0.009756,0.956189,0.926679,0.985699,0.653698,0.634939,0.672457,0.011024,0.001872,0.076903,0.056998,0.000000,4,1,2
125,740.192,0.263228,0.682915,0.640338,0.725493,23,0.00044536,5,0.028160,0.047753,0.008566,0.960991,0.933554,0.988428,0.701312,0.670916,0.731707,0.010523,0.001587,0.069742,0.046578,0.000000,4,1,2
150,1094.548,0.230723,0.725462,0.692030,0.758894,26,0.00019372,4,0.027964,0.049265,0.006663,0.963909,0.936464,0.991354,0.745037,0.726124,0.763950,0.010707,0.001245,0.059566,0.040788,0.000000,7,1,2
175,1129.127,0.208917,0.752352,0.712416,0.792288,26,0.00009176,3,0.027169,0.048509,0.005830,0.965878,0.939019,0.992738,0.771941,0.746975,0.796907,0.010166,0.001135,0.055167,0.035134,0.000000,7,1,2
200,1525.876,0.186703,0.785851,0.744598,0.827105,29,0.00001279,5,0.027991,0.049914,0.006068,0.966373,0.939984,0.992761,0.806943,0.781763,0.832124,0.010929,0.001125,0.049205,0.029075,0.000000,10,1,2
225,1564.500,0.166457,0.810638,0.760111,0.861164,29,0.00004704,3,0.026586,0.047105,0.006068,0.968585,0.944124,0.993045,0.831153,0.795916,0.866389,0.010107,0.001072,0.045906,0.023332,0.000000,10,1,2
250,2011.261,0.147184,0.829767,0.788386,0.871147,28,0.00005143,3,0.021831,0.039974,0.003688,0.974656,0.953512,0.995799,0.847131,0.819901,0.874360,0.008586,0.000767,0.040119,0.021763,0.000000,10,1,3
275,2048.530,0.135318,0.848943,0.810102,0.887785,28,0.00009041,4,0.023945,0.041703,0.006187,0.973016,0.952910,0.993122,0.868581,0.843885,0.893278,0.009037,0.001236,0.036008,0.018778,0.000000,10,1,3
300,2470.144,0.126525,0.860290,0.825189,0.895390,30,0.00005709,3,0.023961,0.041379,0.006544,0.973426,0.954060,0.992792,0.880292,0.859334,0.901249,0.008875,0.001281,0.032990,0.017558,0.000000,13,1,4
325,2510.328,0.114731,0.873428,0.843961,0.902894,30,0.00012993,2,0.022854,0.038570,0.007139,0.975031,0.957851,0.992211,0.892926,0.876513,0.909340,0.008144,0.001334,0.029287,0.016186,0.000000,13,1,4
