step,loss
1,0.859973
10,0.786288
20,0.719120
30,0.682243
40,0.648730
50,0.611248
60,0.578086
70,0.544638
80,0.507508
90,0.474800
100,0.454519
110,0.437033
120,0.419559
130,0.401881
140,0.388218
150,0.373049
160,0.362443
170,0.357091
180,0.355289
190,0.348391
200,0.342996
210,0.340882
220,0.340126
230,0.337479
240,0.334080
250,0.332767
260,0.332083
270,0.331222
280,0.329287
290,0.328248
300,0.323279
310,0.319519
320,0.318793
330,0.321340
340,0.325933
350,0.328620
360,0.325372
370,0.323791
380,0.322495
390,0.320079
400,0.315735
410,0.313892
420,0.305391
430,0.306528
440,0.297035
450,0.288238
460,0.285265
470,0.278439
480,0.276598
490,0.273213
500,0.273484
510,0.268534
520,0.266053
530,0.264379
540,0.263325
550,0.259129
560,0.255973
570,0.253185
580,0.251640
590,0.249590
600,0.248785
610,0.249093
620,0.247811
630,0.245628
640,0.244767
650,0.243985
660,0.241512
670,0.241720
680,0.240688
690,0.240774
700,0.240179
710,0.240865
720,0.241260
730,0.240073
740,0.238139
750,0.239124
760,0.239307
770,0.240098
780,0.241694
790,0.240158
800,0.237137
810,0.236695
820,0.236955
830,0.236834
840,0.237216
850,0.236181
860,0.233936
870,0.233165
880,0.233807
890,0.230232
900,0.227617
910,0.226252
920,0.226481
930,0.225024
940,0.223915
950,0.221649
960,0.218770
970,0.217363
980,0.216453
990,0.216114
1000,0.216599
