step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count
675,5316.315,0.186226,0.772441,0.744945,0.799937,28,0.00000835,3,0.078960,0.124756,0.033163,0.915912,0.870402,0.961422,0.832173,0.837882,0.826465,0.008043,0.007563,0.016833,0.037437,0.000000
700,5707.750,0.185789,0.772079,0.743169,0.800989,28,0.00001329,1,0.081396,0.129630,0.033163,0.913856,0.866242,0.961470,0.833529,0.839506,0.827552,0.008297,0.007493,0.016898,0.037134,0.000000
725,5768.764,0.185040,0.773401,0.746191,0.800611,28,0.00000803,2,0.081558,0.130279,0.032837,0.914003,0.866200,0.961806,0.835152,0.843405,0.826900,0.008416,0.007229,0.016776,0.037079,0.000000
750,6153.229,0.185312,0.774840,0.747914,0.801766,27,0.00010192,1,0.081724,0.128980,0.034468,0.913795,0.867490,0.960101,0.836890,0.844379,0.829401,0.008419,0.007710,0.016754,0.036928,0.000000
775,6212.347,0.186623,0.769710,0.737504,0.801917,27,0.00011598,1,0.084969,0.137427,0.032511,0.910727,0.859235,0.962219,0.833422,0.838856,0.827987,0.008779,0.007268,0.017353,0.036805,0.000000
800,6588.736,0.186251,0.770717,0.738883,0.802551,27,0.00005043,1,0.085562,0.139701,0.031423,0.910569,0.857710,0.963427,0.834938,0.842105,0.827770,0.008975,0.007078,0.017276,0.036769,0.000000
825,6647.108,0.184210,0.772662,0.740189,0.805135,27,0.00003968,0,0.083779,0.134178,0.033380,0.911811,0.862196,0.961427,0.835758,0.839506,0.832010,0.008568,0.007461,0.017157,0.036222,0.000000
850,7022.394,0.184784,0.773194,0.742898,0.803491,27,0.00004271,1,0.083185,0.132229,0.034142,0.912343,0.864152,0.960533,0.836027,0.841131,0.830923,0.008585,0.007548,0.017076,0.036442,0.000000
875,7080.468,0.185335,0.771957,0.738197,0.805716,27,0.00005600,1,0.085136,0.135478,0.034794,0.910400,0.860861,0.959940,0.835978,0.838207,0.833750,0.008675,0.007816,0.017319,0.036201,0.000000
900,7456.072,0.182510,0.773981,0.740476,0.807486,27,0.00004506,2,0.084160,0.134178,0.034142,0.911481,0.862241,0.960721,0.837443,0.839831,0.835055,0.008605,0.007540,0.017110,0.035643,0.000000
925,7514.361,0.183373,0.773805,0.740666,0.806944,27,0.00003866,2,0.082372,0.131254,0.033489,0.912980,0.864566,0.961394,0.835925,0.837882,0.833968,0.008481,0.007582,0.017161,0.035923,0.000000
950,7876.160,0.181406,0.776969,0.745622,0.808316,26,0.00003348,1,0.082262,0.131579,0.032946,0.913565,0.865090,0.962040,0.839338,0.843730,0.834946,0.008503,0.007395,0.016843,0.035669,0.000000
975,7932.611,0.182358,0.776378,0.747553,0.805203,26,0.00005545,1,0.082594,0.128655,0.036534,0.912877,0.867691,0.958063,0.839175,0.843730,0.834620,0.008353,0.007702,0.016688,0.036058,0.000000
1000,8292.599,0.180061,0.777423,0.747405,0.807441,26,0.00007066,1,0.079173,0.126706,0.031641,0.916310,0.869215,0.963405,0.837547,0.842105,0.832989,0.008274,0.006929,0.016739,0.035664,0.000000
1025,8349.113,0.178095,0.778400,0.745250,0.811550,26,0.00003740,1,0.079278,0.128655,0.029901,0.916399,0.867337,0.965461,0.838473,0.841131,0.835816,0.008399,0.006683,0.016909,0.034907,0.000000
1050,8706.052,0.178332,0.777147,0.743597,0.810697,26,0.00005172,1,0.080854,0.128980,0.032728,0.914601,0.866823,0.962380,0.838368,0.839506,0.837230,0.008430,0.006906,0.016915,0.034849,0.000000
1075,8762.695,0.178468,0.777899,0.745481,0.810318,26,0.00005094,0,0.081445,0.132229,0.030662,0.914573,0.864559,0.964586,0.839609,0.844055,0.835164,0.008527,0.006722,0.016806,0.035046,0.000000
1100,9113.811,0.177835,0.778708,0.743274,0.814142,25,0.00011204,1,0.082690,0.135153,0.030227,0.913573,0.861932,0.965215,0.841241,0.843730,0.838752,0.008710,0.006770,0.017059,0.034453,0.000000
1125,9168.203,0.179568,0.775404,0.740561,0.810248,25,0.00012084,2,0.082471,0.135802,0.029140,0.913613,0.860991,0.966234,0.837495,0.841131,0.833859,0.008631,0.006538,0.017103,0.035140,0.000000
1150,9514.695,0.179291,0.777426,0.743773,0.811078,25,0.00009628,0,0.083669,0.134828,0.032511,0.912447,0.862264,0.962630,0.840751,0.844055,0.837447,0.008652,0.007109,0.016978,0.034882,0.000000
1175,9568.579,0.180185,0.778041,0.743509,0.812572,25,0.00005022,2,0.085673,0.138726,0.032619,0.910897,0.859215,0.962580,0.842866,0.846654,0.839078,0.008977,0.007295,0.017137,0.034776,0.000000
1200,9912.005,0.180485,0.777900,0.745855,0.809945,25,0.00004552,2,0.084264,0.136452,0.032076,0.912193,0.861340,0.963046,0.841777,0.847628,0.835925,0.008837,0.007060,0.016915,0.035287,0.000000
1225,9965.670,0.178231,0.777978,0.742000,0.813956,25,0.00004268,1,0.084317,0.137102,0.031532,0.912011,0.860219,0.963804,0.841676,0.843730,0.839622,0.008803,0.007023,0.017028,0.034459,0.000000
1250,10311.041,0.181252,0.778169,0.747074,0.809264,28,0.00008636,0,0.086653,0.138077,0.035229,0.909968,0.860289,0.959646,0.844000,0.850227,0.837773,0.008856,0.007730,0.016781,0.035323,0.000000
1275,10371.453,0.179278,0.778877,0.744080,0.813675,28,0.00008855,1,0.086978,0.138726,0.035229,0.909582,0.859308,0.959856,0.844822,0.847303,0.842340,0.008892,0.007670,0.016944,0.034514,0.000000
1300,10754.421,0.175335,0.782276,0.746226,0.818325,28,0.00013713,1,0.086539,0.140676,0.032402,0.910618,0.858172,0.963064,0.848021,0.851202,0.844841,0.009090,0.007030,0.016869,0.033484,0.000000
1325,10814.437,0.177846,0.781303,0.745227,0.817379,28,0.00008650,2,0.087410,0.140026,0.034794,0.909496,0.858503,0.960489,0.847698,0.849578,0.845819,0.009138,0.007763,0.016980,0.033831,0.000000
1350,11194.174,0.173203,0.786775,0.749644,0.823907,28,0.00005765,1,0.087463,0.140676,0.034250,0.910043,0.858728,0.961359,0.853613,0.855101,0.852126,0.009109,0.007594,0.016701,0.032668,0.000000
1375,11253.884,0.173836,0.785847,0.750356,0.821338,28,0.00006455,2,0.087353,0.141326,0.033380,0.910256,0.858352,0.962159,0.852578,0.856400,0.848755,0.009135,0.007409,0.016641,0.033017,0.000000
1400,11641.861,0.169754,0.786733,0.744898,0.828568,28,0.00004875,2,0.090333,0.146199,0.034468,0.907571,0.853801,0.961341,0.855464,0.853801,0.857127,0.009480,0.007107,0.017097,0.031183,0.000000
1425,11702.665,0.169528,0.787172,0.745221,0.829122,28,0.00005520,2,0.085727,0.138726,0.032728,0.911339,0.859493,0.963185,0.852430,0.848603,0.856257,0.008956,0.007175,0.016927,0.031504,0.000000
1450,12095.019,0.168030,0.786789,0.743340,0.830238,28,0.00004898,1,0.082366,0.134178,0.030553,0.914110,0.862699,0.965521,0.849343,0.843080,0.855605,0.008668,0.006778,0.017029,0.031247,0.000000
1475,12155.964,0.166821,0.790404,0.749145,0.831663,28,0.00005162,1,0.085290,0.139701,0.030880,0.912310,0.859385,0.965234,0.855573,0.853801,0.857345,0.008971,0.006938,0.016604,0.031036,0.000000
1500,12547.110,0.167229,0.790723,0.747587,0.833860,28,0.00007058,1,0.088163,0.144250,0.032076,0.909886,0.855704,0.964068,0.858016,0.855426,0.860607,0.009290,0.007171,0.016874,0.030622,0.000000
1525,12607.323,0.165849,0.792370,0.752583,0.832156,28,0.00007271,2,0.081609,0.131904,0.031315,0.915357,0.865918,0.964796,0.855033,0.851852,0.858215,0.008648,0.006951,0.016487,0.030980,0.000000
1550,12996.865,0.166642,0.790435,0.747432,0.833439,28,0.00004669,1,0.085565,0.138402,0.032728,0.911734,0.860099,0.963369,0.855796,0.850877,0.860715,0.008836,0.007310,0.016739,0.030724,0.000000
1575,13057.364,0.166287,0.791606,0.752867,0.830346,28,0.00005734,1,0.082205,0.133203,0.031206,0.914895,0.864954,0.964837,0.854704,0.853151,0.856257,0.008684,0.006827,0.016460,0.031200,0.000000
1600,13445.077,0.167007,0.790634,0.749430,0.831839,28,0.00003930,1,0.085182,0.139701,0.030662,0.912451,0.859431,0.965471,0.855735,0.854126,0.857345,0.009179,0.006747,0.016782,0.030915,0.000000
1625,13506.354,0.167395,0.791880,0.751498,0.832261,28,0.00003589,1,0.085021,0.138726,0.031315,0.912652,0.860503,0.964801,0.857037,0.855750,0.858323,0.009048,0.007062,0.016592,0.031143,0.000000
1650,13896.202,0.167133,0.792337,0.753146,0.831528,28,0.00004262,0,0.084863,0.135802,0.033924,0.912517,0.862996,0.962039,0.857581,0.855426,0.859737,0.008864,0.007493,0.016403,0.031120,0.000000
1675,13956.292,0.163518,0.794718,0.756385,0.833052,28,0.00003393,0,0.080956,0.132229,0.029684,0.916401,0.866250,0.966552,0.857090,0.856400,0.857780,0.008637,0.006625,0.016114,0.030753,0.000000
1700,14340.333,0.168184,0.792276,0.755581,0.828971,28,0.00004209,2,0.084756,0.135153,0.034359,0.912674,0.863874,0.961473,0.857577,0.857700,0.857454,0.008760,0.007625,0.016206,0.031653,0.000000
1725,14400.714,0.165870,0.792362,0.752076,0.832648,28,0.00003870,1,0.082962,0.134828,0.031097,0.914311,0.863577,0.965045,0.856009,0.853476,0.858541,0.008802,0.006884,0.016519,0.030919,0.000000
1750,14788.303,0.165473,0.793494,0.755887,0.831100,28,0.00003205,0,0.080958,0.131254,0.030662,0.916186,0.866930,0.965441,0.855842,0.855101,0.856584,0.008563,0.006893,0.016208,0.031214,0.000000
1775,14848.769,0.169594,0.789389,0.750999,0.827779,28,0.00003102,2,0.084370,0.137752,0.030988,0.913064,0.861166,0.964962,0.853941,0.854451,0.853430,0.008986,0.006974,0.016635,0.031908,0.000000
1800,15241.352,0.168008,0.790364,0.755020,0.825707,28,0.00001106,1,0.083130,0.132554,0.033707,0.913900,0.865789,0.962010,0.854320,0.855101,0.853539,0.008565,0.007164,0.016151,0.031984,0.000000
1825,15302.570,0.165662,0.794141,0.757846,0.830435,28,0.00004287,2,0.080040,0.128330,0.031749,0.916888,0.869508,0.964268,0.855951,0.855101,0.856801,0.008454,0.007111,0.016063,0.031365,0.000000
1850,15695.062,0.167621,0.792415,0.756168,0.828662,28,0.00003580,1,0.082206,0.132554,0.031858,0.915023,0.865966,0.964080,0.855731,0.856400,0.855061,0.008765,0.007043,0.016339,0.031622,0.000000
1875,15755.900,0.167046,0.792673,0.755454,0.829893,28,0.00005482,1,0.082098,0.131904,0.032293,0.915017,0.866359,0.963674,0.855897,0.855101,0.856692,0.008671,0.007210,0.016298,0.031430,0.000000
1900,16147.483,0.165980,0.793992,0.755581,0.832404,28,0.00004623,1,0.084321,0.135153,0.033489,0.913202,0.863874,0.962530,0.858990,0.857700,0.860281,0.008755,0.007499,0.016186,0.031003,0.000000
1925,16208.098,0.165720,0.794049,0.757323,0.830774,28,0.00006016,0,0.082535,0.131254,0.033815,0.914634,0.867149,0.962119,0.857796,0.856725,0.858867,0.008550,0.007379,0.016083,0.031178,0.000000
1950,16586.828,0.169581,0.790512,0.753846,0.827179,28,0.00017873,1,0.085452,0.140351,0.030553,0.912524,0.859649,0.965398,0.856051,0.859649,0.852452,0.009185,0.006948,0.016441,0.031978,0.000000
1975,16645.246,0.172151,0.787077,0.748517,0.825638,28,0.00021799,0,0.090598,0.149773,0.031423,0.908091,0.851768,0.964413,0.856103,0.860624,0.851582,0.009718,0.006845,0.016927,0.032124,0.000000
