step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette
1,1.402,0.721905,0.285406,0.264819,0.305994,20,0.00017358,0,0.193571,0.180171,0.206971,0.637590,0.634321,0.640860,0.340929,0.312531,0.369326,0.024248,0.030491,0.104397,0.108828
25,27.084,0.468361,0.470978,0.457935,0.484020,20,0.00014587,1,0.087992,0.070793,0.105190,0.854757,0.873842,0.835673,0.512644,0.490354,0.534934,0.009351,0.015447,0.069589,0.074098
50,189.052,0.298795,0.668849,0.676327,0.661370,23,0.00007477,1,0.078556,0.065090,0.092022,0.902058,0.917129,0.886986,0.721290,0.720349,0.722231,0.008439,0.013441,0.040930,0.047711
75,218.231,0.220371,0.759097,0.767871,0.750323,23,0.00029984,0,0.071662,0.063077,0.080248,0.919092,0.928272,0.909913,0.813420,0.816306,0.810534,0.008096,0.011700,0.028856,0.034633
100,385.083,0.187358,0.799882,0.814173,0.785591,20,0.00000726,0,0.070197,0.065258,0.075136,0.924166,0.930023,0.918309,0.855960,0.867304,0.844617,0.008524,0.010872,0.023297,0.029456
125,410.105,0.167457,0.821965,0.839810,0.804119,20,0.00000000,0,0.068751,0.061902,0.075600,0.927355,0.935092,0.919618,0.878354,0.891797,0.864911,0.008033,0.010728,0.019860,0.026579
150,567.348,0.153558,0.834715,0.852399,0.817031,19,0.00000065,0,0.060077,0.055863,0.064291,0.936357,0.941558,0.931155,0.884788,0.900017,0.869558,0.007242,0.009130,0.018309,0.024691
175,591.174,0.140788,0.847679,0.861413,0.833945,19,0.00011041,0,0.052784,0.049488,0.056081,0.944118,0.948100,0.940136,0.892378,0.904043,0.880713,0.006432,0.008146,0.017095,0.022519
200,742.798,0.132948,0.857075,0.874517,0.839632,18,0.00054578,1,0.052218,0.042778,0.061658,0.945249,0.955192,0.935306,0.901665,0.911928,0.891402,0.005500,0.008865,0.015345,0.021661
225,765.924,0.132873,0.857528,0.876774,0.838282,18,0.00106569,2,0.052193,0.040094,0.064291,0.945334,0.957885,0.932783,0.902052,0.911928,0.892177,0.004972,0.009445,0.014800,0.022034
