step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count,total_adds,total_splits,total_deletes
1,1.416,0.531396,0.218547,0.187019,0.250076,20,0.00000000,0,0.177044,0.178479,0.175610,0.589296,0.552546,0.626045,0.257195,0.220398,0.293992,0.040338,0.035374,0.772818,0.701285,0.000000,0,0,0
25,26.097,0.317209,0.300539,0.290953,0.310124,20,0.00000000,0,0.073198,0.066443,0.079952,0.815457,0.823631,0.807284,0.322602,0.310285,0.334920,0.014716,0.016011,0.682349,0.660585,0.000000,0,0,0
50,190.001,0.255309,0.412951,0.434193,0.391709,23,0.00000663,1,0.056701,0.051534,0.061868,0.884547,0.898575,0.870518,0.436256,0.456569,0.415943,0.011270,0.012360,0.536926,0.579130,0.000000,3,0,0
75,219.396,0.213829,0.492776,0.532053,0.453499,23,0.00001162,1,0.045233,0.046564,0.043902,0.918981,0.922829,0.915133,0.515118,0.556828,0.473409,0.010181,0.008823,0.437773,0.522128,0.000000,3,0,0
100,406.838,0.195406,0.538337,0.576732,0.499943,26,0.00004001,2,0.041995,0.044728,0.039262,0.930319,0.930896,0.929742,0.561050,0.602528,0.519572,0.009810,0.007857,0.391453,0.475959,0.000000,6,0,0
125,439.981,0.186603,0.576770,0.612880,0.540661,26,0.00004424,2,0.042687,0.045160,0.040214,0.933705,0.934142,0.933268,0.601480,0.640557,0.562403,0.010059,0.008106,0.353839,0.433080,0.000000,6,0,0
150,651.580,0.183224,0.604660,0.635151,0.574169,29,0.00012575,3,0.046354,0.044404,0.048305,0.931485,0.937261,0.925709,0.632629,0.663354,0.601904,0.009650,0.009665,0.331742,0.393176,0.000000,9,0,0
175,688.676,0.180559,0.624358,0.650249,0.598467,29,0.00006996,3,0.048681,0.041919,0.055443,0.930520,0.941733,0.919307,0.654577,0.677506,0.631648,0.009111,0.011016,0.316787,0.362906,0.000000,9,0,0
200,931.172,0.168134,0.659164,0.673665,0.644663,32,0.00006565,2,0.046957,0.039542,0.054372,0.936243,0.946554,0.925932,0.690008,0.700303,0.679714,0.008513,0.010951,0.294805,0.315013,0.000000,10,2,0
225,972.354,0.160742,0.688508,0.681374,0.695642,32,0.00006633,2,0.047439,0.038245,0.056633,0.938587,0.948711,0.928464,0.721236,0.707433,0.735039,0.008446,0.011323,0.287283,0.258533,0.000000,10,2,0
