step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count,total_adds,total_splits,total_deletes
1,0.473,1.064388,0.143538,0.108302,0.178775,5,0.00000000,0,0.090714,0.115277,0.066151,0.627012,0.511670,0.742354,0.155694,0.120787,0.190601,0.026144,0.013458,0.186044,0.148951,0.000100,0,0,0
25,7.237,0.914107,0.209271,0.183600,0.234943,5,0.00018215,0,0.043910,0.052723,0.035098,0.829780,0.785683,0.873878,0.218234,0.193280,0.243189,0.011680,0.007032,0.160668,0.134636,0.000100,0,0,0
50,52.662,0.841019,0.265362,0.271034,0.259691,8,0.00006808,1,0.037631,0.043971,0.031291,0.880442,0.865499,0.895386,0.275384,0.282952,0.267817,0.009969,0.006260,0.142380,0.129829,0.000100,3,0,0
75,63.386,0.765938,0.326489,0.370542,0.282437,8,0.00106212,1,0.034860,0.048185,0.021535,0.910088,0.889631,0.930545,0.338458,0.388397,0.288519,0.010514,0.004260,0.123036,0.124641,0.000100,3,0,0
100,133.030,0.722231,0.360643,0.419042,0.302244,11,0.00028978,2,0.032103,0.046240,0.017965,0.924711,0.904592,0.944830,0.373046,0.438418,0.307674,0.009946,0.003539,0.113119,0.120814,0.000100,6,0,0
125,147.616,0.666940,0.409889,0.480511,0.339267,11,0.00021577,1,0.031848,0.047753,0.015943,0.934579,0.913367,0.955790,0.424067,0.503457,0.344676,0.010396,0.003212,0.101313,0.114146,0.000100,6,0,0
150,238.745,0.613319,0.463622,0.529134,0.398109,14,0.00017276,0,0.036274,0.053155,0.019393,0.933657,0.912920,0.954393,0.481545,0.557260,0.405830,0.011878,0.003807,0.092345,0.104212,0.000100,9,0,0
175,257.090,0.564083,0.508592,0.572237,0.444947,14,0.00015128,2,0.038601,0.050670,0.026532,0.933687,0.922274,0.945101,0.528992,0.601232,0.456752,0.010857,0.005329,0.083210,0.096689,0.000100,9,0,0
200,376.411,0.516442,0.556241,0.620611,0.491871,17,0.00010021,1,0.042692,0.046240,0.039143,0.931192,0.933520,0.928865,0.580216,0.649309,0.511124,0.010045,0.007889,0.073578,0.089579,0.000100,12,0,0
225,398.936,0.489233,0.582929,0.638932,0.526926,17,0.00028977,1,0.045603,0.043971,0.047234,0.929654,0.938155,0.921152,0.609421,0.667027,0.551814,0.009361,0.009483,0.069630,0.083958,0.000100,12,0,0
250,540.385,0.474410,0.597902,0.646852,0.548951,20,0.00009691,2,0.047834,0.046889,0.048780,0.928567,0.935243,0.921890,0.626456,0.677182,0.575729,0.009667,0.010026,0.067925,0.080342,0.000100,15,0,0
275,566.382,0.443986,0.622722,0.673562,0.571882,20,0.00016013,0,0.047360,0.044512,0.050208,0.931674,0.940497,0.922852,0.652069,0.703544,0.600595,0.009190,0.009817,0.062557,0.075898,0.000100,15,0,0
300,734.163,0.413800,0.651187,0.700766,0.601609,23,0.00038428,4,0.046879,0.043431,0.050327,0.935081,0.943933,0.926230,0.681544,0.731201,0.631886,0.009004,0.010185,0.057344,0.070905,0.000100,18,0,0
