step,loss
1,1.074218
10,0.949320
20,0.867716
30,0.826496
40,0.798753
50,0.765806
60,0.698870
70,0.670828
80,0.651031
90,0.631830
100,0.613531
110,0.595900
120,0.579022
130,0.558844
140,0.546245
150,0.528690
160,0.516480
170,0.501391
180,0.486026
190,0.474560
200,0.460984
210,0.448338
220,0.438227
230,0.431720
240,0.426578
250,0.425438
260,0.421742
270,0.419588
280,0.418430
290,0.420456
300,0.413801
310,0.415039
320,0.412726
330,0.410836
340,0.408905
350,0.408915
360,0.406183
370,0.405087
380,0.401305
390,0.401737
400,0.398286
410,0.397172
420,0.392113
430,0.391916
440,0.388867
450,0.386075
460,0.381479
470,0.377208
480,0.371672
490,0.369784
500,0.369365
510,0.366565
520,0.363981
530,0.361158
540,0.354290
550,0.352410
560,0.346875
570,0.343905
580,0.343211
590,0.344952
600,0.341075
610,0.337242
620,0.333758
630,0.334319
640,0.332054
650,0.328447
660,0.327757
670,0.326320
680,0.328703
690,0.325711
700,0.324466
710,0.321068
720,0.317838
730,0.320051
740,0.318645
750,0.317352
760,0.315738
770,0.315806
780,0.313808
790,0.311254
800,0.313391
810,0.311569
820,0.307842
830,0.308269
840,0.306876
850,0.303450
860,0.303114
870,0.305518
880,0.306532
890,0.305522
900,0.306940
910,0.310125
920,0.312566
930,0.311875
940,0.308897
950,0.311878
960,0.311955
970,0.314646
980,0.318958
990,0.323120
1000,0.321109
1010,0.319626
1020,0.317967
1030,0.317045
1040,0.314643
1050,0.315145
1060,0.315177
1070,0.314188
1080,0.315226
1090,0.317039
1100,0.317523
1110,0.316945
1120,0.318221
1130,0.317778
1140,0.315610
1150,0.317660
1160,0.318071
1170,0.317815
1180,0.319289
1190,0.318840
1200,0.318427
1210,0.295637
1220,0.294274
1230,0.290470
1240,0.287223
1250,0.287861
1260,0.287509
1270,0.286822
1280,0.288195
1290,0.290366
1300,0.291808
1310,0.292383
1320,0.291401
1330,0.290245
1340,0.288655
1350,0.290690
1360,0.288959
1370,0.287949
1380,0.285060
1390,0.283735
1400,0.283099
1410,0.284171
1420,0.284055
1430,0.288189
1440,0.288337
1450,0.287701
1460,0.287936
1470,0.290020
1480,0.288938
1490,0.288955
1500,0.290399
1510,0.290691
1520,0.289688
1530,0.290988
1540,0.290560
1550,0.291210
1560,0.292305
1570,0.293025
1580,0.292587
1590,0.292465
1600,0.293023
1610,0.292715
1620,0.292054
1630,0.292831
1640,0.296208
1650,0.298873
1660,0.298016
1670,0.299628
1680,0.304267
1690,0.307416
1700,0.310848
1710,0.310672
1720,0.312716
1730,0.314227
1740,0.313026
1750,0.314231
1760,0.314604
1770,0.317615
1780,0.318029
1790,0.319066
1800,0.317478
1810,0.321620
1820,0.321611
1830,0.324085
1840,0.325560
1850,0.327117
1860,0.326464
1870,0.327790
1880,0.328940
1890,0.328586
1900,0.332028
1910,0.330515
1920,0.341322
1930,0.347580
1940,0.348755
1950,0.346423
1960,0.343772
1970,0.340721
1980,0.337995
1990,0.337057
2000,0.337931
