config	arm	n	final_mean_iou	best_mean_iou	final_mean_tversky	best_mean_tversky	final_patches	max_patches	final_mean_spill	final_mean_coverage	srd_total_deletes	final_step	total_seconds
nonorm1p25	srd	7	0.910363	0.914151	0.953248	0.959641	33.2857	37.2857	0.0467219	0.949165	10.8571	2021.43	12329.7
