step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs
1,1.566,1.238830,0.217224,0.195821,0.238627,20,0.00139278,0
25,27.748,1.007049,0.337466,0.305393,0.369540,20,0.00000140,0
50,54.358,0.825632,0.454109,0.391493,0.516726,20,0.00000328,0
75,80.535,0.689403,0.544820,0.453666,0.635973,20,0.00006293,0
100,106.354,0.597062,0.609893,0.501463,0.718323,20,0.00000538,1
125,132.092,0.536931,0.648988,0.514359,0.783618,20,0.00009293,0
150,157.796,0.513789,0.662855,0.534740,0.790971,20,0.00001892,1
175,183.085,0.485940,0.679580,0.557679,0.801480,20,0.00002476,0
200,208.589,0.463971,0.695378,0.576557,0.814200,20,0.00002076,2
225,234.582,0.448172,0.705644,0.591191,0.820097,20,0.00014849,0
250,260.385,0.435201,0.715296,0.608861,0.821731,20,0.00015931,0
275,286.323,0.423499,0.723712,0.620235,0.827189,20,0.00009001,1
300,312.472,0.404256,0.736570,0.638907,0.834233,20,0.00004100,1
325,338.633,0.384585,0.750046,0.657424,0.842668,20,0.00002894,2
350,364.873,0.369711,0.759097,0.670442,0.847752,20,0.00003982,1
375,390.743,0.352053,0.772269,0.683190,0.861347,20,0.00005082,1
400,416.859,0.320453,0.793648,0.707446,0.879851,20,0.00001529,2
425,442.670,0.300577,0.808291,0.723211,0.893372,20,0.00004086,2
450,468.544,0.271007,0.830118,0.760524,0.899712,20,0.00003484,2
475,494.624,0.219525,0.865279,0.847222,0.883335,20,0.00292167,2
500,520.368,0.194004,0.882402,0.888193,0.876611,20,0.00182356,2
525,546.188,0.188633,0.886531,0.890964,0.882098,20,0.00130068,2
550,571.629,0.183822,0.888405,0.895468,0.881342,20,0.00095832,2
575,596.672,0.185406,0.887003,0.892999,0.881008,20,0.00082357,2
600,621.982,0.184925,0.887478,0.894576,0.880380,20,0.00074540,2
625,647.049,0.182033,0.888533,0.894596,0.882471,20,0.00073100,2
650,671.977,0.182985,0.888002,0.893148,0.882856,20,0.00070182,2
675,696.766,0.180932,0.889923,0.896811,0.883036,20,0.00066784,2
700,721.803,0.179330,0.891075,0.895878,0.886272,20,0.00063408,2
725,747.142,0.177561,0.892783,0.896267,0.889299,20,0.00061779,2
750,772.165,0.176358,0.893162,0.896743,0.889580,20,0.00062027,2
775,797.515,0.174700,0.893471,0.897702,0.889240,20,0.00064389,1
800,823.393,0.173063,0.895128,0.898212,0.892043,20,0.00063963,1
825,848.407,0.173287,0.894675,0.897047,0.892303,20,0.00059992,2
850,873.689,0.170966,0.896495,0.898280,0.894709,20,0.00065558,2
875,898.702,0.169678,0.898585,0.900102,0.897068,20,0.00065733,2
900,924.402,0.166274,0.901232,0.896584,0.905881,20,0.00060280,1
925,949.916,0.159583,0.905108,0.899573,0.910643,20,0.00053995,3
950,975.234,0.161107,0.904011,0.898797,0.909225,20,0.00051830,2
975,1000.940,0.160106,0.904994,0.898888,0.911099,20,0.00049136,4
1000,1026.669,0.158730,0.906904,0.900527,0.913281,20,0.00056800,4
1025,1052.643,0.160173,0.906624,0.900591,0.912656,20,0.00053167,3
1050,1078.342,0.160277,0.906409,0.900713,0.912104,20,0.00058912,3
1075,1104.090,0.160212,0.906012,0.901084,0.910941,20,0.00069908,3
1100,1129.956,0.159018,0.906888,0.902930,0.910845,20,0.00069171,3
1125,1155.628,0.161981,0.905429,0.899703,0.911155,20,0.00068989,4
1150,1181.281,0.160780,0.905599,0.898172,0.913025,20,0.00063567,3
1175,1206.718,0.161499,0.906172,0.899751,0.912594,20,0.00062010,2
1200,1231.719,0.163334,0.904266,0.896122,0.912411,20,0.00065641,1
1225,1256.372,0.163034,0.905175,0.897533,0.912816,20,0.00070571,1
1250,1281.201,0.164255,0.905090,0.897505,0.912676,20,0.00074778,1
1275,1306.167,0.159737,0.907359,0.901569,0.913148,20,0.00071775,2
1300,1331.612,0.160200,0.906710,0.900408,0.913012,20,0.00074898,1
1325,1357.084,0.160241,0.906729,0.902108,0.911350,20,0.00077570,2
1350,1382.727,0.162165,0.905675,0.900825,0.910524,20,0.00082760,2
1375,1407.971,0.161369,0.905790,0.899695,0.911885,20,0.00079364,1
1400,1433.233,0.163929,0.905041,0.899500,0.910582,20,0.00083197,2
1425,1458.509,0.164285,0.904095,0.898796,0.909395,20,0.00076572,3
1450,1483.374,0.162958,0.904873,0.902192,0.907554,20,0.00079115,2
