step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette
1,1.408,0.633931,0.250579,0.269356,0.231803,20,0.00253797,0,0.196099,0.201191,0.191007,0.603828,0.616588,0.591067,0.299813,0.323548,0.276079,0.021637,0.023858,0.085886,0.102085
25,25.562,0.465242,0.360999,0.414128,0.307871,20,0.00005154,0,0.081825,0.078218,0.085432,0.823669,0.850939,0.796399,0.390346,0.446520,0.334173,0.008339,0.010601,0.061783,0.083816
50,49.406,0.360043,0.491443,0.557864,0.425021,20,0.00004802,0,0.060563,0.057278,0.063849,0.893874,0.911485,0.876264,0.520988,0.589817,0.452158,0.006035,0.007652,0.045405,0.067755
75,73.260,0.310900,0.554526,0.603171,0.505880,20,0.00003646,1,0.051936,0.048655,0.055216,0.917415,0.928571,0.906260,0.583166,0.632519,0.533813,0.005094,0.006485,0.040354,0.057482
100,97.089,0.288265,0.584904,0.628622,0.541187,20,0.00001427,1,0.047259,0.048655,0.045863,0.928154,0.931265,0.925044,0.612607,0.659208,0.566007,0.005130,0.005397,0.037850,0.052971
125,121.140,0.280142,0.594029,0.636346,0.551712,20,0.00004599,1,0.044702,0.049476,0.039928,0.932980,0.931025,0.934936,0.620786,0.667830,0.573741,0.005075,0.004781,0.036931,0.051510
150,144.594,0.273848,0.603454,0.645780,0.561127,20,0.00005740,0,0.044279,0.048450,0.040108,0.934459,0.933220,0.935698,0.630351,0.677068,0.583633,0.004889,0.004828,0.035921,0.050490
175,169.025,0.268756,0.608834,0.655234,0.562435,20,0.00010670,1,0.040699,0.041470,0.039928,0.939404,0.942711,0.936097,0.633649,0.682406,0.584892,0.004280,0.004778,0.034756,0.050275
200,193.594,0.264898,0.611605,0.653740,0.569471,20,0.00007894,1,0.037220,0.037569,0.036871,0.944373,0.947519,0.941227,0.634384,0.678300,0.590468,0.003870,0.004486,0.034697,0.049407
225,218.258,0.259535,0.618372,0.656021,0.580723,20,0.00012118,1,0.037144,0.034900,0.039388,0.944924,0.951107,0.938741,0.641257,0.678916,0.603597,0.003468,0.004667,0.034319,0.048097
250,242.503,0.257373,0.616349,0.636255,0.596442,20,0.00015011,1,0.033200,0.035106,0.031295,0.950490,0.949393,0.951586,0.636850,0.658592,0.615108,0.003337,0.003738,0.036331,0.045888
275,266.918,0.251580,0.628900,0.636328,0.621472,20,0.00016479,1,0.036990,0.035311,0.038669,0.946304,0.949127,0.943481,0.652150,0.658797,0.645504,0.003649,0.004563,0.036441,0.043275
300,290.688,0.240803,0.650097,0.656355,0.643838,20,0.00017544,1,0.041576,0.035311,0.047842,0.942192,0.950603,0.933781,0.677086,0.679532,0.674640,0.003583,0.005799,0.034432,0.041103
325,314.495,0.234949,0.663794,0.669368,0.658221,20,0.00008531,1,0.048267,0.038801,0.057734,0.935287,0.947148,0.923426,0.695781,0.695340,0.696223,0.003888,0.007093,0.033054,0.039752
350,338.052,0.235303,0.667286,0.687027,0.647544,20,0.00006335,0,0.050443,0.031821,0.069065,0.933162,0.957040,0.909284,0.700578,0.708889,0.692266,0.003333,0.008371,0.031303,0.041265
375,361.602,0.237852,0.667373,0.688690,0.646056,20,0.00011289,0,0.055477,0.034695,0.076259,0.927368,0.953571,0.901166,0.703954,0.712585,0.695324,0.003499,0.009293,0.031074,0.041788
400,385.232,0.240145,0.669759,0.691972,0.647546,20,0.00006764,0,0.060307,0.035722,0.084892,0.922356,0.952524,0.892188,0.709604,0.716691,0.702518,0.003732,0.010473,0.030833,0.042097
425,408.800,0.240610,0.668014,0.691820,0.644208,20,0.00008608,0,0.060178,0.036543,0.083813,0.922168,0.951512,0.892824,0.707651,0.717101,0.698201,0.003612,0.010406,0.030671,0.042504
450,431.877,0.242208,0.668178,0.690330,0.646026,20,0.00004198,1,0.062258,0.038185,0.086331,0.919938,0.949415,0.890461,0.709245,0.716691,0.701799,0.003963,0.010725,0.031025,0.042357
475,455.596,0.242809,0.666989,0.688502,0.645476,20,0.00003399,1,0.063286,0.037364,0.089209,0.918844,0.950287,0.887401,0.708642,0.714227,0.703058,0.003743,0.011008,0.031126,0.042427
500,478.716,0.242177,0.668352,0.692491,0.644213,20,0.00002794,0,0.062760,0.036132,0.089388,0.919538,0.952057,0.887020,0.709655,0.717512,0.701799,0.003755,0.010995,0.030817,0.042527
525,501.821,0.243762,0.667341,0.688797,0.645885,20,0.00000332,0,0.064737,0.039006,0.090468,0.917243,0.948313,0.886173,0.709990,0.715664,0.704317,0.004041,0.011175,0.031229,0.042416
550,525.073,0.242778,0.668330,0.689873,0.646787,20,0.00002305,0,0.063324,0.037980,0.088669,0.918895,0.949632,0.888158,0.710106,0.716075,0.704137,0.004027,0.010948,0.031226,0.042207
575,548.511,0.238888,0.672834,0.693861,0.651806,20,0.00000393,0,0.061000,0.036748,0.085252,0.921921,0.951398,0.892444,0.713367,0.719359,0.707374,0.003836,0.010648,0.030726,0.041660
600,571.876,0.237194,0.674026,0.695799,0.652253,20,0.00001881,0,0.058408,0.031205,0.085612,0.925229,0.958322,0.892137,0.712803,0.717512,0.708094,0.003294,0.010732,0.030373,0.041675
625,595.807,0.240584,0.670675,0.688204,0.653146,20,0.00000838,2,0.062669,0.039006,0.086331,0.919898,0.948271,0.891525,0.712290,0.715048,0.709532,0.004046,0.010681,0.031372,0.041457
650,619.294,0.240281,0.671513,0.689293,0.653732,20,0.00001471,2,0.063286,0.037364,0.089209,0.919503,0.950341,0.888664,0.713549,0.715048,0.712050,0.003892,0.011002,0.031132,0.041512
675,642.830,0.242302,0.668632,0.685737,0.651528,20,0.00006877,1,0.064839,0.040649,0.089029,0.917311,0.946108,0.888514,0.711572,0.713611,0.709532,0.004117,0.010970,0.031534,0.041673
700,665.978,0.238082,0.673346,0.688709,0.657982,20,0.00013531,1,0.061923,0.040033,0.083813,0.920950,0.947068,0.894832,0.714705,0.716280,0.713129,0.004167,0.010280,0.031344,0.040762
725,689.038,0.234735,0.675883,0.689976,0.661789,20,0.00006298,1,0.058996,0.036338,0.081655,0.924624,0.951639,0.897609,0.715438,0.715048,0.715827,0.003795,0.010049,0.031144,0.040164
750,712.600,0.233404,0.677684,0.692247,0.663121,20,0.00014971,1,0.058753,0.035311,0.082194,0.925139,0.953044,0.897234,0.717158,0.716691,0.717626,0.003592,0.010132,0.030774,0.040131
775,735.825,0.232299,0.679640,0.694384,0.664896,20,0.00009073,1,0.059061,0.034490,0.083633,0.925091,0.954186,0.895996,0.719418,0.718333,0.720504,0.003571,0.010328,0.030572,0.039890
800,758.499,0.231513,0.681076,0.695376,0.666777,20,0.00006742,1,0.061310,0.034490,0.088129,0.922969,0.954248,0.891689,0.722450,0.719359,0.725540,0.003364,0.010837,0.030236,0.039819
825,781.324,0.231596,0.681564,0.694919,0.668210,20,0.00002476,1,0.061117,0.034285,0.087950,0.923274,0.954471,0.892077,0.722861,0.718744,0.726978,0.003488,0.010745,0.030450,0.039626
850,804.027,0.233556,0.680365,0.694450,0.666281,20,0.00004003,2,0.063503,0.039417,0.087590,0.920191,0.948220,0.892161,0.723232,0.721823,0.724640,0.003979,0.010838,0.030541,0.039893
875,826.781,0.231897,0.682004,0.698057,0.665951,20,0.00000693,1,0.062093,0.035516,0.088669,0.922096,0.953167,0.891026,0.723925,0.722850,0.725000,0.003629,0.010934,0.030087,0.039929
900,849.372,0.232180,0.684235,0.696587,0.671883,20,0.00005342,2,0.066278,0.040649,0.091906,0.917787,0.946903,0.888671,0.729268,0.724902,0.733633,0.004057,0.011335,0.030418,0.039266
925,871.391,0.231588,0.682614,0.694708,0.670520,20,0.00001801,1,0.064326,0.039622,0.089029,0.919660,0.947992,0.891328,0.726225,0.722234,0.730216,0.003968,0.010911,0.030458,0.039294
950,894.381,0.230228,0.683930,0.699485,0.668376,20,0.00002431,1,0.061874,0.036338,0.087410,0.922455,0.952265,0.892644,0.725851,0.724902,0.726799,0.003650,0.010757,0.029957,0.039576
975,917.498,0.229014,0.683856,0.697512,0.670199,20,0.00006880,0,0.058973,0.031616,0.086331,0.925952,0.957912,0.893993,0.723811,0.719565,0.728058,0.003068,0.010812,0.029919,0.039463
1000,940.760,0.229039,0.686054,0.701033,0.671074,20,0.00009660,0,0.060796,0.033463,0.088129,0.924079,0.955850,0.892308,0.727354,0.724492,0.730216,0.003380,0.010971,0.029741,0.039408
1025,963.621,0.230221,0.685524,0.702681,0.668367,20,0.00002161,1,0.063237,0.033669,0.092806,0.921481,0.955700,0.887262,0.728368,0.726340,0.730396,0.003344,0.011558,0.029476,0.039808
1050,986.991,0.227901,0.689411,0.707099,0.671723,20,0.00004047,1,0.061632,0.032437,0.090827,0.923586,0.957458,0.889714,0.731384,0.730035,0.732734,0.003327,0.011281,0.029251,0.039402
1075,1010.178,0.229922,0.685471,0.701747,0.669195,20,0.00004092,2,0.062261,0.033874,0.090647,0.922458,0.955393,0.889522,0.727687,0.725518,0.729856,0.003391,0.011276,0.029632,0.039666
1100,1033.250,0.229793,0.687734,0.706220,0.669249,20,0.00003540,2,0.063852,0.036338,0.091367,0.920758,0.952699,0.888816,0.731139,0.731883,0.730396,0.003793,0.011303,0.029359,0.039682
1125,1056.001,0.228379,0.689068,0.705975,0.672161,20,0.00004543,1,0.064378,0.037569,0.091187,0.920318,0.951213,0.889422,0.732976,0.732498,0.733453,0.003660,0.011348,0.029229,0.039384
1150,1078.756,0.229602,0.686598,0.701904,0.671292,20,0.00007861,1,0.061977,0.035106,0.088849,0.922764,0.953908,0.891619,0.728740,0.726545,0.730935,0.003540,0.011107,0.029733,0.039459
1175,1101.625,0.227608,0.689318,0.705322,0.673315,20,0.00008842,2,0.062530,0.033874,0.091187,0.922600,0.955609,0.889591,0.731963,0.729214,0.734712,0.003432,0.011294,0.029387,0.039098
1200,1124.542,0.226223,0.690448,0.704595,0.676301,20,0.00007826,1,0.060528,0.032026,0.089029,0.924986,0.957815,0.892157,0.731836,0.727161,0.736511,0.003187,0.011117,0.029401,0.038836
1225,1147.330,0.225536,0.695842,0.713777,0.677908,20,0.00018950,2,0.065971,0.038596,0.093345,0.919330,0.950513,0.888147,0.741257,0.741326,0.741187,0.003906,0.011626,0.028694,0.038674
1250,1169.996,0.221027,0.702475,0.719250,0.685700,20,0.00030600,0,0.066407,0.039828,0.092986,0.919532,0.949440,0.889624,0.748678,0.747896,0.749460,0.004074,0.011510,0.028099,0.037713
1275,1192.162,0.220936,0.703899,0.720728,0.687069,20,0.00012836,0,0.067012,0.037980,0.096043,0.919286,0.951685,0.886888,0.750579,0.748101,0.753058,0.003974,0.011884,0.028060,0.037627
1300,1214.340,0.220263,0.704998,0.720039,0.689956,20,0.00004629,0,0.066946,0.039828,0.094065,0.919344,0.949492,0.889195,0.751787,0.748717,0.754856,0.004133,0.011749,0.028176,0.037294
1325,1236.932,0.221732,0.703781,0.721169,0.686393,20,0.00008198,0,0.068372,0.039622,0.097122,0.917784,0.949805,0.885763,0.751400,0.749743,0.753058,0.004016,0.012170,0.027907,0.037891
