step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count
800,3818.211,0.133659,0.816053,0.910835,0.721270,28,0.00000898,0,0.142796,0.009050,0.276542,0.879636,0.990249,0.769023,0.919905,0.919078,0.920732,0.001930,0.015952,0.016595,0.019014,0.000100
825,3851.697,0.129393,0.821108,0.913062,0.729155,28,0.00000263,0,0.137088,0.009471,0.264706,0.883401,0.989829,0.776972,0.921938,0.921709,0.922166,0.002083,0.015250,0.016193,0.018271,0.000100
850,4069.425,0.131112,0.819692,0.917162,0.722222,28,0.00000367,0,0.147342,0.009892,0.284792,0.877296,0.989433,0.765158,0.927070,0.926234,0.927905,0.002125,0.016424,0.015331,0.019098,0.000100
875,4102.683,0.129518,0.822192,0.918542,0.725843,28,0.00000105,0,0.143554,0.010207,0.276901,0.879542,0.989119,0.769964,0.927373,0.927917,0.926829,0.002254,0.016134,0.015117,0.018861,0.000100
900,4319.328,0.128824,0.822005,0.924255,0.719756,28,0.00000244,0,0.151340,0.009997,0.292683,0.875054,0.989404,0.760704,0.931955,0.933495,0.930416,0.002215,0.016905,0.014069,0.019311,0.000100
925,4352.675,0.126008,0.824059,0.927252,0.720866,28,0.00000114,0,0.150445,0.008208,0.292683,0.876140,0.991297,0.760984,0.933357,0.934863,0.931851,0.001796,0.016923,0.013371,0.019272,0.000100
950,4568.006,0.123716,0.828108,0.930427,0.725789,28,0.00000261,0,0.152555,0.008839,0.296270,0.875591,0.990671,0.760510,0.939734,0.938651,0.940818,0.001946,0.017073,0.012819,0.018909,0.000100
975,4601.292,0.132935,0.822587,0.921599,0.723575,28,0.00000184,1,0.157500,0.018731,0.296270,0.870197,0.980440,0.759954,0.938405,0.938861,0.937948,0.004116,0.017169,0.014456,0.019213,0.000100
1000,4817.506,0.136530,0.820984,0.919531,0.722437,28,0.00000013,1,0.161958,0.022624,0.301291,0.866900,0.976505,0.757296,0.940218,0.940335,0.940100,0.005061,0.017373,0.014986,0.019307,0.000100
1025,4851.504,0.136625,0.821356,0.919038,0.723673,28,0.00000329,0,0.164361,0.024203,0.304519,0.865518,0.974932,0.756105,0.942664,0.941282,0.944046,0.005251,0.017485,0.014946,0.019227,0.000100
1050,5062.130,0.137363,0.821567,0.918824,0.724309,28,0.00000096,0,0.161260,0.024098,0.298422,0.867075,0.975030,0.759120,0.940713,0.940966,0.940459,0.005335,0.017421,0.015050,0.019359,0.000100
1075,5096.027,0.135577,0.820128,0.921454,0.718802,28,0.00000200,0,0.163541,0.022204,0.304878,0.865830,0.976970,0.754690,0.939931,0.941913,0.937948,0.004837,0.017573,0.014412,0.019575,0.000100
1100,5313.969,0.133138,0.822439,0.926970,0.717907,31,0.00000000,0,0.167364,0.018731,0.315997,0.864955,0.980551,0.749360,0.944548,0.944333,0.944763,0.004083,0.018236,0.013346,0.019874,0.000100
1125,5351.408,0.124439,0.829164,0.930626,0.727701,31,0.00000922,1,0.154047,0.013259,0.294835,0.873902,0.986134,0.761670,0.942609,0.942965,0.942253,0.002889,0.017098,0.012566,0.018918,0.000100
1150,5580.941,0.120540,0.833985,0.932494,0.735475,29,0.00000790,1,0.147878,0.011681,0.284075,0.878265,0.987770,0.768759,0.943895,0.943386,0.944405,0.002642,0.016472,0.012433,0.018188,0.000100
1175,5616.021,0.120399,0.831725,0.930973,0.732477,29,0.00000896,1,0.147583,0.010733,0.284433,0.878289,0.988722,0.767857,0.940892,0.940966,0.940818,0.002269,0.016338,0.012602,0.018225,0.000100
1200,5837.384,0.116252,0.836729,0.932979,0.740480,30,0.00000326,0,0.140548,0.009576,0.271521,0.883052,0.989936,0.776168,0.941724,0.941913,0.941535,0.001994,0.015776,0.012146,0.017719,0.000100
1225,5873.076,0.118247,0.832508,0.935521,0.729494,30,0.00000717,0,0.143554,0.010207,0.276901,0.880083,0.989315,0.770852,0.938281,0.945070,0.931492,0.002226,0.016122,0.011655,0.018585,0.000100
1250,6105.584,0.116652,0.833732,0.934168,0.733296,30,0.00006092,0,0.137743,0.008629,0.266858,0.883885,0.990925,0.776845,0.935605,0.942229,0.928981,0.001768,0.015658,0.011851,0.018306,0.000100
1275,6141.326,0.118110,0.830085,0.939410,0.720761,30,0.00002325,1,0.145486,0.009050,0.281923,0.878377,0.990543,0.766211,0.935936,0.947911,0.923960,0.001953,0.016385,0.011014,0.019182,0.000100
1300,6379.418,0.127073,0.821337,0.939536,0.703138,30,0.00000732,0,0.161122,0.007682,0.314562,0.869021,0.991951,0.746091,0.935536,0.946754,0.924319,0.001726,0.018496,0.011060,0.021186,0.000100
1325,6416.167,0.124128,0.825801,0.919854,0.731749,30,0.00000215,1,0.137313,0.007050,0.267575,0.884278,0.992446,0.776110,0.926943,0.926339,0.927547,0.001467,0.015399,0.014849,0.018094,0.000100
1350,6652.503,0.114980,0.835595,0.925810,0.745381,30,0.00000037,1,0.124759,0.007050,0.242468,0.892503,0.992495,0.792511,0.929225,0.932337,0.926112,0.001463,0.014056,0.013634,0.016934,0.000100
1375,6688.770,0.114002,0.835634,0.933166,0.738102,30,0.00000686,1,0.132356,0.006103,0.258608,0.887891,0.993541,0.782241,0.933921,0.938861,0.928981,0.001304,0.014975,0.012219,0.017641,0.000100
1400,6916.962,0.119242,0.829336,0.934099,0.724573,29,0.00000062,1,0.143853,0.007577,0.280129,0.880028,0.992014,0.768043,0.934362,0.941176,0.927547,0.001645,0.016082,0.012169,0.018715,0.000100
1425,6951.826,0.130532,0.817212,0.919102,0.715322,29,0.00000070,1,0.146627,0.008103,0.285151,0.877291,0.991331,0.763252,0.922923,0.926550,0.919297,0.001673,0.016476,0.014871,0.019565,0.000100
1450,7177.523,0.136989,0.810928,0.912957,0.708899,29,0.00000058,0,0.150405,0.007050,0.293759,0.874898,0.992390,0.757405,0.918269,0.919394,0.917145,0.001547,0.017023,0.016183,0.020195,0.000100
1475,7212.365,0.134278,0.814492,0.911556,0.717428,29,0.00000149,0,0.140412,0.008945,0.271879,0.880405,0.990368,0.770442,0.916096,0.919710,0.912482,0.002051,0.015770,0.016551,0.019298,0.000100
1500,7440.440,0.130168,0.817367,0.924977,0.709758,29,0.00000674,0,0.150032,0.009892,0.290172,0.874446,0.989522,0.759369,0.924918,0.934126,0.915710,0.002251,0.016744,0.013869,0.020021,0.000100
1525,7475.958,0.130641,0.816133,0.923606,0.708659,29,0.00000664,1,0.146878,0.009681,0.284075,0.875908,0.989725,0.762091,0.921259,0.932548,0.909971,0.002159,0.016476,0.014123,0.020104,0.000100
1550,7705.080,0.132911,0.812382,0.920597,0.704167,29,0.00000271,0,0.149886,0.008524,0.291248,0.874149,0.990903,0.757395,0.918849,0.928444,0.909254,0.001778,0.016851,0.014547,0.020441,0.000100
1575,7740.180,0.138969,0.806687,0.915912,0.697463,29,0.00000132,1,0.155864,0.011154,0.300574,0.869606,0.988099,0.751114,0.916615,0.926129,0.907102,0.002372,0.017350,0.015460,0.021002,0.000100
1600,7968.596,0.143481,0.803471,0.911111,0.695831,29,0.00000134,1,0.160556,0.013364,0.307747,0.866504,0.985732,0.747275,0.916629,0.923287,0.909971,0.002730,0.017738,0.016233,0.021360,0.000100
1625,8003.764,0.143814,0.801232,0.912705,0.689759,29,0.00000000,0,0.161842,0.013785,0.309900,0.864963,0.985320,0.744605,0.914401,0.925287,0.903515,0.002924,0.017677,0.016098,0.021540,0.000100
1650,8229.931,0.147545,0.799468,0.909440,0.689495,29,0.00000068,1,0.164489,0.014417,0.314562,0.863488,0.984614,0.742362,0.914468,0.922551,0.906385,0.003010,0.018136,0.016700,0.021908,0.000100
1675,8265.365,0.146236,0.800396,0.910316,0.690476,29,0.00003131,1,0.162780,0.014943,0.310617,0.864276,0.984084,0.744467,0.914434,0.923919,0.904950,0.003180,0.017876,0.016558,0.021652,0.000100
