step,seconds,mean_iou,view1_iou,view2_iou,loss,patches
1,1.367,0.159968,0.156430,0.163505,0.962531,20
25,26.405,0.198347,0.168981,0.227713,0.761622,20
50,51.229,0.246660,0.209301,0.284019,0.695424,20
75,76.267,0.290216,0.244808,0.335624,0.659408,20
100,101.438,0.319971,0.261424,0.378519,0.625305,20
125,126.583,0.345891,0.290518,0.401264,0.607262,20
150,151.836,0.380227,0.319521,0.440933,0.585040,20
175,176.642,0.411089,0.350450,0.471728,0.559861,20
200,202.027,0.435408,0.375934,0.494883,0.532313,20
225,227.573,0.457996,0.396868,0.519123,0.510595,20
250,253.268,0.483405,0.422294,0.544517,0.488048,20
275,278.592,0.494350,0.435897,0.552802,0.476593,20
300,303.866,0.502583,0.447320,0.557846,0.464653,20
325,329.476,0.506848,0.450103,0.563593,0.462754,20
350,355.442,0.513044,0.459485,0.566603,0.459277,20
375,380.653,0.517718,0.459257,0.576179,0.455324,20
400,405.555,0.522053,0.463456,0.580650,0.450696,20
425,430.808,0.526243,0.468207,0.584278,0.445649,20
450,455.748,0.526793,0.473777,0.579808,0.442844,20
475,480.853,0.532023,0.481302,0.582744,0.438966,20
500,506.077,0.531363,0.484028,0.578699,0.438300,20
525,531.662,0.533866,0.486305,0.581426,0.435413,20
550,556.853,0.541429,0.491213,0.591646,0.428269,20
575,582.252,0.545935,0.497868,0.594002,0.422276,20
600,607.342,0.549326,0.505176,0.593477,0.422743,20
625,632.337,0.560553,0.518665,0.602440,0.412721,20
650,657.906,0.570309,0.530279,0.610340,0.407555,20
675,683.769,0.579850,0.542101,0.617599,0.399010,20
700,709.550,0.588277,0.551242,0.625312,0.395173,20
725,735.191,0.588868,0.555972,0.621765,0.391385,20
750,761.010,0.588484,0.559903,0.617065,0.394986,20
775,786.580,0.586630,0.556845,0.616414,0.398233,20
800,812.222,0.582525,0.548087,0.616962,0.402388,20
825,837.710,0.585714,0.548593,0.622835,0.397946,20
850,863.232,0.584540,0.553013,0.616066,0.395876,20
875,888.824,0.587655,0.554013,0.621296,0.399307,20
900,914.377,0.589874,0.558326,0.621421,0.395756,20
925,939.957,0.585235,0.555007,0.615462,0.403299,20
950,965.383,0.585394,0.544571,0.626217,0.400170,20
