step,seconds,mean_iou,view1_iou,view2_iou,loss,patches
1,2.015,0.166314,0.174822,0.157806,1.049393,20
25,36.018,0.256686,0.269820,0.243552,0.858491,20
50,70.084,0.392832,0.424363,0.361302,0.697404,20
75,104.414,0.538811,0.556836,0.520786,0.542362,20
100,138.596,0.643545,0.666935,0.620155,0.436983,20
125,172.965,0.689486,0.701674,0.677298,0.385442,20
150,207.450,0.714053,0.710170,0.717935,0.353124,20
175,241.565,0.726424,0.725694,0.727154,0.334288,20
200,275.426,0.730746,0.728649,0.732843,0.327102,20
225,309.435,0.739772,0.741701,0.737843,0.316745,20
250,343.059,0.745586,0.746355,0.744817,0.310182,20
275,376.579,0.753452,0.752553,0.754352,0.302013,20
300,410.484,0.757017,0.760542,0.753492,0.294200,20
325,444.528,0.762388,0.765823,0.758952,0.282506,20
350,478.313,0.765500,0.765492,0.765509,0.281488,20
375,511.452,0.772632,0.769461,0.775802,0.269380,20
400,544.388,0.775721,0.773635,0.777807,0.266974,20
425,577.531,0.776945,0.769774,0.784117,0.266639,20
450,610.973,0.774848,0.772537,0.777159,0.265682,20
475,644.578,0.776578,0.769384,0.783771,0.268347,20
500,677.771,0.768787,0.763866,0.773707,0.278177,20
525,710.810,0.763951,0.756832,0.771070,0.281110,20
550,743.935,0.764453,0.755008,0.773898,0.276061,20
575,776.947,0.763024,0.750339,0.775710,0.271870,20
600,810.228,0.764328,0.750659,0.777998,0.266534,20
625,844.185,0.772564,0.754907,0.790221,0.248333,20
650,878.142,0.780230,0.760301,0.800158,0.241357,20
675,911.997,0.776976,0.763165,0.790786,0.246500,20
700,946.008,0.761385,0.745132,0.777639,0.275712,20
725,979.603,0.741778,0.714462,0.769095,0.323368,20
750,1013.066,0.738158,0.716026,0.760290,0.350458,20
775,1046.269,0.739044,0.728315,0.749773,0.354676,20
800,1079.702,0.733811,0.722947,0.744675,0.368523,20
825,1113.109,0.749831,0.756381,0.743281,0.319241,20
850,1146.769,0.759466,0.764303,0.754629,0.280452,20
875,1179.464,0.764020,0.767026,0.761015,0.274062,20
900,1212.426,0.765564,0.769814,0.761314,0.269471,20
925,1245.235,0.765524,0.770196,0.760852,0.266585,20
950,1278.419,0.766273,0.769358,0.763187,0.263558,20
975,1311.563,0.767009,0.774015,0.760003,0.259873,20
1000,1344.694,0.766929,0.773132,0.760726,0.258727,20
1025,1377.682,0.769353,0.774063,0.764644,0.254158,20
1050,1411.333,0.769288,0.773746,0.764830,0.253644,20
1075,1445.721,0.768779,0.771661,0.765897,0.255629,20
1100,1479.989,0.769505,0.772756,0.766254,0.254317,20
1125,1513.903,0.769409,0.772311,0.766508,0.254169,20
1150,1548.215,0.769975,0.772515,0.767434,0.254396,20
1175,1582.016,0.769352,0.772831,0.765873,0.255640,20
1200,1615.572,0.768767,0.769576,0.767959,0.256210,20
1225,1649.522,0.768910,0.770253,0.767566,0.255096,20
1250,1683.665,0.769577,0.769786,0.769368,0.256050,20
1275,1717.646,0.768417,0.768591,0.768243,0.257215,20
1300,1751.702,0.769348,0.767771,0.770926,0.257173,20
1325,1785.747,0.768145,0.766627,0.769663,0.258028,20
1350,1819.890,0.768671,0.766931,0.770412,0.258697,20
1375,1853.467,0.769953,0.766070,0.773837,0.259630,20
1400,1886.949,0.770614,0.767148,0.774080,0.259063,20
1425,1919.995,0.772069,0.768867,0.775271,0.256623,20
1450,1953.184,0.773424,0.772304,0.774544,0.253735,20
1475,1986.339,0.773747,0.769489,0.778006,0.256225,20
1500,2019.726,0.774475,0.771473,0.777476,0.253751,20
1525,2053.068,0.775093,0.772144,0.778042,0.253323,20
1550,2086.543,0.775225,0.772203,0.778248,0.254234,20
1575,2120.083,0.774363,0.770559,0.778167,0.255466,20
1600,2153.768,0.773289,0.769154,0.777425,0.256411,20
1625,2187.352,0.773474,0.773911,0.773037,0.255021,20
1650,2220.818,0.772756,0.771725,0.773786,0.255682,20
1675,2254.085,0.774146,0.771558,0.776734,0.255101,20
1700,2287.360,0.774882,0.773170,0.776594,0.254513,20
1725,2320.648,0.775538,0.771807,0.779270,0.255254,20
1750,2353.956,0.774489,0.768840,0.780138,0.255273,20
1775,2387.144,0.775013,0.770388,0.779637,0.257442,20
1800,2420.628,0.774055,0.771060,0.777050,0.257567,20
1825,2454.084,0.776239,0.771636,0.780843,0.255581,20
1850,2487.616,0.777768,0.772987,0.782548,0.252409,20
1875,2521.073,0.778375,0.768046,0.788704,0.252126,20
1900,2554.582,0.779530,0.759721,0.799338,0.249931,20
1925,2587.973,0.786139,0.761362,0.810916,0.242770,20
1950,2621.522,0.791628,0.761844,0.821412,0.236857,20
1975,2655.172,0.791982,0.760170,0.823794,0.237303,20
2000,2688.830,0.790743,0.760766,0.820720,0.240742,20
