step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count,total_adds,total_splits,total_deletes
1,0.490,0.896057,0.098179,0.087198,0.109160,5,0.00000000,0,0.378731,0.061980,0.695481,0.404615,0.599047,0.210183,0.138841,0.092602,0.185079,0.014558,0.041177,0.186359,0.084460,0.000000,0,0,0
25,6.651,0.767164,0.134994,0.088723,0.181265,5,0.00000000,0,0.191879,0.028307,0.355452,0.585958,0.763204,0.408711,0.168465,0.091234,0.245696,0.006600,0.020798,0.180189,0.061833,0.000000,0,0,0
50,47.544,0.691268,0.165979,0.094097,0.237861,6,0.00026667,0,0.086256,0.005367,0.167145,0.785255,0.946316,0.624194,0.186110,0.094602,0.277618,0.001279,0.009778,0.175218,0.049614,0.000000,2,1,2
75,55.196,0.660364,0.199913,0.121923,0.277902,6,0.00000000,0,0.065269,0.008945,0.121593,0.825794,0.932217,0.719371,0.217353,0.123014,0.311693,0.002089,0.007058,0.170426,0.045122,0.000000,2,1,2
100,100.218,0.620065,0.246593,0.171384,0.321802,7,0.00000000,0,0.055128,0.011260,0.098996,0.860148,0.938997,0.781300,0.263486,0.173314,0.353659,0.002564,0.005718,0.161057,0.041490,0.000000,5,1,4
125,109.085,0.580475,0.294409,0.247641,0.341176,7,0.00000000,0,0.071390,0.014732,0.128049,0.847485,0.944620,0.750350,0.318076,0.251289,0.384864,0.003358,0.007535,0.146674,0.041371,0.000000,5,1,4
150,171.292,0.530048,0.339907,0.329983,0.349831,10,0.00000000,0,0.085971,0.005156,0.166786,0.847306,0.984692,0.709919,0.369931,0.331685,0.408178,0.001081,0.009741,0.129174,0.042098,0.000000,8,1,4
175,183.996,0.474246,0.408207,0.418271,0.398143,10,0.00006124,0,0.101426,0.005577,0.197274,0.847102,0.986914,0.707291,0.448645,0.420604,0.476686,0.001085,0.011406,0.112015,0.039807,0.000000,8,1,4
200,270.280,0.410445,0.484991,0.505793,0.464189,13,0.00001078,1,0.102562,0.008208,0.196915,0.861241,0.984159,0.738322,0.532770,0.509944,0.555595,0.001637,0.011353,0.095045,0.035272,0.000000,11,1,4
225,286.763,0.366135,0.531273,0.590885,0.471660,13,0.00004130,0,0.123525,0.006735,0.240316,0.848814,0.988805,0.708822,0.589936,0.594865,0.585007,0.001323,0.013927,0.078404,0.036007,0.000000,11,1,4
