step,loss
1,1.060740
10,0.962958
20,0.894660
30,0.834117
40,0.771077
50,0.703933
60,0.637031
70,0.575185
80,0.522011
90,0.478375
100,0.440523
110,0.410513
120,0.393048
130,0.381301
140,0.364554
150,0.354595
160,0.346137
170,0.336161
180,0.333346
190,0.331474
200,0.326546
210,0.321049
220,0.316716
230,0.315524
240,0.314616
250,0.312247
260,0.312121
270,0.309700
280,0.303737
290,0.300394
300,0.299515
310,0.290998
320,0.290012
330,0.288331
340,0.287451
350,0.285151
360,0.280713
370,0.276697
380,0.272436
390,0.270932
400,0.269536
410,0.269817
420,0.269938
430,0.273699
440,0.273641
450,0.275795
460,0.276030
470,0.275324
480,0.277900
490,0.277832
500,0.276324
510,0.272997
520,0.271628
530,0.272866
540,0.276408
550,0.278691
560,0.282397
570,0.284007
580,0.287067
590,0.289514
600,0.289984
610,0.292814
620,0.295333
630,0.293019
640,0.299528
650,0.299424
660,0.302197
670,0.298784
680,0.296439
690,0.302120
700,0.308821
710,0.314685
720,0.315151
730,0.312269
740,0.303380
750,0.288189
760,0.281015
770,0.274951
780,0.271414
790,0.263163
800,0.260831
810,0.258953
820,0.258293
830,0.257664
840,0.256084
850,0.256370
860,0.258437
870,0.257356
880,0.257791
890,0.259309
900,0.260629
910,0.259701
920,0.259122
930,0.260013
940,0.260349
950,0.259893
960,0.260343
970,0.259049
980,0.257896
990,0.258228
1000,0.259536
1010,0.259374
1020,0.260092
1030,0.259693
1040,0.259569
1050,0.259034
1060,0.259695
1070,0.259477
1080,0.259552
1090,0.259693
1100,0.260653
1110,0.261296
1120,0.260923
1130,0.260638
1140,0.259932
1150,0.259935
1160,0.259920
1170,0.262060
1180,0.261161
1190,0.260861
1200,0.260222
1210,0.259950
1220,0.259666
1230,0.260671
1240,0.260437
1250,0.261552
1260,0.260468
1270,0.260111
1280,0.259420
1290,0.260055
1300,0.258815
1310,0.259716
1320,0.256661
1330,0.258271
1340,0.257088
1350,0.257967
1360,0.257510
1370,0.257971
1380,0.257198
1390,0.256674
1400,0.256961
1410,0.257429
1420,0.255602
1430,0.254496
1440,0.253555
1450,0.254315
1460,0.251991
1470,0.253434
1480,0.253211
1490,0.253156
1500,0.253016
1510,0.251955
1520,0.252211
1530,0.252599
1540,0.254013
1550,0.252204
1560,0.252533
1570,0.252229
1580,0.251923
1590,0.252227
1600,0.251858
1610,0.252845
1620,0.253122
1630,0.253394
1640,0.253224
1650,0.254383
1660,0.255812
1670,0.255765
1680,0.254851
1690,0.256121
1700,0.255756
1710,0.255565
1720,0.255099
1730,0.254074
1740,0.253585
1750,0.251746
1760,0.251444
1770,0.253196
1780,0.252446
1790,0.252924
1800,0.252819
1810,0.251195
1820,0.253670
1830,0.253755
1840,0.253560
1850,0.255049
1860,0.253647
1870,0.253017
1880,0.252336
1890,0.252051
1900,0.252758
1910,0.252384
1920,0.253426
1930,0.253876
1940,0.253558
1950,0.253301
1960,0.255754
1970,0.254344
1980,0.254965
1990,0.256088
2000,0.256405
