step,loss
1,0.755679
10,0.652062
20,0.581456
30,0.532626
40,0.487956
50,0.443043
60,0.396731
70,0.361947
80,0.334387
90,0.312487
100,0.297003
110,0.271638
120,0.251821
130,0.239498
140,0.223897
150,0.211829
160,0.196281
170,0.184953
180,0.174894
190,0.172162
200,0.168235
210,0.166319
220,0.164137
230,0.160715
240,0.158291
250,0.157021
260,0.158219
270,0.153713
280,0.151398
290,0.148946
300,0.145235
310,0.145530
320,0.140335
330,0.138225
340,0.137540
350,0.135488
360,0.134693
370,0.137957
380,0.136775
390,0.133801
400,0.136115
410,0.134333
420,0.135266
430,0.132580
440,0.133503
450,0.135134
460,0.141938
470,0.137434
480,0.134675
490,0.132481
500,0.130270
510,0.131165
520,0.130275
530,0.131798
540,0.130968
550,0.130307
560,0.129151
570,0.128370
580,0.130636
590,0.128618
600,0.129063
610,0.129481
620,0.130591
630,0.128922
640,0.130453
650,0.130792
660,0.128332
670,0.130042
680,0.130790
690,0.129421
700,0.130794
710,0.130383
720,0.129317
730,0.129237
740,0.128214
750,0.130607
760,0.131633
770,0.128527
780,0.127069
790,0.126339
800,0.126201
810,0.127498
820,0.128959
830,0.131771
840,0.128382
850,0.131583
860,0.127955
870,0.130389
880,0.129710
890,0.128211
900,0.127420
910,0.127301
920,0.129794
930,0.127031
940,0.128266
950,0.127174
960,0.130692
970,0.127468
980,0.127424
990,0.127114
1000,0.130246
1010,0.126660
1020,0.127590
1030,0.129784
1040,0.130636
1050,0.128661
1060,0.129081
1070,0.128754
1080,0.127997
1090,0.128240
1100,0.127718
1110,0.128570
1120,0.130839
1130,0.130931
1140,0.128142
1150,0.128021
1160,0.129513
1170,0.127544
1180,0.127551
1190,0.127856
1200,0.128453
1210,0.128475
1220,0.130334
1230,0.128826
1240,0.132293
1250,0.133259
1260,0.133461
1270,0.129921
1280,0.132496
1290,0.130184
1300,0.130360
1310,0.132816
1320,0.133157
1330,0.133809
1340,0.131600
1350,0.132101
1360,0.131315
1370,0.133806
1380,0.134074
1390,0.130274
1400,0.131863
1410,0.132871
1420,0.132071
1430,0.131491
1440,0.129769
1450,0.127747
1460,0.131623
1470,0.132399
1480,0.133413
1490,0.130758
1500,0.131968
1510,0.134482
1520,0.130683
1530,0.131683
1540,0.131156
1550,0.130463
1560,0.131013
1570,0.130639
1580,0.132929
1590,0.131260
1600,0.130387
1610,0.129416
1620,0.129632
1630,0.128516
1640,0.128638
1650,0.130172
1660,0.128956
1670,0.127947
1680,0.128596
1690,0.130256
1700,0.128823
1710,0.127335
1720,0.126992
1730,0.129678
1740,0.128821
1750,0.129564
1760,0.132099
1770,0.126482
1780,0.126518
1790,0.126169
1800,0.125887
1810,0.126060
1820,0.127284
1830,0.127235
1840,0.126433
1850,0.126868
1860,0.129865
1870,0.129142
1880,0.126109
1890,0.129198
1900,0.128933
1910,0.127747
1920,0.127564
1930,0.127809
1940,0.128282
1950,0.128596
1960,0.128196
1970,0.129459
1980,0.130289
1990,0.129332
2000,0.127285
