pair,arm,step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count,total_adds,total_splits,total_deletes,count_active,target_reached
sun_moon,hinge2,500,2789.313,0.132683,0.923451,0.889798,0.957105,32,0.00065168,4,0.052000,0.083297,0.020702,0.949853,0.920458,0.979249,0.970417,0.963915,0.976919,0.018385,0.004016,0.034967,0.022348,0.000000,16,2,6,0,1
sun_moon,hinge2,510,2806.689,0.125850,0.926529,0.894448,0.958609,32,0.00069469,4,0.052606,0.081893,0.023319,0.949378,0.921976,0.976780,0.974330,0.967697,0.980964,0.017826,0.004601,0.031529,0.018055,0.000000,16,2,6,0,1
sun_moon,hinge2,520,2824.049,0.124777,0.926702,0.897426,0.955978,32,0.00062268,5,0.052776,0.078544,0.027008,0.949086,0.924943,0.973228,0.974855,0.967913,0.981797,0.017311,0.005210,0.030940,0.017134,0.000000,16,2,6,0,1
sun_moon,hinge2,530,2841.459,0.118921,0.930265,0.901616,0.958914,32,0.00070135,3,0.050635,0.076167,0.025104,0.951156,0.927215,0.975097,0.976638,0.970290,0.982986,0.016752,0.004880,0.028850,0.016207,0.000000,16,2,6,0,1
sun_moon,hinge2,540,2858.774,0.115427,0.932738,0.901536,0.963941,32,0.00058852,4,0.049613,0.076383,0.022844,0.952193,0.927031,0.977356,0.978179,0.970398,0.985961,0.016924,0.004517,0.028588,0.013441,0.000000,16,2,6,1,1
sun_moon,hinge2,550,3223.799,0.174296,0.900534,0.861016,0.940051,29,0.00047305,5,0.050949,0.075843,0.026056,0.949009,0.924321,0.973697,0.945431,0.926318,0.964545,0.016728,0.005151,0.071574,0.034202,0.000000,16,2,9,1,1
sun_moon,hinge2,560,3239.384,0.170269,0.901996,0.860794,0.943198,29,0.00058282,4,0.053219,0.078003,0.028435,0.946989,0.922457,0.971520,0.948978,0.927939,0.970018,0.016824,0.005529,0.070222,0.029101,0.000000,16,2,9,1,1
sun_moon,hinge2,570,3254.960,0.160623,0.908203,0.866458,0.949948,29,0.00051443,4,0.048231,0.071953,0.024509,0.951768,0.928101,0.975435,0.951017,0.928803,0.973230,0.015803,0.004823,0.070014,0.025554,0.000000,16,2,9,1,1
sun_moon,hinge2,580,3270.389,0.155392,0.910709,0.867865,0.953553,29,0.00035701,5,0.047048,0.069468,0.024628,0.952889,0.930366,0.975413,0.952596,0.928155,0.977037,0.015202,0.004914,0.070233,0.021684,0.000000,16,2,9,1,1
sun_moon,hinge2,590,3285.750,0.151578,0.913221,0.869759,0.956683,29,0.00050262,2,0.045638,0.066768,0.024509,0.954237,0.932870,0.975604,0.953981,0.927831,0.980131,0.014596,0.004975,0.070893,0.018853,0.000000,16,2,9,1,1
sun_moon,hinge2,600,3620.616,0.159924,0.908422,0.865221,0.951622,27,0.00069785,4,0.048289,0.066119,0.030458,0.951495,0.933115,0.969875,0.951518,0.922429,0.980607,0.014470,0.006162,0.076217,0.018407,0.000000,16,2,11,1,1
sun_moon,hinge2,610,3635.091,0.155863,0.909526,0.865295,0.953757,27,0.00048680,3,0.047526,0.065903,0.029149,0.952235,0.933311,0.971160,0.951940,0.922321,0.981559,0.014146,0.005765,0.075877,0.017281,0.000000,16,2,11,1,1
sun_moon,hinge2,620,3649.695,0.149936,0.913330,0.871155,0.955504,27,0.00058825,3,0.043744,0.060717,0.026770,0.955891,0.938343,0.973439,0.952566,0.924049,0.981083,0.013246,0.005372,0.073556,0.018111,0.000000,16,2,11,1,1
sun_moon,hinge2,630,3664.003,0.150361,0.912776,0.872692,0.952860,27,0.00067391,3,0.044421,0.059097,0.029744,0.955241,0.939903,0.970578,0.952734,0.924265,0.981202,0.012887,0.005903,0.073701,0.017683,0.000000,16,2,11,1,1
sun_moon,hinge2,640,3678.182,0.150839,0.912147,0.872518,0.951777,27,0.00067250,2,0.046166,0.061041,0.031291,0.953625,0.938143,0.969106,0.953668,0.925778,0.981559,0.013123,0.006101,0.072952,0.017227,0.000000,16,2,11,1,1
sun_moon,hinge2,650,3981.461,0.155682,0.909336,0.870856,0.947815,26,0.00052251,3,0.049902,0.062446,0.037359,0.950085,0.936775,0.963395,0.954231,0.925238,0.983224,0.013583,0.007228,0.073230,0.016099,0.000000,16,2,12,1,1
sun_moon,hinge2,660,3995.095,0.152470,0.911360,0.870751,0.951969,26,0.00057559,3,0.046020,0.061582,0.030458,0.953713,0.937541,0.969886,0.952669,0.924373,0.980964,0.013180,0.006104,0.074018,0.017808,0.000000,16,2,12,1,1
sun_moon,hinge2,670,4008.775,0.147848,0.913981,0.875268,0.952694,26,0.00066813,1,0.044810,0.058449,0.031172,0.954950,0.940654,0.969245,0.954409,0.926426,0.982391,0.012532,0.006187,0.072339,0.016542,0.000000,16,2,12,1,1
sun_moon,hinge2,680,4022.344,0.144956,0.916350,0.877324,0.955376,26,0.00065307,3,0.043421,0.057692,0.029149,0.956337,0.941467,0.971207,0.955581,0.927939,0.983224,0.012468,0.005923,0.070964,0.016026,0.000000,16,2,12,1,1
sun_moon,hinge2,690,4035.744,0.142557,0.917031,0.877620,0.956441,26,0.00046300,1,0.043232,0.056720,0.029744,0.956525,0.942365,0.970685,0.956144,0.927398,0.984890,0.012030,0.006037,0.071306,0.014464,0.000000,16,2,12,1,1
sun_moon,hinge2,700,4328.859,0.144752,0.915724,0.877622,0.953827,25,0.00046393,1,0.043276,0.055856,0.030696,0.956436,0.943149,0.969722,0.954874,0.926642,0.983105,0.012037,0.006064,0.072168,0.015903,0.000000,16,2,13,1,1
sun_moon,hinge2,710,4341.958,0.149329,0.912509,0.877758,0.947259,25,0.00058817,2,0.042905,0.052615,0.033195,0.956659,0.946122,0.967196,0.951322,0.923941,0.978703,0.011445,0.006514,0.074022,0.019608,0.000000,16,2,13,1,1
sun_moon,hinge2,720,4355.106,0.145001,0.915447,0.879528,0.951366,25,0.00054138,3,0.042596,0.052831,0.032362,0.957064,0.946026,0.968101,0.954074,0.925994,0.982153,0.011491,0.006367,0.072613,0.016647,0.000000,16,2,13,1,1
sun_moon,hinge2,730,4367.931,0.144564,0.915379,0.880164,0.950593,25,0.00042358,2,0.043493,0.053911,0.033076,0.956246,0.945074,0.967417,0.954825,0.927615,0.982035,0.011579,0.006532,0.070941,0.016913,0.000000,16,2,13,1,1
sun_moon,hinge2,740,4380.883,0.139653,0.918313,0.880989,0.955638,25,0.00039459,2,0.041455,0.053047,0.029863,0.958232,0.945913,0.970550,0.955949,0.927723,0.984176,0.011347,0.005962,0.070636,0.014990,0.000000,16,2,13,1,1
sun_moon,hinge2,750,4659.013,0.168739,0.903046,0.851757,0.954335,24,0.00039047,1,0.040396,0.051642,0.029149,0.958333,0.945490,0.971176,0.938948,0.895743,0.982153,0.011222,0.005762,0.102783,0.016466,0.000000,16,2,14,1,1
sun_moon,hinge2,760,4671.435,0.160536,0.905951,0.857172,0.954729,24,0.00034617,2,0.045361,0.060501,0.030220,0.953894,0.937598,0.970191,0.946307,0.909032,0.983581,0.012765,0.005566,0.088999,0.015781,0.000000,16,2,14,1,1
sun_moon,hinge2,770,4683.653,0.149458,0.913051,0.868150,0.957952,24,0.00027232,2,0.042896,0.058665,0.027127,0.956585,0.940000,0.973170,0.951509,0.919080,0.983938,0.012676,0.005123,0.079249,0.015408,0.000000,16,2,14,1,1
sun_moon,hinge2,780,4696.011,0.145740,0.915214,0.871014,0.959414,24,0.00024444,2,0.040063,0.057044,0.023081,0.959341,0.941657,0.977025,0.951129,0.920700,0.981559,0.012254,0.004367,0.077889,0.017370,0.000000,16,2,14,1,1
sun_moon,hinge2,790,4708.430,0.137910,0.920591,0.877022,0.964161,24,0.00025430,1,0.037127,0.055099,0.019155,0.962340,0.943802,0.980879,0.953988,0.925346,0.982629,0.012042,0.003718,0.073116,0.016881,0.000000,16,2,14,1,1
sun_moon,hinge2,800,4976.134,0.154208,0.911445,0.875128,0.947763,22,0.00023000,1,0.035246,0.054667,0.015824,0.963956,0.944082,0.983830,0.942865,0.922969,0.962760,0.011907,0.003110,0.075496,0.035598,0.000000,16,2,16,1,1
sun_moon,hinge2,810,4987.886,0.137865,0.920229,0.882124,0.958333,22,0.00015174,1,0.037624,0.055856,0.019393,0.961979,0.943423,0.980535,0.954157,0.931396,0.976919,0.012089,0.003733,0.067553,0.022221,0.000000,16,2,16,1,1
sun_moon,hinge2,820,4999.562,0.134090,0.922315,0.880870,0.963760,22,0.00019675,1,0.038034,0.058341,0.017728,0.961677,0.941106,0.982247,0.956552,0.932260,0.980845,0.012511,0.003456,0.066436,0.018533,0.000000,16,2,16,1,1
sun_moon,hinge2,830,5011.240,0.132574,0.923361,0.880724,0.965998,22,0.00016083,0,0.035899,0.057044,0.014753,0.963718,0.942264,0.985173,0.955607,0.930964,0.980250,0.012434,0.002947,0.067027,0.018626,0.000000,16,2,16,1,1
sun_moon,hinge2,840,5022.926,0.130859,0.924479,0.879233,0.969725,22,0.00022418,1,0.036563,0.059205,0.013920,0.963133,0.940227,0.986040,0.957256,0.931288,0.983224,0.012740,0.002789,0.067447,0.015661,0.000000,16,2,16,1,1
sun_moon,hinge2,850,5273.791,0.173509,0.901808,0.836032,0.967583,19,0.00024764,1,0.035446,0.054235,0.016657,0.962691,0.942032,0.983349,0.932537,0.881374,0.983700,0.011802,0.003273,0.116932,0.015365,0.000000,16,2,19,1,1
sun_moon,hinge2,860,5284.029,0.163876,0.906250,0.845966,0.966534,19,0.00020953,1,0.040043,0.063310,0.016776,0.958731,0.934246,0.983216,0.941136,0.899525,0.982748,0.013673,0.003017,0.098771,0.016389,0.000000,16,2,19,1,1
sun_moon,hinge2,870,5294.082,0.156397,0.910920,0.855693,0.966147,19,0.00023017,1,0.040156,0.064607,0.015705,0.959012,0.933776,0.984248,0.946149,0.910977,0.981321,0.014067,0.003011,0.087569,0.017712,0.000000,16,2,19,1,1
sun_moon,hinge2,880,5304.384,0.151285,0.914275,0.860349,0.968200,19,0.00035600,1,0.038831,0.063742,0.013920,0.960452,0.934886,0.986018,0.948434,0.915190,0.981678,0.013995,0.002673,0.083920,0.017223,0.000000,16,2,19,1,1
sun_moon,hinge2,890,5314.510,0.146055,0.917063,0.861767,0.972359,19,0.00058786,3,0.036453,0.061366,0.011541,0.962765,0.937126,0.988403,0.949116,0.914650,0.983581,0.013342,0.002228,0.083605,0.015942,0.000000,16,2,19,1,1
sun_moon,hinge2,900,5531.881,0.144334,0.917744,0.864007,0.971482,19,0.00060103,2,0.037583,0.061366,0.013801,0.961730,0.937279,0.986181,0.950958,0.917027,0.984890,0.013465,0.002511,0.081637,0.014366,0.000000,16,2,19,1,1
sun_moon,hinge2,910,5542.201,0.140492,0.919621,0.867794,0.971449,19,0.00052602,3,0.036664,0.060717,0.012612,0.962731,0.938119,0.987342,0.952092,0.920484,0.983700,0.013275,0.002227,0.078350,0.015336,0.000000,16,2,19,1,1
sun_moon,hinge2,920,5552.399,0.140873,0.919974,0.869698,0.970249,19,0.00059857,3,0.035708,0.059637,0.011779,0.963682,0.939220,0.988144,0.951621,0.921564,0.981678,0.013204,0.002267,0.076972,0.017203,0.000000,16,2,19,1,1
sun_moon,hinge2,930,5562.577,0.140220,0.919886,0.868766,0.971006,19,0.00067115,3,0.038599,0.063634,0.013563,0.960989,0.935572,0.986406,0.954113,0.924049,0.984176,0.013836,0.002714,0.074564,0.014515,0.000000,16,2,19,1,1
sun_moon,hinge2,940,5572.849,0.138279,0.921498,0.871158,0.971838,19,0.00068054,3,0.037751,0.061582,0.013920,0.961819,0.937568,0.986070,0.955086,0.924806,0.985366,0.013417,0.002818,0.073914,0.014262,0.000000,16,2,19,1,1
sun_moon,hinge2,950,5791.391,0.176256,0.899641,0.851512,0.947770,17,0.00063013,3,0.037254,0.060825,0.013682,0.961435,0.936912,0.985958,0.932022,0.903306,0.960738,0.013256,0.002328,0.094995,0.038019,0.000000,16,2,21,1,1
sun_moon,hinge2,960,5800.616,0.167137,0.905197,0.853386,0.957007,17,0.00063786,1,0.038458,0.064067,0.012849,0.960507,0.934096,0.986917,0.938682,0.908060,0.969304,0.013634,0.002577,0.090614,0.029752,0.000000,16,2,21,1,1
sun_moon,hinge2,970,5809.768,0.158869,0.909576,0.859432,0.959719,17,0.00067392,3,0.040658,0.065255,0.016062,0.958630,0.933466,0.983795,0.945324,0.915514,0.975134,0.014377,0.003066,0.083079,0.023147,0.000000,16,2,21,1,1
sun_moon,hinge2,980,5818.668,0.149665,0.914766,0.862791,0.966741,17,0.00052250,2,0.042220,0.068496,0.015943,0.957433,0.930839,0.984027,0.952021,0.921889,0.982153,0.014900,0.003135,0.076846,0.016901,0.000000,16,2,21,1,1
sun_moon,hinge2,990,5827.469,0.151675,0.913328,0.861131,0.965525,17,0.00040705,3,0.045073,0.072061,0.018084,0.954765,0.927594,0.981935,0.953086,0.923185,0.982986,0.015656,0.003504,0.075439,0.016135,0.000000,16,2,21,1,1
sun_moon,hinge2,1000,6018.982,0.152899,0.913142,0.858643,0.967640,17,0.00032054,1,0.049195,0.079948,0.018441,0.951129,0.920626,0.981631,0.956388,0.927290,0.985485,0.017530,0.003414,0.071452,0.014410,0.000000,16,2,21,1,1
sun_moon,hinge2,1010,6027.839,0.150846,0.914854,0.860010,0.969697,17,0.00035068,2,0.044784,0.076599,0.012968,0.955280,0.923591,0.986970,0.954079,0.925886,0.982272,0.016796,0.002570,0.073336,0.016534,0.000000,16,2,21,1,1
sun_moon,hinge2,1020,6036.805,0.152163,0.914821,0.857214,0.972428,17,0.00034100,2,0.043610,0.077463,0.009756,0.956391,0.922620,0.990162,0.952766,0.923617,0.981916,0.016892,0.002064,0.075497,0.017486,0.000000,16,2,21,1,1
sun_moon,hinge2,1030,6045.965,0.149630,0.916019,0.857386,0.974652,17,0.00032516,2,0.043960,0.078760,0.009161,0.956150,0.921529,0.990772,0.954247,0.924914,0.983581,0.017231,0.001827,0.073968,0.015801,0.000000,16,2,21,1,1
water_fire,hinge2,1,1.526,1.378002,0.285997,0.264764,0.307229,20,0.00019481,0,0.195178,0.181681,0.208675,0.636428,0.632632,0.640224,0.342104,0.312867,0.371340,0.024462,0.030884,0.684096,0.625483,0.000000,0,0,0,0,0
water_fire,hinge2,10,11.796,1.171304,0.373293,0.347120,0.399467,20,0.00007321,1,0.148803,0.135715,0.161890,0.742653,0.743906,0.741401,0.429183,0.394229,0.464136,0.017989,0.023888,0.601633,0.532252,0.000000,0,0,0,0,0
