step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette
1,1.341,1.260056,0.190821,0.151570,0.230071,20,0.00000000,0,0.212629,0.093992,0.331265,0.559317,0.638225,0.480410,0.236051,0.165817,0.306286,0.034612,0.046126,0.253811,0.125838
25,25.148,1.004623,0.285657,0.223962,0.347352,20,0.00000000,0,0.110991,0.037981,0.184000,0.775228,0.859563,0.690894,0.321867,0.232469,0.411265,0.013871,0.025420,0.220435,0.094794
50,186.851,0.906948,0.361449,0.281384,0.441515,23,0.00006835,1,0.106320,0.035986,0.176653,0.818182,0.890117,0.746248,0.405510,0.291510,0.519510,0.012846,0.024257,0.203544,0.080205
75,215.290,0.825423,0.419203,0.331375,0.507030,23,0.00017332,2,0.096348,0.031553,0.161143,0.850302,0.915496,0.785108,0.465283,0.341831,0.588735,0.011549,0.022054,0.188745,0.069554
100,398.045,0.758633,0.467759,0.384527,0.550992,26,0.00026729,2,0.095142,0.029631,0.160653,0.864797,0.930370,0.799225,0.517716,0.395921,0.639510,0.010557,0.022172,0.173148,0.063302
125,430.043,0.704269,0.507170,0.428283,0.586057,26,0.00034914,3,0.095075,0.026232,0.163918,0.874965,0.943678,0.806252,0.560820,0.439518,0.682122,0.009684,0.022357,0.160408,0.058246
150,640.398,0.649829,0.553395,0.476536,0.630253,29,0.00020097,3,0.100726,0.028227,0.173224,0.877863,0.945530,0.810197,0.614708,0.489987,0.739429,0.010283,0.023792,0.147213,0.052312
175,676.561,0.601112,0.590314,0.534590,0.646038,29,0.00044309,2,0.112921,0.030740,0.195102,0.872720,0.947161,0.798278,0.661553,0.551023,0.772082,0.011106,0.026466,0.130802,0.050679
200,911.191,0.561017,0.617322,0.565002,0.669643,32,0.00030359,3,0.108399,0.028227,0.188571,0.881060,0.953663,0.808458,0.688434,0.580950,0.795918,0.010112,0.025777,0.122001,0.046989
225,951.214,0.522758,0.641242,0.601742,0.680743,32,0.00019591,3,0.106770,0.026602,0.186939,0.885413,0.958716,0.812110,0.712875,0.617749,0.808000,0.009599,0.025351,0.111540,0.045192
250,1203.438,0.479361,0.669781,0.643599,0.695964,34,0.00013843,3,0.105096,0.025050,0.185143,0.890051,0.963419,0.816683,0.742269,0.659721,0.824816,0.008651,0.025637,0.099181,0.043430
275,1245.601,0.431007,0.701147,0.697801,0.704493,34,0.00018999,2,0.108474,0.021355,0.195592,0.891227,0.970908,0.811546,0.777494,0.712702,0.842286,0.007806,0.026977,0.084030,0.042203
300,1504.310,0.405889,0.718027,0.727036,0.709017,35,0.00012810,2,0.113273,0.022464,0.204082,0.888868,0.970668,0.807069,0.798541,0.743368,0.853714,0.007750,0.028005,0.075553,0.041836
325,1547.545,0.393871,0.726088,0.739190,0.712987,35,0.00004506,2,0.113374,0.023646,0.203102,0.889127,0.969697,0.808556,0.807232,0.756669,0.857796,0.008172,0.027914,0.071997,0.041240
350,1813.411,0.385236,0.732533,0.747709,0.717356,36,0.00006148,1,0.112282,0.024237,0.200327,0.890291,0.969323,0.811260,0.813446,0.765832,0.861061,0.008744,0.027400,0.069952,0.040374
375,1858.236,0.362116,0.748272,0.756669,0.739876,36,0.00006244,1,0.103063,0.024902,0.181224,0.898571,0.968888,0.828253,0.824735,0.775512,0.873959,0.008916,0.024888,0.067382,0.036407
400,2135.924,0.351017,0.759674,0.766849,0.752498,37,0.00000855,1,0.109443,0.026232,0.192653,0.895508,0.967742,0.823274,0.842217,0.786965,0.897469,0.009094,0.026176,0.064506,0.034863
425,2181.794,0.319518,0.783365,0.793921,0.772809,37,0.00003435,3,0.104360,0.025863,0.182857,0.901266,0.969223,0.833309,0.864288,0.814454,0.914122,0.009291,0.025355,0.056993,0.032182
450,2471.282,0.298574,0.795188,0.817473,0.772903,39,0.00007293,3,0.103386,0.023424,0.183347,0.902888,0.972764,0.833011,0.875617,0.836622,0.914612,0.008626,0.025386,0.050453,0.032049
475,2519.509,0.273682,0.810652,0.835580,0.785724,39,0.00000447,2,0.098113,0.025124,0.171102,0.907356,0.971505,0.843208,0.888368,0.856573,0.920163,0.008768,0.023706,0.045152,0.029837
500,2827.999,0.255690,0.821892,0.848976,0.794807,38,0.00001088,2,0.095383,0.021134,0.169633,0.910944,0.976202,0.845685,0.898275,0.866918,0.929633,0.007652,0.023182,0.041619,0.028192
525,2876.328,0.242727,0.830318,0.858723,0.801912,38,0.00000296,1,0.091663,0.022020,0.161306,0.913942,0.975524,0.852361,0.904449,0.877632,0.931265,0.008032,0.021989,0.038869,0.027029
550,3186.793,0.229210,0.839728,0.870243,0.809213,36,0.00001301,2,0.087594,0.023350,0.151837,0.917184,0.974450,0.859919,0.911323,0.890564,0.932082,0.008521,0.021028,0.035629,0.025997
575,3234.626,0.229636,0.839831,0.874964,0.804699,36,0.00001764,2,0.089785,0.025937,0.153633,0.914961,0.971918,0.858005,0.912992,0.897658,0.928327,0.009591,0.021147,0.034434,0.026738
600,3536.788,0.228148,0.842775,0.878464,0.807087,36,0.00003069,4,0.090586,0.029336,0.151837,0.914089,0.968577,0.859601,0.916933,0.904234,0.929633,0.010698,0.021242,0.033400,0.026672
625,3583.781,0.223763,0.844790,0.884543,0.805037,36,0.00003411,4,0.090909,0.027858,0.153959,0.914051,0.970270,0.857832,0.919082,0.909185,0.928980,0.010264,0.021486,0.031792,0.026913
650,3894.094,0.223491,0.843537,0.884005,0.803069,36,0.00002661,4,0.094328,0.028818,0.159837,0.911409,0.969287,0.853531,0.920455,0.909481,0.931429,0.010165,0.021694,0.031683,0.026878
675,3940.509,0.221368,0.846615,0.887994,0.805235,36,0.00002155,3,0.094011,0.027858,0.160163,0.912015,0.970383,0.853648,0.923468,0.912732,0.934204,0.010291,0.021992,0.030921,0.026722
700,4245.794,0.221134,0.846747,0.887683,0.805810,36,0.00002565,3,0.093008,0.028301,0.157714,0.912658,0.969928,0.855389,0.922852,0.912806,0.932898,0.010296,0.021821,0.030846,0.026801
725,4291.874,0.224380,0.845742,0.885964,0.805521,36,0.00004268,3,0.097760,0.030296,0.165224,0.909097,0.967876,0.850318,0.925709,0.912806,0.938612,0.011068,0.022550,0.031316,0.026659
750,4590.470,0.222310,0.845927,0.885860,0.805993,36,0.00003341,4,0.095245,0.030001,0.160490,0.910856,0.968167,0.853546,0.923892,0.912436,0.935347,0.010833,0.021801,0.031325,0.026454
775,4637.861,0.219729,0.848925,0.886323,0.811526,36,0.00002211,3,0.091638,0.030296,0.152980,0.913683,0.967888,0.859478,0.924424,0.913175,0.935673,0.011004,0.021089,0.031350,0.025842
800,4942.076,0.223644,0.846365,0.882559,0.810171,36,0.00001996,3,0.091873,0.031257,0.152490,0.913205,0.966797,0.859612,0.921930,0.910146,0.933714,0.011456,0.020930,0.032481,0.025869
825,4987.631,0.232889,0.839783,0.880714,0.798852,36,0.00001973,4,0.098886,0.031405,0.166367,0.907541,0.966583,0.848498,0.920064,0.908372,0.931755,0.011619,0.022623,0.032991,0.027513
850,5293.884,0.229447,0.841934,0.879624,0.804244,36,0.00001819,3,0.096231,0.030666,0.161796,0.909840,0.967282,0.852398,0.920483,0.906599,0.934367,0.011307,0.021765,0.033411,0.026530
875,5341.078,0.226321,0.843564,0.874086,0.813043,36,0.00002275,3,0.088565,0.030518,0.146612,0.915667,0.967230,0.864104,0.916503,0.900761,0.932245,0.011049,0.020071,0.034734,0.025140
900,5639.798,0.225488,0.845242,0.873656,0.816829,36,0.00002904,3,0.085708,0.030518,0.140898,0.917940,0.967214,0.868665,0.916118,0.900318,0.931918,0.011197,0.019560,0.034998,0.024780
925,5684.872,0.227216,0.843720,0.873467,0.813973,36,0.00002722,3,0.089931,0.030149,0.149714,0.914832,0.967580,0.862085,0.917819,0.899800,0.935837,0.011339,0.020081,0.035197,0.024826
950,5987.039,0.228652,0.844411,0.872609,0.816213,36,0.00002191,3,0.088645,0.031331,0.145959,0.915687,0.966357,0.865016,0.917648,0.899948,0.935347,0.011514,0.020221,0.035356,0.024988
975,6033.532,0.227018,0.844552,0.874883,0.814221,36,0.00001208,3,0.090184,0.030001,0.150367,0.914725,0.967780,0.861670,0.918892,0.901131,0.936653,0.011082,0.020586,0.034617,0.025219
1000,6333.094,0.233055,0.840693,0.868053,0.813333,36,0.00001719,3,0.090732,0.030444,0.151020,0.914088,0.967085,0.861090,0.915322,0.894480,0.936163,0.011107,0.020613,0.036583,0.025238
1025,6380.829,0.236813,0.838641,0.865854,0.811428,36,0.00000905,3,0.090792,0.030075,0.151510,0.913926,0.967380,0.860472,0.913131,0.891894,0.934367,0.011150,0.020951,0.037102,0.025784
1050,6686.095,0.237693,0.839033,0.868153,0.809914,36,0.00001400,3,0.093374,0.030666,0.156082,0.911993,0.966864,0.857122,0.915551,0.894776,0.936327,0.011355,0.021548,0.036701,0.026075
1075,6731.623,0.230810,0.843247,0.876628,0.809866,36,0.00001475,3,0.095477,0.032587,0.158367,0.910410,0.965251,0.855569,0.921659,0.905195,0.938122,0.012130,0.021678,0.034222,0.025807
