step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count,total_adds,total_splits,total_deletes
1,0.478,1.064388,0.143538,0.108302,0.178775,5,0.00000000,0,0.090714,0.115277,0.066151,0.627012,0.511670,0.742354,0.155694,0.120787,0.190601,0.026144,0.013458,0.186044,0.148951,0.010000,0,0,0
25,7.064,0.914107,0.209271,0.183600,0.234943,5,0.00018215,0,0.043910,0.052723,0.035098,0.829780,0.785683,0.873878,0.218234,0.193280,0.243189,0.011680,0.007032,0.160668,0.134636,0.010000,0,0,0
50,51.436,0.841167,0.265132,0.271034,0.259229,8,0.00006808,1,0.037631,0.043971,0.031291,0.880359,0.865499,0.895219,0.275146,0.282952,0.267341,0.009969,0.006260,0.142371,0.129887,0.010000,3,0,0
75,61.866,0.764782,0.327626,0.372565,0.282687,8,0.00093509,1,0.035092,0.048293,0.021892,0.909756,0.889956,0.929556,0.339717,0.390557,0.288876,0.010585,0.004282,0.122680,0.124595,0.010000,3,0,0
100,131.670,0.713133,0.369645,0.431373,0.307917,11,0.00039153,2,0.032130,0.046889,0.017371,0.926701,0.905938,0.947463,0.382432,0.451599,0.313266,0.010348,0.003426,0.111048,0.119684,0.010000,6,0,0
125,146.026,0.655027,0.418106,0.491634,0.344577,11,0.00023281,0,0.030924,0.046024,0.015824,0.937302,0.917856,0.956748,0.432145,0.514261,0.350030,0.009858,0.003071,0.098754,0.113069,0.010000,6,0,0
150,235.196,0.599507,0.472424,0.540643,0.404206,11,0.00010302,0,0.034880,0.051318,0.018441,0.937156,0.917190,0.957123,0.490024,0.568388,0.411660,0.011019,0.003590,0.089474,0.103033,0.010000,6,0,0
175,249.569,0.568836,0.504517,0.562867,0.446168,11,0.00008345,1,0.038439,0.049157,0.027722,0.933072,0.923155,0.942990,0.524536,0.590536,0.458537,0.010513,0.005485,0.085026,0.096568,0.010000,6,0,0
200,343.021,0.545427,0.530146,0.579779,0.480514,11,0.00021184,1,0.042043,0.046132,0.037954,0.929300,0.929316,0.929284,0.552638,0.606525,0.498751,0.009922,0.007598,0.081528,0.091472,0.010000,6,0,0
225,357.745,0.539853,0.541519,0.588533,0.494505,11,0.00007838,1,0.048008,0.045808,0.050208,0.921287,0.930730,0.911845,0.567413,0.615493,0.519334,0.009872,0.010202,0.079793,0.090102,0.010000,6,0,0
250,451.142,0.534036,0.549433,0.591930,0.506936,11,0.00010330,1,0.049577,0.044188,0.054967,0.920039,0.933279,0.906798,0.576443,0.618086,0.534801,0.009547,0.011336,0.079001,0.088546,0.010000,6,0,0
275,465.788,0.516862,0.560795,0.599067,0.522524,11,0.00039154,1,0.045555,0.042567,0.048543,0.927403,0.936194,0.918612,0.586228,0.624568,0.547888,0.009246,0.009956,0.077571,0.085024,0.010000,6,0,0
300,559.612,0.496634,0.573981,0.610583,0.537378,11,0.00066817,1,0.041173,0.035112,0.047234,0.934968,0.947368,0.922567,0.597391,0.632022,0.562760,0.007743,0.009292,0.074915,0.081956,0.010000,6,0,0
325,574.244,0.477658,0.591761,0.626504,0.557018,11,0.00067398,1,0.040747,0.032952,0.048543,0.937407,0.951549,0.923265,0.615602,0.647148,0.584057,0.007230,0.009859,0.071722,0.078796,0.010000,6,0,0
350,669.230,0.476414,0.599474,0.629606,0.569342,11,0.00029748,1,0.049601,0.031979,0.067222,0.926739,0.953090,0.900388,0.628678,0.649741,0.607615,0.006614,0.013607,0.070685,0.077939,0.010000,6,0,0
375,684.206,0.468849,0.606242,0.631160,0.581325,11,0.00026714,2,0.048487,0.030467,0.066508,0.929186,0.955252,0.903120,0.635189,0.650389,0.619988,0.006483,0.013525,0.070419,0.075798,0.010000,6,0,0
400,779.712,0.449649,0.619912,0.633435,0.606390,11,0.00023533,1,0.045384,0.029494,0.061273,0.934897,0.956728,0.913065,0.647832,0.652118,0.643546,0.006037,0.012460,0.069817,0.070763,0.010000,6,0,0
425,794.742,0.427191,0.634274,0.634182,0.634366,11,0.00020621,1,0.035716,0.026577,0.044854,0.948698,0.960778,0.936617,0.656928,0.651037,0.662820,0.005800,0.009273,0.069890,0.064922,0.010000,6,0,0
450,888.711,0.406071,0.648522,0.635388,0.661655,11,0.00054155,2,0.031827,0.027010,0.036645,0.954769,0.960254,0.949284,0.669225,0.652550,0.685901,0.005856,0.007262,0.069568,0.059104,0.010000,6,0,0
475,903.276,0.383317,0.666329,0.637101,0.695557,11,0.00033271,4,0.028269,0.025605,0.030934,0.960468,0.962291,0.958645,0.685244,0.653414,0.717073,0.005609,0.006029,0.069105,0.052770,0.010000,6,0,0
500,997.115,0.364497,0.683233,0.639456,0.727009,11,0.00029706,2,0.025171,0.025713,0.024628,0.965136,0.962276,0.967996,0.700406,0.655899,0.744914,0.005666,0.005073,0.068789,0.047271,0.010000,6,0,0
525,1011.790,0.346179,0.700124,0.637019,0.763229,11,0.00022821,1,0.026134,0.033708,0.018560,0.963992,0.951303,0.976682,0.717943,0.658492,0.777394,0.007110,0.003645,0.069307,0.040655,0.010000,6,0,0
