step,loss
1,0.734361
10,0.701561
20,0.666986
30,0.638688
40,0.610352
50,0.583787
60,0.545033
70,0.517079
80,0.491112
90,0.468637
100,0.451974
110,0.434969
120,0.424393
130,0.416717
140,0.409352
150,0.398974
160,0.407792
170,0.406291
180,0.403257
190,0.398492
200,0.393667
210,0.383405
220,0.379170
230,0.374960
240,0.372970
250,0.371071
260,0.362391
270,0.353428
280,0.348289
290,0.344940
300,0.338328
310,0.330577
320,0.327344
330,0.322930
340,0.320413
350,0.316594
360,0.320052
370,0.315962
380,0.314698
390,0.312859
400,0.311929
410,0.302837
420,0.299499
430,0.295845
440,0.292801
450,0.290341
460,0.286394
470,0.285434
480,0.283948
490,0.282130
500,0.280313
510,0.274797
520,0.274604
530,0.270542
540,0.267220
550,0.261699
560,0.263805
570,0.257678
580,0.255488
590,0.250076
600,0.246061
610,0.235240
620,0.228395
630,0.221622
640,0.218017
650,0.212888
660,0.212082
670,0.213017
680,0.212030
690,0.210972
700,0.207769
710,0.206956
720,0.200374
730,0.195254
740,0.192053
750,0.193272
760,0.192369
770,0.186421
780,0.180744
790,0.176719
800,0.172561
810,0.163162
820,0.160101
830,0.155158
840,0.152062
850,0.148102
860,0.144927
870,0.143018
880,0.139632
890,0.138602
900,0.131488
910,0.130289
920,0.127329
930,0.123142
940,0.120460
950,0.118787
960,0.117812
970,0.118467
980,0.114836
990,0.115035
1000,0.111735
