step,seconds,mean_iou,view1_iou,view2_iou,loss,patches
1,1.387,0.187535,0.185684,0.189386,0.749348,20
25,25.783,0.303126,0.290427,0.315825,0.487316,20
50,49.865,0.392061,0.388137,0.395986,0.406327,20
75,74.149,0.479553,0.490833,0.468273,0.348679,20
100,98.529,0.526206,0.532393,0.520018,0.316577,20
125,123.326,0.559585,0.551674,0.567497,0.296399,20
150,148.146,0.597236,0.579289,0.615183,0.275565,20
175,172.758,0.632133,0.606099,0.658167,0.258007,20
200,197.109,0.645376,0.613925,0.676826,0.246014,20
225,221.547,0.659823,0.621101,0.698545,0.237478,20
250,245.980,0.674139,0.624791,0.723487,0.226934,20
275,270.241,0.688283,0.624856,0.751711,0.212951,20
300,294.912,0.696232,0.630182,0.762283,0.203306,20
325,318.771,0.706080,0.638611,0.773550,0.196832,20
350,342.645,0.719611,0.646223,0.792998,0.188294,20
375,366.320,0.725632,0.648142,0.803121,0.178159,20
400,390.442,0.725435,0.646686,0.804184,0.177002,20
425,414.701,0.725405,0.647426,0.803383,0.174081,20
450,438.803,0.726277,0.647942,0.804611,0.174554,20
475,462.666,0.725858,0.649061,0.802655,0.172405,20
500,486.825,0.729739,0.650016,0.809462,0.169944,20
525,511.016,0.732939,0.650567,0.815312,0.168863,20
550,535.319,0.735605,0.656068,0.815142,0.166952,20
575,559.824,0.739790,0.656778,0.822803,0.166914,20
600,584.358,0.742257,0.657497,0.827018,0.169513,20
625,608.776,0.740764,0.661556,0.819972,0.169508,20
650,633.388,0.747459,0.667469,0.827448,0.169607,20
675,658.344,0.749490,0.672032,0.826948,0.168455,20
700,683.190,0.744021,0.678950,0.809092,0.176403,20
725,707.790,0.748483,0.685151,0.811816,0.173995,20
