## SLURM PROLOG ###############################################################
##    Job ID : 4079939
##  Job Name : 20260718_0323_comparison_sun_moon_basic
##  Nodelist : gpu2604
##      CPUs : 
##  Mem/Node : 128000 MB
## Directory : /oscar/home/cjmok/automated-perspective-sculptor
##   Job Started : Sat Jul 18 03:39:52 AM EDT 2026
###############################################################################
[Swept volume] building (resolution=256)...
[Run] mode=full, trials=3, seeds=[0, 1, 2], steps=2000, srd=False, ablation_flags={'disable_swept_volume_adds': False, 'loss_only_deletion': False, 'disable_splitting': False}
[Trial 1/3] seed=0
[Patch] mapbox-earcut is not installed; falling back to fan fill, so non-convex pieces will render incorrectly. Install it with: pip install mapbox-earcut
  step 400/2000: loss=0.218371, patches=20
  step 450/2000: loss=0.209989, patches=20
  step 500/2000: loss=0.203803, patches=20
  step 550/2000: loss=0.195378, patches=20
  step 600/2000: loss=0.193821, patches=20
  step 650/2000: loss=0.193475, patches=20
  step 700/2000: loss=0.191843, patches=20
  step 750/2000: loss=0.192013, patches=20
  step 800/2000: loss=0.188636, patches=20
  step 850/2000: loss=0.181540, patches=20
  step 900/2000: loss=0.174930, patches=20
  step 950/2000: loss=0.168008, patches=20
  step 1000/2000: loss=0.165440, patches=20
  step 1050/2000: loss=0.164463, patches=20
  step 1100/2000: loss=0.164629, patches=20
  step 1150/2000: loss=0.165280, patches=20
  step 1200/2000: loss=0.169462, patches=20
  step 1250/2000: loss=0.168798, patches=20
  step 1300/2000: loss=0.167224, patches=20
  step 1350/2000: loss=0.166826, patches=20
  step 1400/2000: loss=0.166603, patches=20
  step 1450/2000: loss=0.173206, patches=20
  step 1500/2000: loss=0.170901, patches=20
  step 1550/2000: loss=0.177249, patches=20
  step 1600/2000: loss=0.187753, patches=20
  step 1650/2000: loss=0.188185, patches=20
  step 1700/2000: loss=0.188586, patches=20
  step 1750/2000: loss=0.189027, patches=20
  step 1800/2000: loss=0.187853, patches=20
  step 1850/2000: loss=0.189299, patches=20
  step 1900/2000: loss=0.187438, patches=20
  step 1950/2000: loss=0.187341, patches=20
  step 2000/2000: loss=0.185682, patches=20
[Trial 2] done: loss=0.185501, time=1984.0s
[Trial 3/3] seed=2
  step 50/2000: loss=0.443043, patches=20
  step 100/2000: loss=0.305287, patches=20
  step 150/2000: loss=0.252543, patches=20
  step 200/2000: loss=0.221228, patches=20
  step 250/2000: loss=0.209465, patches=20
  step 300/2000: loss=0.199717, patches=20
  step 350/2000: loss=0.199073, patches=20
  step 400/2000: loss=0.187475, patches=20
  step 450/2000: loss=0.179794, patches=20
  step 500/2000: loss=0.174624, patches=20
  step 550/2000: loss=0.156171, patches=20
  step 600/2000: loss=0.152506, patches=20
  step 650/2000: loss=0.152933, patches=20
  step 700/2000: loss=0.147759, patches=20
  step 750/2000: loss=0.147696, patches=20
  step 800/2000: loss=0.150877, patches=20
  step 850/2000: loss=0.151956, patches=20
  step 900/2000: loss=0.146147, patches=20
  step 950/2000: loss=0.138893, patches=20
  step 1000/2000: loss=0.135723, patches=20
  step 1050/2000: loss=0.131457, patches=20
  step 1100/2000: loss=0.134984, patches=20
  step 1150/2000: loss=0.138288, patches=20
  step 1200/2000: loss=0.141379, patches=20
  step 1250/2000: loss=0.147116, patches=20
  step 1300/2000: loss=0.155473, patches=20
  step 1350/2000: loss=0.169703, patches=20
  step 1400/2000: loss=0.190187, patches=20
  step 1450/2000: loss=0.239022, patches=20
  step 1500/2000: loss=0.261114, patches=20
  step 1550/2000: loss=0.257645, patches=20
  step 1600/2000: loss=0.254672, patches=20
  step 1650/2000: loss=0.248854, patches=20
  step 1700/2000: loss=0.179996, patches=20
  step 1750/2000: loss=0.166297, patches=20
  step 1800/2000: loss=0.166157, patches=20
  step 1850/2000: loss=0.158923, patches=20
  step 1900/2000: loss=0.160841, patches=20
  step 1950/2000: loss=0.163845, patches=20
  step 2000/2000: loss=0.163187, patches=20
[Trial 3] done: loss=0.163051, time=2050.1s
[Run] report written to results/slurm/20260718_0323/comparison_sun_moon_basic/output.txt
