step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count,total_adds,total_splits,total_deletes
1,1.383,2.363252,0.188540,0.187808,0.189273,20,0.00005626,0,0.484502,0.109965,0.859039,0.472620,0.654660,0.290581,0.280163,0.208460,0.351865,0.025743,0.050630,0.785362,0.637369,0.000000,0,0,0
25,27.179,1.551271,0.376443,0.360722,0.392165,20,0.00000368,1,0.412356,0.066821,0.757891,0.664191,0.852050,0.476332,0.537104,0.384826,0.689383,0.015600,0.044259,0.608924,0.305536,0.000000,0,0,0
50,198.530,1.213116,0.461107,0.531538,0.390677,23,0.00051256,3,0.506711,0.074398,0.939024,0.665626,0.884741,0.446512,0.664308,0.571083,0.757532,0.017034,0.054875,0.423388,0.241298,0.000000,3,0,0
75,228.819,0.983236,0.533865,0.661683,0.406048,23,0.00104753,2,0.481379,0.076818,0.885940,0.683153,0.902680,0.463626,0.739147,0.712512,0.765782,0.017255,0.051701,0.283472,0.233618,0.000000,3,0,0
100,421.720,0.852992,0.573739,0.735331,0.412147,26,0.00128931,4,0.479748,0.081448,0.878049,0.687807,0.907094,0.468519,0.784627,0.795223,0.774032,0.018781,0.051311,0.201910,0.225967,0.000000,6,0,0
125,455.649,0.733274,0.614074,0.790698,0.437450,26,0.00022848,4,0.431961,0.063348,0.800574,0.712935,0.929935,0.495935,0.814224,0.840787,0.787661,0.014259,0.046467,0.155879,0.211413,0.000000,6,0,0
150,675.606,0.617639,0.648174,0.817427,0.478920,29,0.00035794,2,0.396091,0.065137,0.727044,0.731295,0.930395,0.532195,0.848894,0.870672,0.827116,0.014619,0.042177,0.126334,0.171664,0.000000,9,0,0
175,713.476,0.528253,0.674591,0.847184,0.501999,29,0.00007768,2,0.382972,0.061139,0.704806,0.742351,0.936322,0.548380,0.877395,0.898979,0.855811,0.013770,0.040917,0.098487,0.144272,0.000000,9,0,0
200,951.500,0.468960,0.689197,0.856802,0.521592,30,0.00000381,2,0.375930,0.057456,0.694405,0.750183,0.940367,0.560000,0.894909,0.906030,0.883788,0.013021,0.040227,0.091095,0.115048,0.000000,11,0,1
225,991.308,0.409060,0.706367,0.864651,0.548083,30,0.00010584,3,0.362909,0.051142,0.674677,0.761540,0.946728,0.576351,0.913367,0.908871,0.917862,0.011381,0.039164,0.088055,0.083511,0.000000,11,0,1
250,1249.158,0.349390,0.723221,0.870122,0.576319,33,0.00007284,3,0.348287,0.051668,0.644907,0.770846,0.946555,0.595136,0.931535,0.915079,0.947991,0.011478,0.036937,0.082209,0.053854,0.000000,14,0,1
275,1292.404,0.312224,0.736511,0.875562,0.597460,33,0.00004739,4,0.331470,0.052825,0.610115,0.778855,0.945800,0.611910,0.941897,0.921814,0.961980,0.011866,0.034741,0.075947,0.038967,0.000000,14,0,1
300,1554.171,0.283121,0.750145,0.882047,0.618244,31,0.00004265,2,0.311872,0.050931,0.572812,0.788606,0.947918,0.629294,0.949676,0.926970,0.972382,0.011138,0.032799,0.071397,0.029455,0.000000,14,0,3
325,1594.223,0.261294,0.757247,0.883385,0.631108,31,0.00006081,1,0.306472,0.049458,0.563486,0.792932,0.949353,0.636511,0.956902,0.927076,0.986729,0.010950,0.032201,0.071323,0.016541,0.000000,14,0,3
350,1846.773,0.258061,0.760894,0.888362,0.633426,30,0.00002173,0,0.298631,0.043460,0.553802,0.797571,0.955216,0.639925,0.955594,0.926970,0.984218,0.009449,0.031591,0.070906,0.019043,0.000000,14,0,4
375,1885.897,0.263356,0.754056,0.887204,0.620908,30,0.00001443,1,0.314869,0.041145,0.588594,0.791819,0.957356,0.626281,0.955039,0.923708,0.986370,0.008863,0.033717,0.074758,0.015645,0.000000,14,0,4
400,2140.548,0.248014,0.759057,0.893792,0.624323,30,0.00002763,0,0.313513,0.037357,0.589670,0.794283,0.961270,0.627295,0.959824,0.927181,0.992468,0.007920,0.033893,0.071645,0.010058,0.000000,14,0,4
425,2179.927,0.240927,0.764564,0.895985,0.633143,30,0.00002062,1,0.303607,0.037988,0.569225,0.798258,0.960757,0.635759,0.961783,0.930022,0.993544,0.008313,0.032718,0.068794,0.009752,0.000000,14,0,4
450,2431.534,0.236747,0.769356,0.893009,0.645702,31,0.00000876,1,0.289216,0.038619,0.539813,0.804072,0.960026,0.648118,0.960879,0.927497,0.994261,0.008439,0.030826,0.071096,0.008203,0.000000,15,0,4
475,2472.319,0.221141,0.776992,0.908544,0.645440,31,0.00003881,1,0.284878,0.032095,0.537661,0.807761,0.966905,0.648617,0.965086,0.937704,0.992468,0.007259,0.030741,0.060715,0.010693,0.000000,15,0,4
500,2726.249,0.209270,0.783929,0.911696,0.656161,34,0.00008890,1,0.274599,0.035568,0.513630,0.811412,0.963695,0.659129,0.968654,0.944123,0.993185,0.008161,0.029425,0.053815,0.010486,0.000000,18,0,4
525,2771.216,0.196177,0.794547,0.916429,0.672665,34,0.00012898,1,0.254336,0.033779,0.474892,0.820928,0.965573,0.676284,0.969747,0.947385,0.992109,0.007370,0.026824,0.051239,0.011098,0.000000,18,0,4
