step,loss
1,0.616195
10,0.486442
20,0.396468
30,0.354276
40,0.323941
50,0.297601
60,0.256155
70,0.230525
80,0.208441
90,0.190427
100,0.172467
110,0.162695
120,0.153493
130,0.147947
140,0.141648
150,0.138209
160,0.130277
170,0.125090
180,0.127193
190,0.126229
200,0.124202
210,0.120913
220,0.114187
230,0.110259
240,0.109920
250,0.110022
260,0.112643
270,0.111435
280,0.107394
290,0.103442
300,0.099362
310,0.088121
320,0.082631
330,0.082901
340,0.079972
350,0.078260
360,0.079357
370,0.079271
380,0.077632
390,0.079230
400,0.081088
410,0.082168
420,0.083154
430,0.082818
440,0.084575
450,0.084524
460,0.087665
470,0.086337
480,0.086889
490,0.085348
500,0.084701
510,0.085165
520,0.084999
530,0.084409
540,0.083787
550,0.082415
560,0.081335
570,0.080831
580,0.080626
590,0.080173
600,0.079263
610,0.083632
620,0.082434
630,0.081863
640,0.081513
650,0.080965
660,0.082546
670,0.084096
680,0.083393
690,0.082345
700,0.082376
710,0.081839
720,0.081708
730,0.082337
740,0.080259
750,0.081469
760,0.080681
770,0.081896
780,0.080672
790,0.080746
800,0.080763
810,0.080047
820,0.078266
830,0.075202
840,0.076129
850,0.072838
860,0.070247
870,0.069885
880,0.069897
890,0.070262
900,0.070286
910,0.068790
920,0.068086
930,0.068813
940,0.069450
950,0.069584
960,0.073001
970,0.071709
980,0.070716
990,0.072235
1000,0.073860
1010,0.075996
1020,0.075428
1030,0.074154
1040,0.074982
1050,0.074494
1060,0.073573
1070,0.073590
1080,0.073015
1090,0.073223
1100,0.073175
1110,0.072916
1120,0.071524
1130,0.070611
1140,0.069596
1150,0.069629
1160,0.068693
1170,0.068370
1180,0.068380
1190,0.068932
1200,0.068530
1210,0.068130
1220,0.067716
1230,0.068338
1240,0.067240
1250,0.068287
1260,0.068264
1270,0.068011
1280,0.067523
1290,0.068384
1300,0.067592
1310,0.068903
1320,0.066823
1330,0.066843
1340,0.066392
1350,0.066880
1360,0.066627
1370,0.067340
1380,0.066775
1390,0.066869
1400,0.067272
1410,0.067064
1420,0.067106
1430,0.067217
1440,0.066176
1450,0.067074
1460,0.067317
1470,0.066613
1480,0.066957
1490,0.067344
1500,0.067076
1510,0.067140
1520,0.068020
1530,0.067257
1540,0.068007
1550,0.066656
1560,0.066754
1570,0.066837
1580,0.068040
1590,0.067056
1600,0.067578
1610,0.067562
1620,0.067409
1630,0.067626
1640,0.068435
1650,0.067944
1660,0.068509
1670,0.068732
1680,0.067797
1690,0.067138
1700,0.069169
1710,0.070034
1720,0.071034
1730,0.071425
1740,0.071200
1750,0.071177
1760,0.071130
1770,0.073192
1780,0.073442
1790,0.073338
1800,0.072856
1810,0.072222
1820,0.072732
1830,0.074755
1840,0.075007
1850,0.075226
1860,0.078219
1870,0.077475
1880,0.079820
1890,0.078785
1900,0.079838
1910,0.079365
1920,0.077944
1930,0.077790
1940,0.076188
1950,0.076720
1960,0.076537
1970,0.076305
1980,0.075270
1990,0.075843
2000,0.075927
