step,seconds,mean_iou,view1_iou,view2_iou,loss,patches
1,1.391,0.187358,0.185828,0.188888,0.590689,20
25,26.930,0.288874,0.283684,0.294065,0.344413,20
50,52.114,0.373979,0.371816,0.376143,0.285671,20
75,77.415,0.450677,0.457223,0.444130,0.250149,20
100,102.809,0.502460,0.516314,0.488607,0.231999,20
125,128.317,0.529099,0.531857,0.526340,0.223640,20
150,153.821,0.549055,0.545379,0.552731,0.211872,20
175,178.639,0.566457,0.551401,0.581512,0.205286,20
200,203.666,0.588271,0.567032,0.609510,0.195200,20
225,228.887,0.606206,0.572172,0.640239,0.190064,20
250,254.368,0.620280,0.576971,0.663589,0.182230,20
275,280.017,0.631779,0.578645,0.684914,0.171358,20
300,305.643,0.645772,0.589623,0.701922,0.160801,20
325,331.187,0.663348,0.602825,0.723872,0.148212,20
350,356.343,0.673582,0.606992,0.740173,0.140355,20
375,382.011,0.674337,0.610964,0.737709,0.143494,20
400,407.669,0.670920,0.607769,0.734072,0.144833,20
425,433.748,0.674958,0.611726,0.738190,0.141930,20
450,459.732,0.679325,0.618560,0.740089,0.137408,20
475,486.017,0.686869,0.634459,0.739279,0.131599,20
500,512.138,0.696543,0.645523,0.747563,0.129332,20
525,538.229,0.703940,0.655497,0.752383,0.124908,20
550,564.351,0.711101,0.662499,0.759703,0.119071,20
575,591.108,0.713592,0.666242,0.760941,0.118419,20
600,617.822,0.710141,0.664651,0.755632,0.118294,20
625,644.568,0.697985,0.670866,0.725105,0.127067,20
650,671.282,0.689909,0.669406,0.710411,0.135030,20
675,697.972,0.700905,0.671258,0.730552,0.116796,20
700,724.410,0.705468,0.673428,0.737507,0.111494,20
725,750.470,0.710319,0.677740,0.742898,0.110438,20
750,777.070,0.713373,0.680582,0.746163,0.106869,20
775,803.826,0.720364,0.682246,0.758482,0.104331,20
800,830.111,0.720777,0.681838,0.759716,0.104049,20
825,856.360,0.721966,0.683399,0.760533,0.104363,20
850,882.791,0.725663,0.687841,0.763484,0.102729,20
875,909.418,0.722035,0.685641,0.758430,0.104307,20
900,935.682,0.723619,0.691120,0.756118,0.100385,20
925,962.009,0.728201,0.694537,0.761865,0.098224,20
950,988.341,0.731302,0.700655,0.761950,0.096845,20
975,1014.564,0.731704,0.698563,0.764845,0.097501,20
1000,1041.043,0.731790,0.698582,0.764998,0.096186,20
1025,1067.488,0.728641,0.692994,0.764288,0.096245,20
1050,1094.084,0.732335,0.696241,0.768430,0.096339,20
1075,1120.673,0.730508,0.695928,0.765089,0.096361,20
1100,1147.421,0.732605,0.696390,0.768820,0.094965,20
1125,1173.717,0.732498,0.696905,0.768092,0.094197,20
1150,1200.080,0.732776,0.693943,0.771608,0.095789,20
1175,1226.384,0.732362,0.694108,0.770616,0.095814,20
1200,1252.847,0.734243,0.697971,0.770515,0.095333,20
1225,1279.604,0.729834,0.695993,0.763675,0.095947,20
1250,1305.642,0.733910,0.695792,0.772027,0.095275,20
1275,1332.611,0.736843,0.696329,0.777357,0.094288,20
1300,1358.954,0.737329,0.695787,0.778870,0.094651,20
1325,1385.306,0.737632,0.694355,0.780910,0.093957,20
1350,1411.931,0.737115,0.694770,0.779460,0.094700,20
1375,1438.591,0.739011,0.694033,0.783989,0.093831,20
1400,1465.247,0.741172,0.694081,0.788263,0.092685,20
1425,1491.901,0.740509,0.696455,0.784562,0.092002,20
1450,1518.405,0.742334,0.696940,0.787728,0.092091,20
1475,1544.958,0.743521,0.699205,0.787836,0.092103,20
1500,1571.708,0.745469,0.702050,0.788888,0.090389,20
1525,1598.516,0.747031,0.702139,0.791923,0.089957,20
1550,1625.254,0.748770,0.698723,0.798817,0.090824,20
1575,1651.817,0.749864,0.699087,0.800640,0.089265,20
1600,1678.551,0.751042,0.700901,0.801183,0.089650,20
1625,1705.352,0.749483,0.697782,0.801183,0.091076,20
1650,1732.265,0.751330,0.699249,0.803411,0.090080,20
1675,1759.034,0.750165,0.699098,0.801231,0.089843,20
1700,1785.770,0.751599,0.699882,0.803316,0.090145,20
1725,1811.991,0.751490,0.700376,0.802605,0.090010,20
1750,1838.458,0.751164,0.699796,0.802532,0.090762,20
1775,1865.009,0.748103,0.698476,0.797730,0.091731,20
