step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette
750,3975.290,0.188229,0.780043,0.759012,0.801075,29,0.00003802,3,0.084628,0.117609,0.051647,0.910236,0.878237,0.942235,0.845363,0.848278,0.842449,0.007511,0.011475,0.015557,0.037684
775,4012.989,0.189829,0.780237,0.762500,0.797974,29,0.00001529,2,0.084628,0.117609,0.051647,0.910375,0.878727,0.942024,0.845682,0.852177,0.839187,0.007588,0.011515,0.015446,0.038275
800,4255.593,0.188063,0.780139,0.762307,0.797970,29,0.00007031,2,0.082675,0.115335,0.050016,0.912110,0.880552,0.943669,0.844055,0.850227,0.837882,0.007483,0.010912,0.015429,0.038046
825,4293.633,0.188467,0.781102,0.764415,0.797790,29,0.00002242,1,0.084251,0.115660,0.052843,0.910694,0.880577,0.940811,0.846387,0.852827,0.839948,0.007453,0.011456,0.015218,0.038145
850,4539.210,0.189050,0.781240,0.765684,0.796796,29,0.00001897,1,0.082679,0.113385,0.051973,0.912112,0.882610,0.941615,0.845355,0.852502,0.838208,0.007341,0.011503,0.015142,0.038448
875,4577.296,0.189276,0.780137,0.761640,0.798635,29,0.00004840,1,0.080404,0.109487,0.051321,0.913846,0.885296,0.942397,0.842325,0.845029,0.839622,0.007120,0.011597,0.015384,0.038337
900,4818.520,0.188508,0.782020,0.764930,0.799111,28,0.00006507,0,0.080729,0.109812,0.051647,0.913782,0.885463,0.942101,0.844655,0.848928,0.840383,0.007181,0.011587,0.015271,0.038166
925,4855.442,0.191082,0.777365,0.760408,0.794322,28,0.00006744,2,0.082674,0.115984,0.049364,0.911923,0.879757,0.944089,0.841068,0.848603,0.833533,0.007541,0.010912,0.015574,0.038878
950,5092.272,0.193513,0.774412,0.761003,0.787822,28,0.00013165,2,0.080557,0.114685,0.046428,0.913795,0.880904,0.946685,0.836339,0.848278,0.824399,0.007403,0.010394,0.015438,0.040137
975,5128.686,0.193316,0.775662,0.761849,0.789474,28,0.00012189,2,0.082345,0.117284,0.047407,0.912339,0.878900,0.945778,0.839051,0.851202,0.826900,0.007501,0.010665,0.015369,0.039958
1000,5370.581,0.193825,0.774694,0.759281,0.790108,28,0.00012666,3,0.083318,0.120208,0.046428,0.911501,0.876171,0.946831,0.838672,0.850552,0.826791,0.007808,0.010477,0.015664,0.039773
1025,5407.911,0.189350,0.778269,0.761103,0.795436,28,0.00014349,2,0.083701,0.119233,0.048168,0.911300,0.877216,0.945383,0.842801,0.851852,0.833750,0.007654,0.010561,0.015444,0.038532
