job	pair	arm	config	stop_reason	final_step	final_loss	final_mean_iou	final_view1_iou	final_view2_iou	best_mean_iou	best_mean_iou_step	final_mean_tversky	best_mean_tversky	final_patches	start_patches	max_patches	min_patches	mean_patches	final_mean_spill	final_mean_precision	final_mean_coverage	final_overlap	srd_total_adds	srd_total_splits	srd_total_deletes	total_seconds
neg_sun_moon_srd_restart_aw0p1875	sun_moon	srd_restart	aw0p1875	converged	2350	0.046577	0.968468	0.960506	0.976430	0.969452	2100	0.984629	0.985831	26	20	33	20	26.842	0.015171	0.984937	0.983076	0.00002564	16	2	12	20615.146
neg_water_fire_srd_restart_aw0p1875	water_fire	srd_restart	aw0p1875	converged	1500	0.042756	0.963648	0.966524	0.960772	0.967031	950	0.978783	0.983065	24	20	28	20	24.623	0.022040	0.978141	0.984873	0.00050541	18	5	19	11280.969
neg_cat_face_bass_srd_restart_aw0p1875	cat_face_bass	srd_restart	aw0p1875	converged	2175	0.079626	0.950430	0.941547	0.959313	0.954936	1850	0.971987	0.976254	30	20	31	20	28.977	0.028845	0.971347	0.977802	0.00004445	21	1	12	19663.306
neg_dance_argument_srd_restart_aw0p1875	dance_argument	srd_restart	aw0p1875	converged	1900	0.156587	0.885816	0.860105	0.911528	0.887148	1875	0.927156	0.931606	34	20	41	20	35.636	0.078097	0.927554	0.953632	0.00006431	23	1	10	23318.657
neg_horse_circle_srd_restart_aw0p1875	horse_circle	srd_restart	aw0p1875	converged	1500	0.195424	0.894827	0.892076	0.897578	0.914492	1125	0.955333	0.962856	32	20	33	20	30.918	0.040739	0.958375	0.931245	0.00021899	16	0	4	15869.179
neg_acm_scf_srd_restart_aw0p1875	acm_scf	srd_restart	aw0p1875	converged	2100	0.200696	0.866171	0.923104	0.809237	0.893233	1800	0.891034	0.919992	46	20	47	20	40.588	0.129193	0.889557	0.972927	0.00009520	31	2	7	29244.137
neg_teapot_droplets_srd_restart_aw0p1875	teapot_droplets	srd_restart	aw0p1875	converged	1500	0.152431	0.832547	0.922637	0.742458	0.842298	1050	0.86698	0.887646	33	20	36	20	32.836	0.156875	0.870072	0.951694	0.00000939	17	1	5	17130.276
