step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count,total_adds,total_splits,total_deletes
1,1.371,0.742229,0.217108,0.245244,0.188971,20,0.00096609,0,0.284969,0.187025,0.382914,0.507242,0.608845,0.405639,0.276221,0.291111,0.261331,0.020082,0.048054,0.087845,0.125271,0.000000,0,0,0
25,26.384,0.481334,0.372694,0.370740,0.374647,20,0.00014238,0,0.119086,0.090331,0.147842,0.780758,0.817352,0.744164,0.417133,0.404229,0.430036,0.009597,0.018114,0.067040,0.079516,0.000000,0,0,0
50,171.882,0.380168,0.486155,0.473625,0.498685,23,0.00020527,1,0.091980,0.089715,0.094245,0.852320,0.851915,0.852726,0.530900,0.516116,0.545683,0.009399,0.011349,0.055847,0.060454,0.000000,3,0,0
75,200.463,0.329594,0.554344,0.520787,0.587901,23,0.00007861,1,0.086272,0.096284,0.076259,0.874066,0.855692,0.892440,0.601832,0.570930,0.632734,0.010129,0.009318,0.051128,0.048995,0.000000,3,0,0
100,371.534,0.302833,0.590397,0.554014,0.626781,26,0.00000194,0,0.083922,0.094642,0.073201,0.883432,0.865007,0.901857,0.639554,0.606446,0.672662,0.009896,0.008990,0.047411,0.044091,0.000000,6,0,0
125,404.258,0.272937,0.628684,0.590421,0.666948,26,0.00001046,1,0.077617,0.088688,0.066547,0.896602,0.878754,0.914451,0.677057,0.642784,0.711331,0.009435,0.007990,0.043385,0.038879,0.000000,6,0,0
150,591.402,0.239451,0.674289,0.628911,0.719667,28,0.00000125,0,0.074598,0.089304,0.059892,0.905937,0.884677,0.927197,0.723922,0.685075,0.762770,0.009398,0.007252,0.039175,0.032317,0.000000,9,0,1
175,626.126,0.210192,0.718745,0.682510,0.754980,28,0.00000593,0,0.074545,0.092794,0.056295,0.911707,0.889351,0.934064,0.771662,0.745843,0.797482,0.009733,0.006885,0.033461,0.028293,0.000000,9,0,1
200,834.371,0.176660,0.767423,0.743898,0.790948,29,0.00000339,1,0.073234,0.093410,0.053058,0.918551,0.896989,0.940114,0.823150,0.813385,0.832914,0.009797,0.006461,0.026854,0.023903,0.000000,11,0,2
225,870.843,0.151323,0.806500,0.775047,0.837953,29,0.00000395,0,0.076761,0.102443,0.051079,0.919063,0.892941,0.945184,0.867600,0.854445,0.880755,0.010693,0.006271,0.023670,0.018288,0.000000,11,0,2
250,1092.519,0.140289,0.824993,0.791388,0.858598,32,0.00000272,1,0.082835,0.106138,0.059532,0.915221,0.891864,0.938579,0.892549,0.875385,0.909712,0.011039,0.007162,0.021833,0.015829,0.000000,14,0,2
275,1133.288,0.127858,0.844664,0.818929,0.870399,32,0.00000474,1,0.080013,0.099774,0.060252,0.919489,0.900267,0.938712,0.911739,0.900636,0.922842,0.010780,0.007267,0.019189,0.014406,0.000000,14,0,2
300,1376.679,0.121594,0.852091,0.827593,0.876589,32,0.00000536,1,0.078833,0.096695,0.060971,0.921098,0.903720,0.938475,0.918826,0.907617,0.930036,0.010237,0.007413,0.017911,0.013794,0.000000,14,0,2
325,1417.588,0.114969,0.861731,0.836411,0.887050,32,0.00000952,1,0.077366,0.100595,0.054137,0.923380,0.901488,0.945273,0.927811,0.920550,0.935072,0.010703,0.006625,0.017116,0.012541,0.000000,14,0,2
350,1656.917,0.112715,0.864463,0.837838,0.891089,32,0.00004202,0,0.077507,0.101417,0.053597,0.923489,0.900982,0.945995,0.930829,0.922808,0.938849,0.010781,0.006466,0.016950,0.011988,0.000000,14,0,2
375,1697.616,0.116629,0.860813,0.837338,0.884288,32,0.00002493,2,0.083025,0.110655,0.055396,0.918818,0.893667,0.943969,0.931634,0.929994,0.933273,0.011552,0.006631,0.016988,0.012792,0.000000,14,0,2
400,1934.942,0.115875,0.862939,0.839638,0.886240,32,0.00002460,2,0.084309,0.112503,0.056115,0.917972,0.892507,0.943437,0.935035,0.934100,0.935971,0.011828,0.006791,0.016780,0.012530,0.000000,14,0,2
425,1975.711,0.118304,0.861023,0.836075,0.885971,32,0.00003637,1,0.086185,0.110860,0.061511,0.915988,0.893365,0.938611,0.934615,0.928762,0.940468,0.011655,0.007429,0.017190,0.012695,0.000000,14,0,2
450,2207.047,0.109971,0.868735,0.844527,0.892943,34,0.00002023,3,0.078274,0.106549,0.050000,0.923513,0.897653,0.949372,0.936050,0.934510,0.937590,0.011198,0.006077,0.016177,0.011838,0.000000,17,0,3
475,2250.830,0.107988,0.871880,0.842349,0.901411,34,0.00000859,3,0.076758,0.108191,0.045324,0.925122,0.896137,0.954107,0.937875,0.933484,0.942266,0.011502,0.005601,0.016598,0.010844,0.000000,17,0,3
500,2502.898,0.109980,0.870656,0.839786,0.901527,33,0.00001629,2,0.080955,0.113529,0.048381,0.921521,0.891738,0.951303,0.940135,0.935126,0.945144,0.012008,0.006007,0.016825,0.010823,0.000000,17,0,4
525,2545.594,0.109643,0.870390,0.842611,0.898169,33,0.00002560,4,0.080469,0.110039,0.050899,0.921785,0.894737,0.948834,0.939608,0.935332,0.943885,0.011711,0.006071,0.016555,0.011096,0.000000,17,0,4
550,2780.667,0.105803,0.874919,0.843416,0.906422,33,0.00006670,4,0.080300,0.113118,0.047482,0.922420,0.892467,0.952372,0.944141,0.938822,0.949460,0.011918,0.005643,0.016372,0.010100,0.000000,17,0,4
575,2823.012,0.105158,0.876387,0.849787,0.902988,33,0.00002118,2,0.077939,0.108397,0.047482,0.924497,0.896794,0.952200,0.943882,0.941901,0.945863,0.011607,0.005822,0.015769,0.010564,0.000000,17,0,4
600,3067.347,0.098778,0.881157,0.852483,0.909830,34,0.00007566,1,0.073495,0.107781,0.039209,0.928872,0.897561,0.960183,0.944934,0.944365,0.945504,0.011238,0.004790,0.015200,0.009694,0.000000,17,1,4
625,3111.163,0.097773,0.879724,0.854562,0.904886,34,0.00002746,4,0.070286,0.102443,0.038129,0.931460,0.901926,0.960994,0.940747,0.942106,0.939388,0.010676,0.004491,0.014942,0.010059,0.000000,17,1,4
650,3354.755,0.093903,0.884951,0.862767,0.907134,31,0.00002342,2,0.065602,0.095052,0.036151,0.935776,0.908588,0.962963,0.942352,0.944775,0.939928,0.009991,0.004444,0.014039,0.010039,0.000000,17,1,7
675,3395.044,0.092058,0.887935,0.867711,0.908160,31,0.00004311,0,0.061919,0.087867,0.035971,0.939009,0.914843,0.963174,0.942391,0.943954,0.940827,0.009375,0.004563,0.013644,0.010063,0.000000,17,1,7
700,3617.565,0.090538,0.888187,0.868704,0.907671,30,0.00001611,2,0.062304,0.088278,0.036331,0.938705,0.914598,0.962813,0.943019,0.945391,0.940647,0.009298,0.004476,0.013384,0.009904,0.000000,17,1,8
725,3656.556,0.089085,0.891357,0.871858,0.910857,30,0.00003147,2,0.061637,0.086225,0.037050,0.939404,0.916551,0.962257,0.945819,0.947033,0.944604,0.009257,0.004540,0.013208,0.009582,0.000000,17,1,8
750,3859.093,0.089293,0.889676,0.870846,0.908507,30,0.00004525,1,0.061611,0.087251,0.035971,0.939406,0.915624,0.963188,0.944008,0.946828,0.941187,0.009102,0.004412,0.013034,0.009963,0.000000,17,1,8
775,3897.587,0.090047,0.888970,0.869828,0.908112,30,0.00001113,3,0.061033,0.086635,0.035432,0.939862,0.916037,0.963687,0.942737,0.945186,0.940288,0.009069,0.004394,0.013241,0.010040,0.000000,17,1,8
800,4121.544,0.090698,0.887604,0.873768,0.901440,30,0.00001215,2,0.059828,0.083145,0.036511,0.940818,0.919242,0.962393,0.940385,0.946418,0.934353,0.008874,0.004456,0.012857,0.010708,0.000000,17,1,8
825,4159.884,0.090218,0.888589,0.873722,0.903455,30,0.00001493,2,0.060084,0.084377,0.035791,0.940694,0.918225,0.963162,0.941618,0.947444,0.935791,0.009032,0.004334,0.012945,0.010441,0.000000,17,1,8
850,4385.044,0.089936,0.887999,0.874314,0.901685,31,0.00007318,4,0.060007,0.084582,0.035432,0.940773,0.918108,0.963437,0.940949,0.948265,0.933633,0.008908,0.004291,0.012757,0.010605,0.000000,17,2,8
