step,seconds,mean_iou,view1_iou,view2_iou,loss,patches
1,1.837,0.238827,0.242809,0.234845,0.599534,20
25,36.098,0.416015,0.401319,0.430712,0.366827,20
50,259.905,0.524378,0.494346,0.554410,0.289055,23
75,301.039,0.623230,0.562590,0.683870,0.224544,23
100,559.703,0.724096,0.675464,0.772727,0.169841,25
125,604.892,0.778120,0.742336,0.813905,0.140525,25
150,842.004,0.809535,0.780665,0.838405,0.124893,23
175,882.305,0.835171,0.813518,0.856825,0.112018,23
200,1142.191,0.859345,0.849631,0.869058,0.098887,26
225,1188.453,0.872266,0.868468,0.876063,0.086911,26
250,1466.873,0.872234,0.869580,0.874888,0.084753,24
275,1509.660,0.880425,0.884615,0.876235,0.081357,24
300,1752.866,0.882795,0.890479,0.875112,0.078683,21
325,1789.535,0.878165,0.883038,0.873292,0.081090,21
350,2017.467,0.878519,0.885386,0.871652,0.079246,20
375,2052.709,0.885887,0.898830,0.872945,0.077078,20
400,2269.311,0.896512,0.909331,0.883693,0.071298,22
425,2308.394,0.900168,0.917437,0.882899,0.067296,22
450,2529.034,0.902634,0.921588,0.883679,0.066290,19
475,2562.307,0.900468,0.922898,0.878038,0.070375,19
500,2774.451,0.904021,0.931384,0.876657,0.069304,19
525,2807.542,0.904180,0.930410,0.877950,0.067203,19
550,3010.067,0.901534,0.924676,0.878393,0.066833,18
575,3041.397,0.896513,0.919894,0.873132,0.071170,18
600,3243.731,0.904108,0.928655,0.879561,0.064852,18
625,3275.384,0.899495,0.919133,0.879856,0.068611,18
650,3481.308,0.895916,0.916101,0.875730,0.067896,18
675,3513.211,0.902112,0.924676,0.879549,0.065325,18
700,3718.000,0.898255,0.921490,0.875019,0.067866,18
725,3749.971,0.893608,0.916432,0.870784,0.070080,18
