step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count
575,1951.852,0.064996,0.924304,0.948592,0.900015,18,0.00011264,1,0.021315,0.024660,0.017971,0.978010,0.975257,0.980763,0.944087,0.971985,0.916189,0.003108,0.002364,0.006059,0.012844,0.010000
600,2094.797,0.065208,0.924689,0.948722,0.900655,18,0.00011733,0,0.020360,0.023989,0.016731,0.978979,0.975902,0.982057,0.943603,0.971481,0.915724,0.003064,0.002406,0.006088,0.012885,0.010000
625,2117.239,0.064576,0.924415,0.949943,0.898888,18,0.00009306,1,0.019747,0.022144,0.017351,0.979541,0.977703,0.981380,0.942731,0.970978,0.914485,0.002866,0.002371,0.005878,0.013006,0.010000
650,2259.308,0.062265,0.927032,0.950263,0.903802,18,0.00011032,0,0.018269,0.021976,0.014562,0.981119,0.977872,0.984367,0.944055,0.971146,0.916964,0.002802,0.002020,0.005899,0.012419,0.010000
675,2281.580,0.063785,0.925815,0.947835,0.903796,18,0.00011375,1,0.019379,0.022647,0.016112,0.979964,0.977169,0.982759,0.943829,0.969300,0.918358,0.002884,0.002342,0.006131,0.012491,0.010000
700,2426.123,0.064482,0.925151,0.949631,0.900670,18,0.00016082,1,0.019683,0.022479,0.016886,0.979635,0.977373,0.981897,0.943429,0.970978,0.915879,0.002916,0.002370,0.005994,0.012820,0.010000
725,2448.578,0.062405,0.927161,0.950427,0.903896,18,0.00012168,2,0.017959,0.021976,0.013943,0.981445,0.977875,0.985015,0.943906,0.971314,0.916499,0.002914,0.001989,0.005937,0.012385,0.010000
750,2591.454,0.062539,0.926793,0.950098,0.903487,18,0.00010470,1,0.017417,0.021976,0.012858,0.982006,0.977868,0.986144,0.943041,0.970978,0.915105,0.002857,0.001885,0.005910,0.012541,0.010000
775,2613.656,0.064608,0.923634,0.948789,0.898478,18,0.00009728,1,0.021573,0.025331,0.017816,0.977756,0.974622,0.980891,0.943654,0.972823,0.914485,0.003180,0.002220,0.005959,0.012855,0.010000
800,2758.984,0.065267,0.924995,0.949533,0.900457,18,0.00022075,1,0.020819,0.023822,0.017816,0.978507,0.976082,0.980932,0.944326,0.972152,0.916499,0.003030,0.002580,0.005944,0.012955,0.010000
825,2781.458,0.067187,0.922050,0.943719,0.900381,18,0.00020639,2,0.022696,0.028351,0.017041,0.976673,0.971616,0.981731,0.943099,0.970475,0.915724,0.003470,0.002369,0.006537,0.012891,0.010000
850,2926.341,0.064702,0.924977,0.949894,0.900061,18,0.00033539,1,0.021464,0.024493,0.018435,0.977867,0.975450,0.980285,0.944906,0.973159,0.916654,0.003183,0.002371,0.005988,0.012725,0.010000
875,2948.827,0.063333,0.926478,0.950777,0.902179,18,0.00021491,1,0.021283,0.025835,0.016731,0.978141,0.974196,0.982087,0.946307,0.975340,0.917273,0.003227,0.002257,0.005758,0.012561,0.010000
900,3093.900,0.063702,0.926563,0.950613,0.902513,18,0.00017566,1,0.021438,0.025835,0.017041,0.977982,0.974191,0.981773,0.946533,0.975172,0.917893,0.003228,0.002402,0.005752,0.012626,0.010000
925,3116.361,0.063610,0.927785,0.952693,0.902877,18,0.00022281,1,0.021244,0.024828,0.017661,0.978171,0.975201,0.981141,0.947584,0.976346,0.918823,0.003201,0.002557,0.005624,0.012648,0.010000
950,3259.935,0.067408,0.923530,0.950466,0.896593,18,0.00029217,1,0.024704,0.026170,0.023238,0.974583,0.973869,0.975296,0.946384,0.975340,0.917428,0.003260,0.003237,0.005735,0.013417,0.010000
975,3282.352,0.063034,0.927871,0.952256,0.903486,18,0.00026124,1,0.021832,0.026002,0.017661,0.977615,0.974076,0.981154,0.948230,0.977017,0.919442,0.003375,0.002408,0.005628,0.012430,0.010000
1000,3427.938,0.061936,0.928604,0.952280,0.904929,18,0.00021361,1,0.020844,0.026506,0.015182,0.978672,0.973601,0.983743,0.948094,0.977521,0.918668,0.003368,0.002109,0.005583,0.012274,0.010000
1025,3450.373,0.063594,0.926976,0.951774,0.902179,18,0.00021475,1,0.021451,0.026170,0.016731,0.977995,0.973904,0.982087,0.946978,0.976682,0.917273,0.003342,0.002389,0.005596,0.012686,0.010000
1050,3595.979,0.064910,0.925860,0.952918,0.898801,18,0.00022459,1,0.023620,0.026170,0.021069,0.975746,0.973935,0.977558,0.947797,0.977856,0.917738,0.003290,0.002886,0.005468,0.013028,0.010000
1075,3618.424,0.064093,0.926711,0.952693,0.900730,18,0.00047136,1,0.021942,0.024828,0.019055,0.977432,0.975201,0.979663,0.947120,0.976346,0.917893,0.003228,0.002609,0.005551,0.012786,0.010000
1100,3758.328,0.067193,0.924149,0.951626,0.896672,18,0.00042046,1,0.023013,0.026506,0.019520,0.976339,0.973583,0.979094,0.945512,0.976850,0.914175,0.003338,0.002909,0.005598,0.013577,0.010000
1125,3780.728,0.067311,0.924507,0.952809,0.896206,18,0.00028653,1,0.024129,0.027344,0.020914,0.975238,0.972824,0.977653,0.946906,0.978863,0.914950,0.003478,0.003002,0.005567,0.013563,0.010000
1150,3925.723,0.063446,0.927239,0.951626,0.902852,18,0.00055288,1,0.021154,0.026506,0.015802,0.978323,0.973583,0.983062,0.946984,0.976850,0.917119,0.003390,0.002205,0.005662,0.012560,0.010000
1175,3948.129,0.065421,0.925677,0.951339,0.900015,18,0.00050267,1,0.022657,0.027344,0.017971,0.976773,0.972783,0.980763,0.946771,0.977353,0.916189,0.003511,0.002501,0.005729,0.012954,0.010000
1200,4092.100,0.063815,0.926083,0.951526,0.900639,18,0.00045527,1,0.022987,0.027848,0.018125,0.976466,0.972315,0.980616,0.947494,0.978024,0.916964,0.003416,0.002412,0.005499,0.012752,0.010000
1225,4114.479,0.062081,0.928092,0.953682,0.902502,18,0.00031778,1,0.020166,0.024996,0.015337,0.979303,0.975067,0.983538,0.946932,0.977521,0.916344,0.003200,0.002132,0.005402,0.012552,0.010000
1250,4254.633,0.063942,0.925979,0.952171,0.899787,18,0.00039501,1,0.023213,0.027680,0.018745,0.976226,0.972491,0.979960,0.947590,0.978527,0.916654,0.003423,0.002449,0.005444,0.012841,0.010000
1275,4276.896,0.064002,0.926939,0.951945,0.901934,18,0.00086318,1,0.021844,0.026338,0.017351,0.977596,0.973750,0.981442,0.947300,0.977017,0.917583,0.003310,0.002393,0.005624,0.012657,0.010000
1300,4421.398,0.062848,0.926953,0.951255,0.902651,18,0.00061446,1,0.022954,0.029022,0.016886,0.976570,0.971205,0.981936,0.948378,0.978863,0.917893,0.003528,0.002187,0.005524,0.012424,0.010000
