step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs
1,1.389,1.876180,0.149491,0.153392,0.145589,20,0.00061792,0
10,11.301,1.696476,0.194896,0.202191,0.187600,20,0.00004593,1
20,21.679,1.552365,0.246464,0.257163,0.235765,20,0.00002492,0
30,31.946,1.433351,0.299030,0.311484,0.286576,20,0.00000000,0
40,42.162,1.315383,0.355971,0.374411,0.337531,20,0.00000000,0
50,52.178,1.192485,0.415751,0.439447,0.392054,20,0.00000000,0
60,62.173,1.071510,0.474490,0.492469,0.456511,20,0.00037870,0
