step,loss
1,0.982875
10,0.838856
20,0.760346
30,0.725160
40,0.695637
50,0.670797
60,0.658484
70,0.640457
80,0.624708
90,0.606061
100,0.594296
110,0.580825
120,0.568927
130,0.561350
140,0.551642
150,0.543674
160,0.538771
170,0.531848
180,0.527755
190,0.522881
200,0.521945
210,0.522372
220,0.528346
230,0.525164
240,0.523255
250,0.515920
260,0.505869
270,0.502227
280,0.496614
290,0.493489
300,0.490492
310,0.484888
320,0.477706
330,0.475409
340,0.471538
350,0.467492
360,0.460234
370,0.453439
380,0.442782
390,0.439696
400,0.435486
410,0.430098
420,0.431360
430,0.419732
440,0.411758
450,0.411585
460,0.404478
470,0.411991
480,0.408084
490,0.409553
500,0.404410
510,0.398891
520,0.397893
530,0.396802
540,0.397186
550,0.396651
560,0.399486
570,0.397032
580,0.394218
590,0.393141
600,0.394196
610,0.392007
620,0.393834
630,0.395435
640,0.395668
650,0.394817
660,0.388504
670,0.392349
680,0.394003
690,0.389581
700,0.393674
710,0.390613
720,0.388362
730,0.388939
740,0.387797
750,0.388462
760,0.390368
770,0.389357
780,0.389490
790,0.388754
800,0.387785
810,0.385925
820,0.386737
830,0.383708
840,0.383337
850,0.386645
860,0.387459
870,0.391494
880,0.386034
890,0.384227
900,0.382047
910,0.382211
920,0.382558
930,0.379809
940,0.380718
950,0.378255
960,0.378952
970,0.375418
980,0.378908
990,0.376078
1000,0.374173
