step,seconds,mean_iou,view1_iou,view2_iou,loss,patches
1,1.365,0.147421,0.116076,0.178766,0.990655,20
25,25.942,0.220934,0.169433,0.272435,0.759150,20
50,50.054,0.296517,0.247959,0.345076,0.673083,20
75,74.642,0.343807,0.297402,0.390211,0.620990,20
100,100.125,0.364586,0.314907,0.414264,0.596253,20
125,125.589,0.391059,0.332110,0.450008,0.575719,20
150,151.006,0.424785,0.355254,0.494316,0.549503,20
175,176.737,0.448973,0.366492,0.531455,0.530868,20
200,202.755,0.463647,0.376851,0.550443,0.518978,20
225,228.908,0.478467,0.388953,0.567980,0.507326,20
250,255.061,0.490288,0.399294,0.581282,0.495967,20
275,281.265,0.505079,0.416259,0.593899,0.483252,20
300,307.418,0.521601,0.427781,0.615420,0.472478,20
325,333.839,0.536731,0.439472,0.633989,0.461932,20
350,359.937,0.549497,0.448466,0.650529,0.454860,20
375,386.184,0.558390,0.453699,0.663082,0.448912,20
400,412.311,0.564195,0.454962,0.673429,0.445901,20
425,438.506,0.566593,0.456074,0.677112,0.444985,20
450,464.898,0.566185,0.452517,0.679852,0.445224,20
475,491.093,0.569923,0.450615,0.689231,0.444893,20
500,517.322,0.570949,0.453765,0.688132,0.443689,20
525,543.543,0.573204,0.454643,0.691765,0.442509,20
550,569.760,0.577884,0.457865,0.697902,0.439011,20
575,595.927,0.575216,0.457218,0.693213,0.441246,20
600,622.116,0.574988,0.463902,0.686075,0.438440,20
625,647.899,0.572326,0.466299,0.678353,0.438236,20
650,673.683,0.574903,0.470584,0.679222,0.438060,20
675,699.569,0.575269,0.471073,0.679466,0.434274,20
700,725.786,0.573674,0.476238,0.671109,0.435386,20
725,751.956,0.581780,0.489009,0.674551,0.432637,20
750,778.076,0.586619,0.496795,0.676443,0.427355,20
775,804.233,0.590595,0.506546,0.674643,0.423592,20
800,830.286,0.591828,0.508207,0.675448,0.424331,20
825,856.220,0.590004,0.504928,0.675080,0.429228,20
850,882.338,0.590384,0.500461,0.680307,0.430316,20
875,908.465,0.589299,0.498440,0.680159,0.433454,20
900,934.648,0.588815,0.495068,0.682562,0.432677,20
925,960.808,0.587590,0.491574,0.683606,0.432014,20
950,986.856,0.588277,0.488892,0.687662,0.433734,20
975,1012.901,0.589935,0.487774,0.692096,0.431672,20
1000,1038.854,0.589581,0.486525,0.692638,0.435086,20
1025,1064.791,0.593793,0.489576,0.698009,0.432308,20
