step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette
1,1.431,1.152610,0.188629,0.206117,0.171142,20,0.00000464,0,0.208281,0.263793,0.152769,0.530218,0.496849,0.563587,0.228888,0.260489,0.197287,0.036081,0.045266,0.122050,0.221479
25,26.618,0.871730,0.307010,0.359446,0.254574,20,0.00005177,0,0.095561,0.121738,0.069385,0.782494,0.768093,0.796895,0.337721,0.403204,0.272237,0.016410,0.020540,0.087104,0.184987
50,190.963,0.721965,0.423267,0.476057,0.370477,20,0.00000175,0,0.087454,0.117608,0.057299,0.845677,0.818968,0.872386,0.461875,0.532045,0.391705,0.015536,0.016570,0.070518,0.154084
75,217.041,0.592081,0.531818,0.576301,0.487334,20,0.00022173,1,0.086949,0.123555,0.050343,0.875107,0.839760,0.910455,0.579687,0.647506,0.511869,0.016441,0.014739,0.057145,0.124574
100,385.948,0.483456,0.616884,0.631242,0.602527,20,0.00014208,1,0.090352,0.134622,0.046083,0.886823,0.841778,0.931868,0.673257,0.716221,0.630293,0.018015,0.013130,0.049883,0.095664
125,412.388,0.417783,0.667841,0.656580,0.679101,20,0.00049043,2,0.092578,0.140899,0.044257,0.891472,0.841685,0.941258,0.729124,0.749092,0.709156,0.018665,0.012723,0.046543,0.076909
150,584.331,0.365473,0.705739,0.678166,0.733311,21,0.00059927,2,0.088392,0.134787,0.041996,0.899430,0.850959,0.947902,0.766841,0.769574,0.764107,0.017685,0.012192,0.043039,0.063707
175,612.547,0.324302,0.737149,0.704509,0.769789,21,0.00065882,3,0.083571,0.124711,0.042431,0.906896,0.864013,0.949779,0.797410,0.792369,0.802452,0.016180,0.012201,0.038924,0.054833
200,781.500,0.300093,0.755958,0.720288,0.791628,21,0.00014793,3,0.082536,0.124381,0.040692,0.909899,0.866867,0.952932,0.816860,0.809878,0.823841,0.016121,0.011845,0.036588,0.049425
225,809.237,0.275120,0.773643,0.732101,0.815185,21,0.00031217,3,0.076524,0.116617,0.036432,0.916908,0.875155,0.958662,0.831180,0.817476,0.844883,0.014990,0.010853,0.034876,0.043836
250,981.693,0.270097,0.778994,0.736507,0.821482,20,0.00013723,2,0.076681,0.113974,0.039388,0.916966,0.878027,0.955904,0.837144,0.820449,0.853839,0.014850,0.011785,0.034297,0.042386
275,1008.191,0.260507,0.787660,0.746032,0.829289,20,0.00023853,3,0.072839,0.103072,0.042605,0.920864,0.888691,0.953038,0.843774,0.822927,0.864620,0.013785,0.012580,0.033087,0.040510
300,1177.188,0.261877,0.784073,0.736247,0.831898,21,0.00019902,2,0.075586,0.111001,0.040170,0.918074,0.880512,0.955637,0.841644,0.817972,0.865316,0.014452,0.011841,0.034251,0.039848
325,1204.889,0.249059,0.789335,0.743505,0.835166,21,0.00034711,2,0.067965,0.099934,0.035997,0.925583,0.891109,0.960058,0.841518,0.817806,0.865229,0.012606,0.010479,0.032605,0.038791
350,1376.600,0.249712,0.794121,0.744138,0.844104,20,0.00027346,3,0.075186,0.112983,0.037388,0.919505,0.879958,0.959052,0.851938,0.828213,0.875663,0.014895,0.011062,0.033433,0.036762
375,1403.116,0.241140,0.801817,0.757139,0.846495,20,0.00036182,2,0.075594,0.110671,0.040518,0.919861,0.883701,0.956021,0.860862,0.840932,0.880793,0.014336,0.011680,0.031295,0.035992
400,1572.995,0.231745,0.809562,0.765986,0.853139,20,0.00034930,2,0.072138,0.108193,0.036084,0.923865,0.886952,0.960779,0.866392,0.848860,0.883923,0.014270,0.010676,0.030296,0.034398
425,1599.428,0.232443,0.806701,0.755767,0.857635,20,0.00036659,2,0.072530,0.109845,0.035214,0.923028,0.884207,0.961850,0.863310,0.838784,0.887836,0.014528,0.010198,0.031821,0.033212
450,1768.861,0.229527,0.808936,0.757513,0.860360,20,0.00030144,2,0.072603,0.110340,0.034867,0.923172,0.884028,0.962316,0.865727,0.841097,0.890357,0.014704,0.010006,0.031658,0.032425
475,1795.246,0.225372,0.813328,0.759292,0.867364,20,0.00026867,2,0.075021,0.111001,0.039040,0.921098,0.883717,0.958480,0.872400,0.843574,0.901226,0.014924,0.010926,0.031438,0.030699
500,1963.634,0.224638,0.812377,0.756166,0.868587,20,0.00023036,2,0.073568,0.111662,0.035475,0.922397,0.882741,0.962054,0.870001,0.840601,0.899400,0.014927,0.009961,0.031869,0.030512
525,1989.874,0.218547,0.814969,0.755688,0.874250,20,0.00037365,2,0.070199,0.110836,0.029563,0.925783,0.883365,0.968201,0.869770,0.839445,0.900096,0.014803,0.008605,0.031903,0.029155
550,2150.762,0.214312,0.817193,0.758084,0.876303,19,0.00021501,2,0.069951,0.113644,0.026259,0.926494,0.881359,0.971630,0.871774,0.844235,0.899313,0.015025,0.007641,0.031570,0.028484
575,2175.846,0.224392,0.812582,0.751061,0.874103,19,0.00020114,2,0.079206,0.128675,0.029737,0.918116,0.868212,0.968019,0.873900,0.847704,0.900096,0.017193,0.008349,0.033017,0.028962
600,2333.741,0.218059,0.817534,0.763914,0.871155,19,0.00017721,2,0.073890,0.115956,0.031823,0.923037,0.880266,0.965807,0.875686,0.852494,0.898878,0.015323,0.009005,0.030875,0.029607
625,2358.339,0.216734,0.816857,0.759664,0.874050,19,0.00012406,2,0.074446,0.119590,0.029302,0.922591,0.876724,0.968458,0.875086,0.850512,0.899661,0.015775,0.008244,0.031302,0.028905
650,2514.084,0.225682,0.811207,0.750799,0.871615,19,0.00009862,2,0.083775,0.136769,0.030780,0.914380,0.861885,0.966876,0.875964,0.853485,0.898444,0.017627,0.008651,0.032561,0.029504
675,2538.276,0.214947,0.817941,0.761968,0.873913,19,0.00011266,2,0.075833,0.121407,0.030258,0.921539,0.875592,0.967486,0.877416,0.854476,0.900356,0.015520,0.008572,0.030630,0.028947
700,2695.938,0.216578,0.817996,0.764037,0.871955,19,0.00009455,2,0.073012,0.117939,0.028085,0.924149,0.878675,0.969623,0.875295,0.854146,0.896444,0.015689,0.007977,0.030865,0.029473
725,2720.787,0.212788,0.820460,0.766859,0.874062,19,0.00012758,1,0.072625,0.114470,0.030780,0.924423,0.881882,0.966965,0.877803,0.854642,0.900965,0.014972,0.008650,0.030094,0.028995
750,2874.198,0.215489,0.817606,0.757952,0.877260,19,0.00017928,2,0.072877,0.116452,0.029302,0.923801,0.879032,0.968569,0.874591,0.846217,0.902965,0.015246,0.008507,0.031513,0.028398
775,2898.281,0.202130,0.825271,0.767133,0.883408,19,0.00028033,2,0.068169,0.108688,0.027650,0.928566,0.886688,0.970443,0.879173,0.850512,0.907834,0.013802,0.007763,0.029815,0.026713
800,3050.648,0.195921,0.831822,0.778145,0.885499,19,0.00025517,1,0.064692,0.100429,0.028954,0.932114,0.895028,0.969201,0.883716,0.856293,0.911138,0.013099,0.008221,0.028335,0.026253
825,3074.803,0.201358,0.828401,0.770395,0.886408,19,0.00026937,2,0.070821,0.113644,0.027998,0.926612,0.883033,0.970191,0.884585,0.857945,0.911225,0.014615,0.008068,0.029570,0.026145
850,3230.067,0.194866,0.831795,0.774541,0.889049,19,0.00008915,3,0.066078,0.105550,0.026606,0.930969,0.890263,0.971675,0.884498,0.856293,0.912703,0.013809,0.007489,0.029007,0.025279
875,3254.324,0.193760,0.834291,0.777927,0.890655,19,0.00033212,2,0.069338,0.110505,0.028171,0.928373,0.886591,0.970155,0.889819,0.863892,0.915746,0.014367,0.007677,0.028619,0.024868
900,3408.519,0.194980,0.834695,0.777299,0.892091,19,0.00021038,3,0.068782,0.111827,0.025737,0.929036,0.885429,0.972643,0.889636,0.864222,0.915051,0.014823,0.007561,0.028995,0.024757
925,3433.090,0.187368,0.838626,0.785096,0.892157,19,0.00059383,2,0.067413,0.106046,0.028780,0.930382,0.891168,0.969597,0.893092,0.868352,0.917833,0.013375,0.007939,0.027231,0.024430
950,3585.809,0.192730,0.835892,0.780470,0.891314,19,0.00009972,3,0.069664,0.111331,0.027998,0.928297,0.886245,0.970350,0.891814,0.867360,0.916268,0.014323,0.008041,0.028118,0.024921
975,3609.688,0.184839,0.841239,0.789086,0.893392,19,0.00045903,3,0.063214,0.098778,0.027650,0.934245,0.897725,0.970764,0.892562,0.867030,0.918094,0.012783,0.007822,0.026882,0.024321
1000,3763.938,0.186976,0.840310,0.790953,0.889667,19,0.00008204,3,0.064553,0.099108,0.029997,0.932983,0.897663,0.968302,0.892849,0.869343,0.916355,0.012947,0.008368,0.026675,0.024974
1025,3788.102,0.188395,0.838039,0.785114,0.890964,19,0.00040953,3,0.064726,0.100760,0.028693,0.932614,0.895584,0.969644,0.890375,0.864222,0.916529,0.013106,0.007900,0.027419,0.024781
1050,3943.460,0.188837,0.835132,0.776962,0.893302,19,0.00007904,4,0.064761,0.102742,0.026780,0.932278,0.892925,0.971631,0.887007,0.856789,0.917225,0.012923,0.007738,0.028134,0.024463
1075,3968.104,0.188867,0.836721,0.778210,0.895232,19,0.00043530,3,0.065087,0.105220,0.024954,0.932262,0.890999,0.973524,0.888832,0.860093,0.917572,0.013696,0.007143,0.028502,0.023933
1100,4125.613,0.191292,0.832304,0.771594,0.893015,19,0.00040796,3,0.068099,0.112983,0.023215,0.929478,0.883733,0.975223,0.886259,0.858771,0.913747,0.013996,0.006750,0.028851,0.024444
1125,4150.191,0.186181,0.836944,0.780261,0.893626,19,0.00035073,5,0.063540,0.101255,0.025824,0.933592,0.894583,0.972601,0.887985,0.859267,0.916703,0.012656,0.007415,0.027624,0.024319
1150,4306.392,0.183815,0.837773,0.782072,0.893473,19,0.00041857,3,0.061314,0.098282,0.024346,0.935707,0.897325,0.974088,0.887081,0.858936,0.915225,0.012350,0.006755,0.027401,0.024220
1175,4330.774,0.186148,0.836780,0.779684,0.893875,19,0.00034015,3,0.061288,0.097621,0.024954,0.935547,0.897609,0.973485,0.885990,0.855798,0.916181,0.012535,0.006918,0.028061,0.024183
