step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs
1,1.361,1.239307,0.216878,0.195910,0.237846,20,0.00170749,0
25,26.775,1.014670,0.333066,0.301025,0.365106,20,0.00211053,0
50,193.958,0.843211,0.440622,0.383242,0.498001,23,0.00407942,0
75,224.189,0.696048,0.540032,0.464493,0.615571,23,0.00779668,0
100,403.933,0.560482,0.630459,0.553108,0.707811,24,0.00942857,0
125,435.566,0.469685,0.691999,0.607957,0.776040,24,0.01010246,0
150,631.330,0.375871,0.755697,0.697912,0.813481,26,0.01092846,0
175,665.774,0.292895,0.811100,0.781832,0.840368,26,0.01252715,0
200,867.520,0.245510,0.846029,0.835883,0.856175,26,0.01285553,0
225,902.627,0.231519,0.854299,0.836527,0.872071,26,0.01207861,0
250,1111.789,0.223217,0.859824,0.842075,0.877573,24,0.01143967,0
275,1143.912,0.219509,0.862781,0.846205,0.879356,24,0.01055829,0
300,1349.764,0.202515,0.872069,0.862292,0.881846,27,0.00828224,0
325,1386.243,0.191481,0.880081,0.870363,0.889798,27,0.00853869,0
350,1604.972,0.185519,0.884006,0.877384,0.890628,25,0.00960389,0
375,1638.481,0.186191,0.885500,0.879556,0.891445,25,0.00896673,0
400,1850.841,0.183223,0.886493,0.881446,0.891539,25,0.00856227,0
425,1884.094,0.184303,0.886770,0.880743,0.892797,25,0.00800232,0
450,2101.180,0.179781,0.888215,0.886077,0.890353,27,0.00617800,0
475,2137.773,0.176149,0.890226,0.892138,0.888314,27,0.00643839,0
500,2373.292,0.173230,0.891322,0.893850,0.888795,27,0.00616297,0
525,2409.819,0.169215,0.893935,0.895017,0.892853,27,0.00613998,0
550,2638.221,0.166458,0.895486,0.898998,0.891975,26,0.00632552,0
575,2673.182,0.166200,0.895944,0.897922,0.893967,26,0.00630944,0
600,2897.121,0.164592,0.897918,0.900960,0.894876,26,0.00663442,0
625,2932.549,0.160542,0.900654,0.905261,0.896047,26,0.00674467,0
650,3159.317,0.157328,0.902769,0.909143,0.896394,26,0.00648954,0
675,3194.527,0.155959,0.903534,0.911874,0.895194,26,0.00656160,0
700,3412.563,0.154761,0.903705,0.910837,0.896574,25,0.00726617,0
725,3445.206,0.153111,0.904692,0.909447,0.899936,25,0.00757466,0
750,3649.680,0.154009,0.905643,0.911667,0.899619,24,0.00824110,0
775,3681.152,0.157734,0.903699,0.906404,0.900993,24,0.00880049,0
800,3882.906,0.152860,0.906887,0.912463,0.901310,24,0.00824127,0
825,3914.081,0.151864,0.907194,0.910161,0.904227,24,0.00848823,0
850,4116.285,0.148903,0.909075,0.910806,0.907345,24,0.00852578,0
875,4147.883,0.147207,0.911181,0.909840,0.912523,24,0.00860257,0
900,4351.160,0.138442,0.917693,0.916493,0.918893,24,0.00880340,0
925,4382.540,0.136538,0.917974,0.915898,0.920051,24,0.00843538,0
950,4579.109,0.131238,0.921601,0.918927,0.924276,24,0.00903575,0
975,4610.594,0.127548,0.923127,0.921533,0.924721,24,0.00870604,0
1000,4805.476,0.124193,0.924935,0.921299,0.928571,24,0.00838424,0
1025,4836.871,0.121721,0.925748,0.921191,0.930304,24,0.00823280,0
1050,5033.599,0.122142,0.925486,0.919854,0.931119,23,0.00861448,0
1075,5063.662,0.122248,0.925042,0.919038,0.931046,23,0.00858010,0
1100,5258.075,0.119284,0.927547,0.919977,0.935116,23,0.00846802,0
1125,5287.928,0.118069,0.927287,0.921255,0.933319,23,0.00835600,0
1150,5484.534,0.118035,0.927952,0.919946,0.935957,23,0.00805870,0
1175,5514.636,0.117781,0.928080,0.919572,0.936587,23,0.00775212,0
1200,5709.532,0.117142,0.928457,0.919267,0.937647,23,0.00734099,0
1225,5739.855,0.112485,0.930072,0.924250,0.935893,23,0.00754855,0
1250,5930.933,0.111560,0.931036,0.924092,0.937980,23,0.00758406,0
1275,5961.553,0.109362,0.932583,0.925915,0.939251,23,0.00756097,0
1300,6158.846,0.107458,0.934681,0.926447,0.942915,23,0.00780819,0
1325,6189.385,0.107275,0.934339,0.925428,0.943251,23,0.00750931,0
1350,6387.144,0.102538,0.937418,0.927993,0.946844,23,0.00759486,0
1375,6417.661,0.103292,0.936731,0.924738,0.948723,23,0.00756730,0
1400,6613.233,0.102667,0.936611,0.926254,0.946967,23,0.00723702,0
1425,6643.373,0.100211,0.937945,0.927895,0.947995,23,0.00717897,0
1450,6839.744,0.095611,0.941093,0.931171,0.951015,23,0.00744145,0
1475,6869.862,0.096883,0.939827,0.928191,0.951463,23,0.00732819,0
1500,7065.210,0.095262,0.940532,0.926626,0.954438,23,0.00713950,0
1525,7095.258,0.094603,0.940842,0.926730,0.954955,23,0.00706113,0
1550,7287.019,0.096633,0.939423,0.924824,0.954023,23,0.00703725,0
1575,7317.061,0.096837,0.939536,0.926159,0.952912,23,0.00701284,0
1600,7511.531,0.097972,0.938606,0.923107,0.954106,23,0.00681742,0
1625,7541.168,0.097727,0.939058,0.922399,0.955718,23,0.00680696,0
1650,7729.268,0.099557,0.938217,0.922400,0.954033,23,0.00701042,0
1675,7759.209,0.099343,0.937823,0.919680,0.955966,23,0.00700810,0
1700,7952.890,0.099882,0.938418,0.919352,0.957483,23,0.00723707,0
1725,7982.396,0.098624,0.938507,0.923025,0.953990,23,0.00714782,0
1750,8173.178,0.097691,0.939951,0.922231,0.957671,23,0.00780350,0
1775,8202.784,0.097539,0.939677,0.922417,0.956937,23,0.00761848,0
1800,8384.862,0.099549,0.938708,0.921096,0.956321,22,0.00816240,0
1825,8413.344,0.098504,0.939631,0.922105,0.957157,22,0.00812319,0
1850,8580.940,0.102680,0.937395,0.919341,0.955448,20,0.00966052,0
1875,8606.096,0.104585,0.936975,0.916130,0.957819,20,0.00948052,0
1900,8771.735,0.104247,0.937061,0.915386,0.958736,20,0.00955889,0
1925,8796.750,0.103382,0.937540,0.918134,0.956947,20,0.00958638,0
1950,8958.099,0.102571,0.938208,0.920015,0.956400,20,0.00956202,0
1975,8983.415,0.102618,0.938575,0.918118,0.959032,20,0.00942147,0
2000,9140.868,0.105055,0.936679,0.916739,0.956620,19,0.01025543,0
