config	arm	n	final_mean_iou	best_mean_iou	final_mean_tversky	best_mean_tversky	final_patches	max_patches	final_mean_spill	final_mean_coverage	srd_total_deletes	final_step	total_seconds
nonorm1p25	hinge2_restart_importnet_unconstrained	5	0.808895	0.811088	0.946665	0.949669	4.8	5	0.0334196	0.83408	0.2	1920	2427.03
