## SLURM PROLOG ###############################################################
##    Job ID : 4079936
##  Job Name : 20260718_0323_comparison_horse_circle_basic
##  Nodelist : gpu2506
##      CPUs : 
##  Mem/Node : 128000 MB
## Directory : /oscar/home/cjmok/automated-perspective-sculptor
##   Job Started : Sat Jul 18 03:36:55 AM EDT 2026
###############################################################################
[Swept volume] building (resolution=256)...
[Run] mode=full, trials=3, seeds=[0, 1, 2], steps=2000, srd=False, ablation_flags={'disable_swept_volume_adds': False, 'loss_only_deletion': False, 'disable_splitting': False}
[Trial 1/3] seed=0
[Patch] mapbox-earcut is not installed; falling back to fan fill, so non-convex pieces will render incorrectly. Install it with: pip install mapbox-earcut
  step 50/2000: loss=0.676119, patches=20
  step 100/2000: loss=0.441644, patches=20
  step 150/2000: loss=0.345963, patches=20
  step 200/2000: loss=0.316014, patches=20
  step 250/2000: loss=0.295887, patches=20
  step 300/2000: loss=0.279404, patches=20
  step 350/2000: loss=0.273329, patches=20
  step 400/2000: loss=0.267247, patches=20
  step 450/2000: loss=0.262443, patches=20
  step 500/2000: loss=0.253042, patches=20
  step 550/2000: loss=0.260022, patches=20
  step 600/2000: loss=0.262931, patches=20
  step 650/2000: loss=0.270087, patches=20
  step 700/2000: loss=0.266715, patches=20
  step 750/2000: loss=0.278382, patches=20
  step 800/2000: loss=0.280181, patches=20
  step 850/2000: loss=0.280245, patches=20
  step 900/2000: loss=0.279940, patches=20
  step 950/2000: loss=0.280208, patches=20
  step 1000/2000: loss=0.280848, patches=20
  step 1050/2000: loss=0.280930, patches=20
  step 1100/2000: loss=0.286978, patches=20
  step 1150/2000: loss=0.285445, patches=20
  step 1200/2000: loss=0.283080, patches=20
  step 1250/2000: loss=0.284490, patches=20
  step 1300/2000: loss=0.287726, patches=20
  step 1350/2000: loss=0.275991, patches=20
  step 1400/2000: loss=0.273765, patches=20
  step 1450/2000: loss=0.266675, patches=20
  step 1500/2000: loss=0.258196, patches=20
  step 1550/2000: loss=0.259700, patches=20
  step 1600/2000: loss=0.263706, patches=20
  step 1650/2000: loss=0.260966, patches=20
  step 1700/2000: loss=0.256634, patches=20
  step 1750/2000: loss=0.253402, patches=20
  step 1800/2000: loss=0.248822, patches=20
  step 1850/2000: loss=0.246917, patches=20
  step 1900/2000: loss=0.246414, patches=20
  step 1950/2000: loss=0.245309, patches=20
  step 2000/2000: loss=0.243178, patches=20
[Trial 1] done: loss=0.243823, time=2105.2s
[Trial 2/3] seed=1
  step 50/2000: loss=0.703933, patches=20
  step 100/2000: loss=0.440494, patches=20
  step 150/2000: loss=0.351266, patches=20
  step 200/2000: loss=0.316286, patches=20
  step 250/2000: loss=0.296802, patches=20
  step 300/2000: loss=0.265327, patches=20
  step 350/2000: loss=0.258470, patches=20
  step 400/2000: loss=0.250410, patches=20
  step 450/2000: loss=0.247771, patches=20
  step 500/2000: loss=0.245852, patches=20
  step 550/2000: loss=0.238852, patches=20
  step 600/2000: loss=0.238299, patches=20
  step 650/2000: loss=0.237504, patches=20
  step 700/2000: loss=0.237914, patches=20
  step 750/2000: loss=0.237649, patches=20
  step 800/2000: loss=0.241382, patches=20
  step 850/2000: loss=0.241581, patches=20
  step 900/2000: loss=0.233129, patches=20
  step 950/2000: loss=0.234764, patches=20
  step 1000/2000: loss=0.230074, patches=20
  step 1050/2000: loss=0.236127, patches=20
  step 1100/2000: loss=0.230502, patches=20
  step 1150/2000: loss=0.228999, patches=20
  step 1200/2000: loss=0.232079, patches=20
  step 1250/2000: loss=0.231056, patches=20
  step 1300/2000: loss=0.227987, patches=20
  step 1350/2000: loss=0.227777, patches=20
  step 1400/2000: loss=0.228855, patches=20
  step 1450/2000: loss=0.229136, patches=20
  step 1500/2000: loss=0.234295, patches=20
  step 1550/2000: loss=0.229835, patches=20
  step 1600/2000: loss=0.228598, patches=20
  step 1650/2000: loss=0.229391, patches=20
  step 1700/2000: loss=0.228772, patches=20
  step 1750/2000: loss=0.229082, patches=20
  step 1800/2000: loss=0.230730, patches=20
