## SLURM PROLOG ###############################################################
##    Job ID : 4093811
##  Job Name : 20260718_1833_comparison_acm_scf_basic
##  Nodelist : gpu2602
##      CPUs : 
##  Mem/Node : 128000 MB
## Directory : /oscar/home/cjmok/automated-perspective-sculptor
##   Job Started : Sat Jul 18 07:09:56 PM EDT 2026
###############################################################################
[Swept volume] building (resolution=256)...
[Run] mode=full, trials=3, seeds=[0, 1, 2], steps=2000, srd=False, ablation_flags={'disable_swept_volume_adds': False, 'loss_only_deletion': False, 'disable_splitting': False}
[Trial 1/3] seed=0
[Patch] mapbox-earcut is not installed; falling back to fan fill, so non-convex pieces will render incorrectly. Install it with: pip install mapbox-earcut
  step 50/2000: loss=0.670797, patches=20
  step 100/2000: loss=0.594296, patches=20
  step 150/2000: loss=0.543674, patches=20
  step 200/2000: loss=0.521977, patches=20
  step 250/2000: loss=0.510699, patches=20
  step 300/2000: loss=0.484389, patches=20
  step 350/2000: loss=0.471395, patches=20
  step 400/2000: loss=0.459928, patches=20
  step 450/2000: loss=0.434644, patches=20
  step 500/2000: loss=0.419644, patches=20
  step 550/2000: loss=0.418797, patches=20
  step 600/2000: loss=0.416719, patches=20
  step 650/2000: loss=0.414671, patches=20
  step 700/2000: loss=0.411894, patches=20
  step 750/2000: loss=0.410048, patches=20
  step 800/2000: loss=0.410779, patches=20
  step 850/2000: loss=0.408031, patches=20
  step 900/2000: loss=0.399265, patches=20
  step 950/2000: loss=0.391921, patches=20
  step 1000/2000: loss=0.391098, patches=20
  step 1050/2000: loss=0.391399, patches=20
  step 1100/2000: loss=0.396193, patches=20
  step 1150/2000: loss=0.401994, patches=20
  step 1200/2000: loss=0.401759, patches=20
  step 1250/2000: loss=0.399460, patches=20
  step 1300/2000: loss=0.398955, patches=20
  step 1350/2000: loss=0.398991, patches=20
  step 1400/2000: loss=0.396415, patches=20
  step 1450/2000: loss=0.400732, patches=20
  step 1500/2000: loss=0.406985, patches=20
  step 1550/2000: loss=0.406867, patches=20
  step 1600/2000: loss=0.404020, patches=20
  step 1650/2000: loss=0.405909, patches=20
  step 1700/2000: loss=0.396520, patches=20
  step 1750/2000: loss=0.393692, patches=20
  step 1800/2000: loss=0.390653, patches=20
  step 1850/2000: loss=0.390639, patches=20
  step 1900/2000: loss=0.393454, patches=20
  step 1950/2000: loss=0.396208, patches=20
  step 2000/2000: loss=0.392739, patches=20
[Trial 1] done: loss=0.393017, time=1999.5s
[Trial 2/3] seed=1
  step 50/2000: loss=0.697074, patches=20
  step 100/2000: loss=0.627000, patches=20
  step 150/2000: loss=0.585781, patches=20
  step 200/2000: loss=0.533087, patches=20
  step 250/2000: loss=0.490881, patches=20
  step 300/2000: loss=0.465774, patches=20
  step 350/2000: loss=0.460118, patches=20
  step 400/2000: loss=0.443727, patches=20
  step 450/2000: loss=0.428029, patches=20
  step 500/2000: loss=0.416164, patches=20
  step 550/2000: loss=0.414344, patches=20
  step 600/2000: loss=0.397995, patches=20
  step 650/2000: loss=0.372807, patches=20
  step 700/2000: loss=0.351422, patches=20
  step 750/2000: loss=0.325337, patches=20
  step 800/2000: loss=0.321369, patches=20
  step 850/2000: loss=0.311685, patches=20
  step 900/2000: loss=0.302190, patches=20
  step 950/2000: loss=0.305193, patches=20
  step 1000/2000: loss=0.302730, patches=20
  step 1050/2000: loss=0.302131, patches=20
  step 1100/2000: loss=0.296549, patches=20
  step 1150/2000: loss=0.296128, patches=20
  step 1200/2000: loss=0.295549, patches=20
  step 1250/2000: loss=0.293964, patches=20
  step 1300/2000: loss=0.299105, patches=20
  step 1350/2000: loss=0.292584, patches=20
  step 1400/2000: loss=0.294529, patches=20
  step 1450/2000: loss=0.290135, patches=20
  step 1500/2000: loss=0.290793, patches=20
  step 1550/2000: loss=0.292460, patches=20
  step 1600/2000: loss=0.294603, patches=20
  step 1650/2000: loss=0.294930, patches=20
  step 1700/2000: loss=0.293491, patches=20
  step 1750/2000: loss=0.294113, patches=20
  step 1800/2000: loss=0.294071, patches=20
  step 1850/2000: loss=0.294340, patches=20
  step 1900/2000: loss=0.292469, patches=20
  step 1950/2000: loss=0.291140, patches=20
  step 2000/2000: loss=0.288895, patches=20
[Trial 2] done: loss=0.289278, time=2084.0s
[Trial 3/3] seed=2
  step 50/2000: loss=0.676059, patches=20
  step 100/2000: loss=0.597001, patches=20
  step 150/2000: loss=0.550129, patches=20
  step 200/2000: loss=0.518929, patches=20
  step 250/2000: loss=0.497344, patches=20
  step 300/2000: loss=0.475247, patches=20
  step 350/2000: loss=0.462223, patches=20
  step 400/2000: loss=0.461364, patches=20
  step 450/2000: loss=0.458129, patches=20
  step 500/2000: loss=0.460031, patches=20
  step 550/2000: loss=0.456443, patches=20
  step 600/2000: loss=0.456074, patches=20
  step 650/2000: loss=0.459272, patches=20
  step 700/2000: loss=0.461937, patches=20
  step 750/2000: loss=0.453372, patches=20
  step 800/2000: loss=0.453801, patches=20
  step 850/2000: loss=0.446079, patches=20
  step 900/2000: loss=0.433142, patches=20
  step 950/2000: loss=0.400646, patches=20
  step 1000/2000: loss=0.387746, patches=20
  step 1050/2000: loss=0.387275, patches=20
  step 1100/2000: loss=0.382727, patches=20
  step 1150/2000: loss=0.381984, patches=20
  step 1200/2000: loss=0.382261, patches=20
  step 1250/2000: loss=0.375770, patches=20
  step 1300/2000: loss=0.373315, patches=20
  step 1350/2000: loss=0.372986, patches=20
  step 1400/2000: loss=0.372952, patches=20
  step 1450/2000: loss=0.369393, patches=20
  step 1500/2000: loss=0.371166, patches=20
  step 1550/2000: loss=0.371139, patches=20
  step 1600/2000: loss=0.371254, patches=20
  step 1650/2000: loss=0.369271, patches=20
  step 1700/2000: loss=0.369231, patches=20
  step 1750/2000: loss=0.367441, patches=20
