step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count
475,2450.833,0.227172,0.890335,0.801750,0.978921,31,0.00015502,3,0.077528,0.137649,0.017408,0.925849,0.868876,0.982822,0.954036,0.912109,0.995962,0.038110,0.007766,0.046750,0.006000,0.000000
500,2715.490,0.229945,0.889047,0.798663,0.979431,30,0.00013335,2,0.078938,0.140997,0.016878,0.924671,0.866007,0.983336,0.953617,0.911272,0.995962,0.039151,0.007290,0.047768,0.005629,0.000000
525,2756.148,0.232339,0.888089,0.796362,0.979816,30,0.00016043,2,0.081038,0.145461,0.016614,0.923032,0.862469,0.983595,0.954149,0.912202,0.996095,0.040381,0.006783,0.048516,0.005311,0.000000
550,3014.461,0.228787,0.888826,0.794766,0.982887,30,0.00014997,2,0.078811,0.144252,0.013370,0.924924,0.863095,0.986754,0.952720,0.909412,0.996029,0.040043,0.005745,0.048748,0.004585,0.000000
575,3054.550,0.229100,0.889921,0.800553,0.979289,30,0.00018615,3,0.079616,0.142950,0.016283,0.924391,0.864879,0.983903,0.955113,0.914993,0.995234,0.039844,0.006879,0.047415,0.005547,0.000000
600,3312.129,0.227238,0.891085,0.802585,0.979585,30,0.00019997,3,0.079586,0.144345,0.014827,0.924743,0.864181,0.985305,0.956271,0.918434,0.994109,0.039981,0.006479,0.046861,0.005609,0.000000
625,3352.512,0.228248,0.891513,0.801556,0.981469,30,0.00015954,3,0.081108,0.147786,0.014429,0.923656,0.861597,0.985714,0.957823,0.920015,0.995631,0.041126,0.006212,0.047357,0.005019,0.000000
650,3604.765,0.225415,0.893587,0.806729,0.980446,29,0.00012374,2,0.081358,0.147228,0.015488,0.923718,0.862754,0.984682,0.960567,0.925502,0.995631,0.040998,0.006475,0.046180,0.005194,0.000000
675,3643.155,0.234588,0.891824,0.806376,0.977273,29,0.00029155,2,0.085836,0.152344,0.019328,0.920056,0.859145,0.980967,0.962692,0.929222,0.996161,0.042370,0.008384,0.046436,0.006315,0.000000
700,3883.925,0.230981,0.893244,0.808358,0.978131,29,0.00017086,3,0.083807,0.150670,0.016945,0.921924,0.860597,0.983250,0.962429,0.930153,0.994705,0.041955,0.007604,0.045917,0.006257,0.000000
725,3922.721,0.229660,0.893974,0.810693,0.977255,29,0.00018462,3,0.085066,0.151600,0.018533,0.921011,0.860302,0.981721,0.964480,0.933594,0.995367,0.042166,0.007769,0.045410,0.006132,0.000000
750,4171.857,0.230236,0.892614,0.808691,0.976536,32,0.00009856,2,0.083805,0.149275,0.018335,0.921755,0.861614,0.981897,0.961924,0.929408,0.994440,0.041455,0.007860,0.045584,0.006480,0.000000
775,4214.123,0.233236,0.890655,0.803879,0.977431,32,0.00014621,3,0.084311,0.150949,0.017673,0.921139,0.859736,0.982543,0.959964,0.925223,0.994705,0.042163,0.007330,0.047144,0.005821,0.000000
800,4475.752,0.232176,0.893891,0.815203,0.972579,32,0.00003739,3,0.086789,0.152530,0.021048,0.919787,0.860330,0.979244,0.966298,0.939546,0.993050,0.042613,0.008901,0.044281,0.007346,0.000000
825,4517.962,0.225142,0.897544,0.818520,0.976568,32,0.00007897,2,0.084360,0.148996,0.019725,0.921909,0.863241,0.980577,0.968153,0.940476,0.995830,0.041698,0.008602,0.043396,0.006483,0.000000
850,4787.603,0.228610,0.895564,0.816793,0.974336,31,0.00006406,2,0.086084,0.150856,0.021313,0.920371,0.861710,0.979031,0.967557,0.940011,0.995102,0.042171,0.008798,0.043892,0.006812,0.000000
875,4828.760,0.225985,0.896848,0.817969,0.975727,31,0.00003646,2,0.084984,0.150112,0.019857,0.921414,0.862392,0.980436,0.967929,0.940755,0.995102,0.041908,0.008625,0.043403,0.006650,0.000000
900,5083.250,0.228963,0.895033,0.813253,0.976814,31,0.00008144,3,0.085039,0.150949,0.019129,0.921137,0.861128,0.981147,0.965755,0.936012,0.995499,0.042066,0.008401,0.044652,0.006417,0.000000
925,5123.427,0.229622,0.893658,0.809524,0.977792,31,0.00006566,2,0.083883,0.148438,0.019328,0.921648,0.862319,0.980977,0.963189,0.929688,0.996690,0.041640,0.008059,0.045834,0.005841,0.000000
950,5390.318,0.228730,0.893894,0.808483,0.979305,34,0.00010087,2,0.083036,0.148996,0.017077,0.922461,0.861777,0.983144,0.962486,0.928943,0.996029,0.041599,0.007538,0.045948,0.005703,0.000000
975,5434.897,0.219500,0.899409,0.819841,0.978977,34,0.00004330,2,0.081761,0.146577,0.016945,0.924184,0.865103,0.983265,0.967788,0.940011,0.995565,0.041044,0.007452,0.043142,0.005767,0.000000
1000,5704.788,0.215736,0.902640,0.824100,0.981180,34,0.00005613,2,0.083217,0.150019,0.016415,0.923573,0.863340,0.983807,0.972508,0.947731,0.997286,0.041800,0.007380,0.041954,0.005355,0.000000
1025,5749.192,0.215831,0.902450,0.826685,0.978214,34,0.00005996,2,0.083633,0.149461,0.017805,0.923260,0.864090,0.982431,0.972937,0.950242,0.995631,0.041825,0.007438,0.041613,0.005685,0.000000
1050,6022.770,0.211793,0.905265,0.830204,0.980327,34,0.00002425,2,0.082633,0.149182,0.016084,0.924444,0.864778,0.984109,0.975075,0.954055,0.996095,0.041628,0.007327,0.040533,0.005582,0.000000
1075,6067.395,0.214860,0.904615,0.832158,0.977072,34,0.00006438,4,0.083332,0.147600,0.019063,0.923673,0.866132,0.981215,0.975341,0.954985,0.995698,0.041352,0.008505,0.040205,0.006472,0.000000
1100,6347.568,0.211960,0.905439,0.832792,0.978086,34,0.00003390,3,0.081852,0.145833,0.017871,0.924899,0.867433,0.982366,0.974903,0.954241,0.995565,0.040833,0.008117,0.039871,0.006300,0.000000
1125,6391.861,0.217567,0.903729,0.830570,0.976888,34,0.00009054,3,0.084772,0.150019,0.019526,0.922516,0.864260,0.980772,0.975567,0.955171,0.995962,0.041923,0.008785,0.040560,0.006587,0.000000
1150,6660.352,0.213171,0.905427,0.833455,0.977398,34,0.00005618,3,0.083365,0.147600,0.019129,0.923735,0.866313,0.981158,0.976284,0.956473,0.996095,0.041346,0.008523,0.039808,0.006301,0.000000
1175,6704.677,0.213700,0.904609,0.832077,0.977141,34,0.00004761,3,0.083152,0.147042,0.019261,0.923765,0.866503,0.981028,0.975195,0.954427,0.995962,0.041171,0.008468,0.040140,0.006263,0.000000
1200,6959.445,0.214187,0.905244,0.833077,0.977411,34,0.00004853,3,0.083756,0.147786,0.019725,0.923364,0.866133,0.980594,0.976442,0.956194,0.996690,0.041430,0.008774,0.039911,0.006371,0.000000
1225,7004.096,0.212219,0.905611,0.832753,0.978469,34,0.00007451,3,0.083221,0.148903,0.017540,0.924007,0.865326,0.982688,0.976192,0.956752,0.995631,0.041702,0.007826,0.040045,0.005913,0.000000
1250,7274.080,0.213101,0.905084,0.832428,0.977740,34,0.00008386,3,0.083855,0.147786,0.019923,0.923228,0.866043,0.980413,0.976335,0.955450,0.997220,0.041228,0.008607,0.039948,0.006149,0.000000
1275,7318.050,0.208004,0.907042,0.834768,0.979317,34,0.00005625,3,0.081567,0.145461,0.017673,0.925269,0.867961,0.982576,0.976409,0.956194,0.996624,0.040647,0.007887,0.039319,0.005736,0.000000
1300,7575.154,0.214125,0.904647,0.832146,0.977147,34,0.00005743,3,0.084075,0.148624,0.019526,0.923104,0.865432,0.980777,0.976025,0.955822,0.996227,0.041506,0.008670,0.039921,0.006352,0.000000
1325,7618.385,0.206233,0.907298,0.830666,0.983930,34,0.00007265,3,0.081954,0.150670,0.013238,0.925363,0.863831,0.986896,0.976389,0.955822,0.996955,0.042068,0.005890,0.040477,0.004271,0.000000
1350,7893.101,0.203804,0.908115,0.831151,0.985079,34,0.00007312,3,0.081027,0.150670,0.011385,0.926301,0.863900,0.988702,0.976337,0.956380,0.996293,0.042069,0.005179,0.040352,0.003941,0.000000
1375,7936.873,0.199931,0.909643,0.832591,0.986695,34,0.00011277,3,0.078824,0.147786,0.009862,0.928132,0.866065,0.990199,0.976031,0.955636,0.996426,0.041418,0.004587,0.040106,0.003509,0.000000
1400,8219.600,0.199699,0.909487,0.832929,0.986046,34,0.00009190,3,0.079661,0.148996,0.010326,0.927515,0.865288,0.989742,0.976629,0.957031,0.996227,0.041578,0.004745,0.039731,0.003652,0.000000
1425,8263.147,0.202869,0.908690,0.831651,0.985729,34,0.00013297,3,0.081499,0.151879,0.011120,0.926059,0.863153,0.988966,0.977326,0.957961,0.996690,0.042379,0.004912,0.040280,0.003666,0.000000
1450,8539.082,0.200136,0.909896,0.834453,0.985339,34,0.00009168,3,0.080111,0.148903,0.011319,0.927167,0.865564,0.988769,0.977599,0.958705,0.996492,0.041548,0.005089,0.039512,0.003860,0.000000
1475,8582.671,0.199776,0.909383,0.833752,0.985015,34,0.00006472,3,0.080303,0.149089,0.011517,0.926956,0.865339,0.988573,0.977207,0.958054,0.996360,0.041532,0.004955,0.039610,0.003723,0.000000
1500,8831.863,0.199943,0.909821,0.834305,0.985336,35,0.00008806,3,0.080058,0.148996,0.011120,0.927221,0.865480,0.988962,0.977453,0.958612,0.996293,0.041636,0.004929,0.039537,0.003808,0.000000
1525,8876.958,0.195374,0.911908,0.836996,0.986820,35,0.00007915,2,0.078128,0.146856,0.009399,0.928982,0.867311,0.990652,0.978005,0.959914,0.996095,0.041103,0.004299,0.038989,0.003416,0.000000
1550,9157.207,0.198971,0.910334,0.837264,0.983404,36,0.00003820,3,0.080320,0.147600,0.013039,0.926960,0.866840,0.987080,0.978536,0.960844,0.996227,0.041397,0.005336,0.038879,0.004069,0.000000
1575,9203.744,0.197409,0.910583,0.836208,0.984957,36,0.00005747,2,0.080382,0.148717,0.012047,0.926997,0.865934,0.988059,0.978694,0.960565,0.996823,0.041449,0.004836,0.038988,0.003660,0.000000
1600,9473.377,0.195229,0.911652,0.836928,0.986375,34,0.00003645,2,0.078704,0.146949,0.010458,0.928427,0.867238,0.989616,0.978302,0.959914,0.996690,0.041118,0.004479,0.038818,0.003451,0.000000
1625,9517.113,0.196951,0.910992,0.834885,0.987099,34,0.00004892,2,0.079906,0.149089,0.010723,0.927432,0.865498,0.989367,0.978520,0.959356,0.997683,0.041542,0.004585,0.039318,0.003258,0.000000
1650,9793.429,0.200320,0.909903,0.835181,0.984625,34,0.00004320,2,0.080588,0.149461,0.011716,0.926831,0.865286,0.988376,0.978084,0.960007,0.996161,0.041836,0.004955,0.039468,0.003900,0.000000
1675,9836.838,0.196759,0.911266,0.835385,0.987148,34,0.00004907,2,0.079044,0.148624,0.009465,0.928237,0.865883,0.990591,0.978017,0.959542,0.996492,0.041526,0.004317,0.039278,0.003375,0.000000
1700,10106.814,0.197210,0.910705,0.836917,0.984493,33,0.00006788,2,0.078941,0.146298,0.011583,0.928092,0.867682,0.988503,0.977626,0.959356,0.995896,0.041051,0.004768,0.038976,0.003835,0.000000
1725,10149.536,0.195580,0.911170,0.835913,0.986428,33,0.00012445,2,0.078659,0.147786,0.009531,0.928523,0.866527,0.990519,0.977640,0.959449,0.995830,0.041359,0.004137,0.039088,0.003328,0.000000
1750,10418.989,0.197297,0.911224,0.835494,0.986953,32,0.00011983,2,0.078646,0.147693,0.009598,0.928496,0.866532,0.990460,0.977659,0.958891,0.996426,0.041470,0.004434,0.039353,0.003433,0.000000
1775,10459.905,0.196282,0.911461,0.836872,0.986049,32,0.00007198,2,0.079142,0.147693,0.010590,0.928103,0.866723,0.989484,0.978482,0.960472,0.996492,0.041106,0.004788,0.038771,0.003693,0.000000
1800,10712.355,0.194641,0.912630,0.838822,0.986437,32,0.00013536,2,0.078385,0.146577,0.010193,0.928813,0.867752,0.989874,0.979133,0.961775,0.996492,0.041055,0.004622,0.038441,0.003569,0.000000
1825,10753.874,0.196090,0.912281,0.838446,0.986116,32,0.00016698,2,0.079873,0.149089,0.010657,0.927706,0.865992,0.989420,0.980036,0.963449,0.996624,0.041502,0.004826,0.038529,0.003631,0.000000
1850,10997.609,0.193590,0.914000,0.840126,0.987873,32,0.00019488,2,0.078758,0.147786,0.009730,0.928723,0.867107,0.990340,0.980885,0.964286,0.997485,0.041348,0.004484,0.038244,0.003324,0.000000
1875,11039.491,0.199531,0.910609,0.837177,0.984041,32,0.00017179,2,0.080627,0.149275,0.011980,0.926901,0.865690,0.988112,0.978988,0.962147,0.995830,0.041812,0.005210,0.038823,0.004137,0.000000
1900,11283.247,0.192886,0.912609,0.840276,0.984942,32,0.00017209,2,0.078178,0.145368,0.010988,0.928931,0.868777,0.989086,0.979095,0.962426,0.995764,0.040800,0.004413,0.038061,0.003588,0.000000
1925,11323.723,0.195535,0.911901,0.838208,0.985594,32,0.00016782,2,0.079381,0.147972,0.010789,0.928002,0.866717,0.989286,0.979233,0.962240,0.996227,0.041359,0.004656,0.038532,0.003600,0.000000
1950,11572.664,0.194302,0.913371,0.839647,0.987095,32,0.00017804,2,0.079694,0.148996,0.010392,0.927955,0.866221,0.989688,0.981052,0.964751,0.997352,0.041818,0.004394,0.038367,0.003253,0.000000
1975,11613.851,0.194966,0.912853,0.839776,0.985929,32,0.00016992,2,0.079493,0.147600,0.011385,0.927949,0.867186,0.988712,0.980441,0.963728,0.997154,0.041338,0.004912,0.038202,0.003622,0.000000
2000,11838.406,0.193619,0.913276,0.840237,0.986315,32,0.00018090,2,0.079135,0.147414,0.010855,0.928302,0.867375,0.989230,0.980561,0.964100,0.997021,0.041313,0.004655,0.038101,0.003412,0.000000
2025,11879.009,0.194224,0.912768,0.840382,0.985154,32,0.00016937,2,0.079963,0.147879,0.012047,0.927570,0.867079,0.988062,0.980840,0.964658,0.997021,0.041370,0.004856,0.038016,0.003573,0.000000
2050,12118.669,0.195234,0.912914,0.841640,0.984188,32,0.00017766,2,0.080320,0.147600,0.013039,0.927266,0.867441,0.987090,0.981444,0.965867,0.997021,0.041403,0.005261,0.037783,0.003921,0.000000
2075,12159.015,0.194180,0.913573,0.841023,0.986124,32,0.00018026,2,0.080124,0.148996,0.011252,0.927627,0.866411,0.988842,0.981776,0.966332,0.997220,0.041662,0.004890,0.037839,0.003570,0.000000
2100,12408.614,0.200646,0.911653,0.839784,0.983523,32,0.00016601,2,0.082886,0.153460,0.012311,0.925513,0.863241,0.987786,0.982144,0.968657,0.995631,0.042911,0.005450,0.038308,0.004355,0.000000
2125,12448.955,0.197529,0.913321,0.840971,0.985671,32,0.00013949,2,0.082183,0.152716,0.011649,0.926178,0.863904,0.988452,0.983277,0.969401,0.997154,0.042884,0.004987,0.038230,0.003646,0.000000
2150,12703.064,0.195016,0.913942,0.842016,0.985868,32,0.00008770,2,0.080728,0.149740,0.011716,0.927218,0.866045,0.988390,0.982759,0.968099,0.997419,0.042028,0.005077,0.037810,0.003623,0.000000
2175,12743.322,0.198037,0.912804,0.840333,0.985276,32,0.00011827,2,0.081525,0.151600,0.011451,0.926601,0.864562,0.988640,0.982143,0.967727,0.996558,0.042520,0.005188,0.038183,0.003948,0.000000
2200,12982.714,0.197576,0.913445,0.841217,0.985673,32,0.00012970,2,0.081970,0.152158,0.011782,0.926318,0.864311,0.988324,0.983251,0.969215,0.997286,0.042688,0.005209,0.038116,0.003764,0.000000
