step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count,total_adds,total_splits,total_deletes
1,1.385,1.152610,0.188629,0.206117,0.171142,20,0.00000464,0,0.208281,0.263793,0.152769,0.530218,0.496849,0.563587,0.228888,0.260489,0.197287,0.036081,0.045266,0.122050,0.221479,0.000000,0,0,0
25,26.630,0.871730,0.307010,0.359446,0.254574,20,0.00005177,0,0.095561,0.121738,0.069385,0.782494,0.768093,0.796895,0.337721,0.403204,0.272237,0.016410,0.020540,0.087104,0.184987,0.000000,0,0,0
50,189.069,0.709472,0.429412,0.485570,0.373255,23,0.00004455,0,0.081516,0.110340,0.052691,0.855934,0.830112,0.881756,0.466035,0.539148,0.392922,0.014591,0.015207,0.068826,0.152756,0.000000,2,1,0
75,219.322,0.572067,0.538642,0.582083,0.495202,23,0.00015558,1,0.076868,0.111827,0.041909,0.888771,0.852666,0.924875,0.581565,0.647175,0.515955,0.014824,0.012046,0.055682,0.121536,0.000000,2,1,0
100,398.998,0.453157,0.632434,0.652451,0.612418,24,0.00002056,1,0.075164,0.115461,0.034867,0.905465,0.863075,0.947854,0.680777,0.727783,0.633771,0.015454,0.009837,0.046234,0.092168,0.000000,5,1,2
125,431.500,0.369368,0.700339,0.696881,0.703797,24,0.00029063,2,0.076454,0.122564,0.030345,0.912192,0.864549,0.959834,0.753724,0.782293,0.725154,0.016191,0.008727,0.040291,0.070304,0.000000,5,1,2
150,624.481,0.299567,0.754908,0.729243,0.780572,25,0.00001726,2,0.079136,0.128015,0.030258,0.914537,0.865334,0.963739,0.813394,0.822597,0.804191,0.016734,0.008574,0.035739,0.051458,0.000000,7,1,3
175,657.972,0.247985,0.790434,0.752996,0.827872,25,0.00021433,2,0.064848,0.102742,0.026954,0.929581,0.889892,0.969270,0.840274,0.830360,0.850187,0.013498,0.007708,0.032005,0.040004,0.000000,7,1,3
200,868.945,0.219831,0.811395,0.762679,0.860112,26,0.00031039,2,0.061288,0.097621,0.024954,0.934019,0.895565,0.972473,0.859354,0.837132,0.881576,0.013010,0.007217,0.030643,0.032448,0.000000,7,2,3
225,904.290,0.199629,0.825509,0.767642,0.883377,26,0.00006487,2,0.062171,0.095474,0.028867,0.933629,0.898042,0.969217,0.874905,0.840932,0.908877,0.012271,0.008211,0.029553,0.026734,0.000000,7,2,3
250,1109.022,0.188230,0.832401,0.773697,0.891104,24,0.00009651,3,0.056563,0.083911,0.029215,0.939086,0.909042,0.969129,0.877878,0.838619,0.917138,0.010848,0.008052,0.028587,0.024683,0.000000,7,2,5
275,1140.953,0.185982,0.836285,0.775980,0.896590,24,0.00010046,1,0.056211,0.082425,0.029997,0.939588,0.910638,0.968539,0.881713,0.839941,0.923485,0.010834,0.008793,0.028398,0.023758,0.000000,7,2,5
300,1334.964,0.187854,0.834738,0.770982,0.898495,24,0.00009793,1,0.061141,0.088371,0.033910,0.934751,0.904720,0.964782,0.884039,0.839115,0.928963,0.011313,0.009720,0.028899,0.023179,0.000000,7,2,5
325,1366.404,0.186996,0.836999,0.773519,0.900480,24,0.00003167,1,0.057581,0.081599,0.033562,0.938164,0.911135,0.965194,0.883669,0.836637,0.930702,0.011012,0.009693,0.029132,0.022840,0.000000,7,2,5
350,1563.173,0.180483,0.843035,0.782416,0.903655,24,0.00006420,1,0.056355,0.080278,0.032432,0.939833,0.913261,0.966405,0.889094,0.845226,0.932962,0.010882,0.009432,0.027864,0.022125,0.000000,7,2,5
375,1594.405,0.173593,0.848681,0.790990,0.906371,24,0.00002418,2,0.054851,0.077965,0.031736,0.941700,0.916223,0.967176,0.893898,0.852659,0.935136,0.010364,0.009269,0.026457,0.021585,0.000000,7,2,5
