step,seconds,mean_iou,view1_iou,view2_iou,loss,patches
1,1.397,0.166314,0.174822,0.157806,1.049393,20
25,26.942,0.256686,0.269820,0.243552,0.858491,20
50,189.940,0.393666,0.427130,0.360203,0.687383,22
75,219.336,0.531071,0.548643,0.513498,0.529943,22
100,379.104,0.628350,0.644561,0.612139,0.430181,21
125,407.110,0.690300,0.687094,0.693506,0.366390,21
150,567.724,0.718487,0.703978,0.732997,0.335183,21
175,595.920,0.740526,0.732755,0.748297,0.310091,21
200,752.728,0.750967,0.739769,0.762164,0.301653,18
225,776.076,0.754691,0.740903,0.768478,0.299156,18
250,922.156,0.754554,0.738035,0.771072,0.294226,20
275,948.797,0.753487,0.742806,0.764168,0.289127,20
300,1096.651,0.751462,0.745433,0.757492,0.286041,17
325,1119.386,0.747000,0.744774,0.749226,0.287600,17
350,1264.555,0.750645,0.751372,0.749918,0.279881,20
375,1291.451,0.761482,0.762166,0.760798,0.269096,20
400,1458.678,0.772280,0.766965,0.777595,0.254494,22
425,1488.611,0.781890,0.771007,0.792773,0.240163,22
450,1650.765,0.792247,0.778563,0.805932,0.227516,21
475,1679.457,0.803386,0.791142,0.815630,0.215013,21
500,1856.853,0.811722,0.801012,0.822432,0.206851,23
525,1888.754,0.822258,0.811774,0.832741,0.197148,23
550,2085.704,0.829642,0.812000,0.847284,0.187570,22
575,2116.469,0.836580,0.824816,0.848343,0.181768,22
600,2302.725,0.838285,0.828078,0.848493,0.181497,21
625,2331.450,0.838789,0.826494,0.851085,0.178513,21
650,2513.655,0.844675,0.835154,0.854197,0.173764,21
675,2542.236,0.844402,0.834083,0.854722,0.172627,21
700,2723.870,0.845632,0.834328,0.856936,0.173548,21
725,2752.234,0.847814,0.839425,0.856204,0.175635,21
750,2932.303,0.847158,0.835980,0.858336,0.174216,22
775,2962.131,0.846052,0.829043,0.863062,0.174534,22
800,3153.597,0.849206,0.833761,0.864650,0.174539,22
825,3183.536,0.850513,0.833486,0.867540,0.176624,22
850,3375.470,0.848789,0.827309,0.870270,0.177651,25
875,3409.505,0.849171,0.821594,0.876748,0.176934,25
900,3596.927,0.850234,0.823021,0.877446,0.172608,24
925,3629.568,0.852732,0.831056,0.874407,0.170091,24
950,3823.711,0.857908,0.840561,0.875256,0.163591,25
975,3857.637,0.864281,0.852689,0.875873,0.158688,25
1000,4050.894,0.869789,0.861767,0.877811,0.156136,22
1025,4080.171,0.869162,0.863136,0.875189,0.159850,22
1050,4267.668,0.868908,0.864941,0.872874,0.158822,22
1075,4297.261,0.868606,0.865998,0.871213,0.160279,22
1100,4485.653,0.866214,0.863244,0.869183,0.166214,22
1125,4515.073,0.863562,0.858662,0.868461,0.176057,22
1150,4705.561,0.865328,0.862025,0.868631,0.174781,25
