step,loss
1,0.554344
10,0.459394
20,0.386355
30,0.340879
40,0.305632
50,0.266559
60,0.216426
70,0.190857
80,0.175821
90,0.160479
100,0.154615
110,0.143302
120,0.140463
130,0.136958
140,0.132931
150,0.130211
160,0.125851
170,0.124942
180,0.123037
190,0.121704
200,0.119321
210,0.119021
220,0.114499
230,0.112561
240,0.110896
250,0.110028
260,0.111261
270,0.110317
280,0.109117
290,0.109222
300,0.107690
310,0.108629
320,0.106518
330,0.104815
340,0.105713
350,0.104235
360,0.107061
370,0.106619
380,0.106902
390,0.107274
400,0.107567
410,0.109024
420,0.109742
430,0.109910
440,0.109580
450,0.109068
460,0.108314
470,0.107409
480,0.105201
490,0.103665
500,0.102147
510,0.102552
520,0.102096
530,0.100788
540,0.101321
550,0.100576
560,0.102114
570,0.100479
580,0.100451
590,0.100035
600,0.099462
610,0.100210
620,0.099739
630,0.099689
640,0.100255
650,0.099764
660,0.099528
670,0.099702
680,0.100295
690,0.098991
700,0.098818
710,0.098267
720,0.099113
730,0.098662
740,0.097558
750,0.096857
760,0.097365
770,0.097056
780,0.096814
790,0.095860
800,0.096252
810,0.095809
820,0.096709
830,0.097050
840,0.096630
850,0.097366
860,0.095770
870,0.095020
880,0.094008
890,0.094651
900,0.095774
910,0.098084
920,0.095749
930,0.095656
940,0.095702
950,0.096281
960,0.094142
970,0.092420
980,0.091402
990,0.090846
1000,0.089359
