step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count
300,1256.485,0.254068,0.674552,0.738170,0.610935,23,0.00003248,1,0.079204,0.021301,0.137108,0.903845,0.972522,0.835169,0.724296,0.753894,0.694699,0.003999,0.010440,0.046514,0.030948,0.010000
325,1285.077,0.248476,0.684236,0.755289,0.613183,23,0.00004898,1,0.088390,0.023019,0.153761,0.896267,0.971071,0.821463,0.740071,0.772675,0.707466,0.004465,0.011673,0.043631,0.031113,0.010000
350,1467.402,0.240521,0.700002,0.774618,0.625386,23,0.00004921,1,0.097275,0.026913,0.167638,0.890283,0.967275,0.813292,0.762845,0.795465,0.730225,0.005286,0.012990,0.040243,0.030781,0.010000
375,1496.088,0.235769,0.708844,0.788936,0.628752,23,0.00004584,2,0.107189,0.030921,0.183458,0.882795,0.963375,0.802214,0.778716,0.813330,0.744102,0.006174,0.014052,0.037780,0.030686,0.010000
400,1683.777,0.234315,0.715159,0.795641,0.634678,23,0.00011126,0,0.116190,0.035044,0.197336,0.876518,0.959184,0.793853,0.791722,0.823523,0.759922,0.006806,0.015171,0.036467,0.030624,0.010000
425,1712.458,0.233959,0.719772,0.806720,0.632825,23,0.00009420,1,0.126007,0.032753,0.219262,0.870443,0.962174,0.778711,0.802361,0.833142,0.771579,0.006697,0.016957,0.034671,0.031467,0.010000
450,1900.687,0.227372,0.726052,0.816195,0.635908,23,0.00006865,1,0.125281,0.032410,0.218152,0.871613,0.962963,0.780263,0.808640,0.842648,0.774632,0.006590,0.016900,0.032934,0.031095,0.010000
475,1929.253,0.227213,0.727633,0.819621,0.635645,23,0.00012595,1,0.131470,0.034242,0.228698,0.867338,0.961174,0.773502,0.814351,0.847687,0.781016,0.006946,0.017502,0.032294,0.031190,0.010000
500,2112.512,0.231154,0.726483,0.820245,0.632722,23,0.00006795,2,0.139908,0.039739,0.240078,0.860594,0.955479,0.765710,0.818732,0.852840,0.784624,0.008008,0.018291,0.032174,0.031712,0.010000
525,2141.393,0.230614,0.724042,0.836875,0.611209,23,0.00006055,1,0.146328,0.034814,0.257841,0.855102,0.961353,0.748851,0.817407,0.866010,0.768804,0.006994,0.019871,0.029071,0.034354,0.010000
550,2323.798,0.223184,0.729146,0.846728,0.611565,22,0.00006883,1,0.143211,0.028859,0.257563,0.858528,0.967935,0.749121,0.820122,0.871164,0.769081,0.005854,0.019905,0.027266,0.034233,0.010000
575,2352.224,0.221624,0.731583,0.851457,0.611710,22,0.00006096,1,0.145449,0.030005,0.260894,0.857082,0.966919,0.747244,0.824153,0.877004,0.771302,0.005882,0.020203,0.026312,0.034506,0.010000
600,2534.003,0.220159,0.734503,0.853013,0.615993,22,0.00008195,1,0.146698,0.030005,0.263392,0.857057,0.966978,0.747136,0.828424,0.878607,0.778240,0.005919,0.020443,0.026037,0.034149,0.010000
625,2561.737,0.217246,0.738598,0.856333,0.620863,22,0.00010285,1,0.148167,0.029890,0.266445,0.857061,0.967219,0.746902,0.834109,0.881929,0.786289,0.005956,0.020548,0.025413,0.033726,0.010000
650,2745.759,0.217542,0.737410,0.855636,0.619183,22,0.00010338,1,0.147883,0.031264,0.264502,0.856632,0.965781,0.747483,0.832673,0.882387,0.782959,0.006166,0.020321,0.025560,0.033687,0.010000
675,2773.359,0.215654,0.740443,0.856078,0.624808,22,0.00006670,2,0.145832,0.029661,0.262004,0.859020,0.967446,0.750594,0.834990,0.881470,0.788510,0.005760,0.020367,0.025341,0.033464,0.010000
700,2951.890,0.220348,0.734301,0.857381,0.611220,21,0.00004421,2,0.150436,0.029432,0.271440,0.854431,0.967730,0.741133,0.829873,0.882616,0.777130,0.005797,0.021040,0.025129,0.034891,0.010000
725,2979.432,0.217982,0.735355,0.863342,0.607369,21,0.00006612,1,0.149837,0.026569,0.273106,0.854943,0.970894,0.738992,0.829762,0.886280,0.773245,0.005410,0.021145,0.024145,0.035222,0.010000
750,3151.575,0.217586,0.735751,0.861950,0.609553,21,0.00004340,2,0.147275,0.027829,0.266722,0.856400,0.969545,0.743254,0.829036,0.885937,0.772134,0.005475,0.020776,0.024385,0.035008,0.010000
775,3178.743,0.215000,0.735396,0.858147,0.612645,21,0.00004908,1,0.136425,0.026111,0.246739,0.863519,0.971201,0.755836,0.822181,0.880554,0.763808,0.005255,0.019344,0.025125,0.034230,0.010000
800,3353.687,0.214594,0.735673,0.865132,0.606214,21,0.00005464,1,0.144755,0.030005,0.259506,0.856881,0.967425,0.746337,0.827310,0.891090,0.763530,0.005693,0.020205,0.023484,0.035086,0.010000
825,3380.909,0.218707,0.729106,0.862725,0.595486,21,0.00004144,1,0.141431,0.028630,0.254233,0.857398,0.968746,0.746049,0.817152,0.887426,0.746878,0.005659,0.019816,0.024237,0.035919,0.010000
850,3554.847,0.222935,0.722222,0.846771,0.597673,21,0.00021771,1,0.133634,0.026913,0.240355,0.862570,0.969980,0.755160,0.805443,0.869560,0.741327,0.005507,0.018405,0.027318,0.034986,0.010000
875,3581.651,0.228228,0.718330,0.825990,0.610670,21,0.00010584,2,0.125955,0.029317,0.222592,0.868499,0.966667,0.770332,0.798403,0.850206,0.746600,0.006055,0.017062,0.031171,0.033322,0.010000
900,3753.882,0.233155,0.715251,0.815152,0.615350,21,0.00013568,2,0.124814,0.030921,0.218707,0.869362,0.964511,0.774212,0.795144,0.840357,0.749931,0.006319,0.016857,0.033169,0.032930,0.010000
925,3779.849,0.236743,0.710501,0.807598,0.613403,21,0.00004257,1,0.124259,0.030921,0.217596,0.869290,0.964191,0.774388,0.789724,0.832570,0.746878,0.006228,0.016757,0.034346,0.033066,0.010000
950,3947.483,0.243251,0.708315,0.811625,0.605004,21,0.00010861,2,0.136380,0.030463,0.242298,0.860535,0.964857,0.756213,0.793972,0.836349,0.751596,0.006413,0.018754,0.033905,0.034570,0.010000
975,3973.589,0.247952,0.706512,0.817326,0.595698,21,0.00012525,2,0.149143,0.033784,0.264502,0.850834,0.961553,0.740115,0.799100,0.844938,0.753261,0.007017,0.020492,0.032795,0.036072,0.010000
1000,4143.123,0.244886,0.708468,0.816715,0.600222,21,0.00011194,2,0.142459,0.035960,0.248959,0.854963,0.959231,0.750695,0.797868,0.846083,0.749653,0.007517,0.019242,0.033010,0.035212,0.010000
1025,4169.139,0.242332,0.713123,0.815856,0.610390,21,0.00009100,2,0.139058,0.038594,0.239523,0.857990,0.956437,0.759543,0.801967,0.847343,0.756592,0.008024,0.018612,0.033301,0.034137,0.010000
1050,4339.672,0.231948,0.723389,0.821835,0.624943,21,0.00005267,0,0.129604,0.037448,0.221760,0.866428,0.957926,0.774930,0.808071,0.852611,0.763530,0.007946,0.017265,0.032375,0.032323,0.010000
1075,4365.639,0.225451,0.730979,0.820963,0.640996,21,0.00014423,0,0.118722,0.044549,0.192895,0.874583,0.950616,0.798551,0.811088,0.857536,0.764641,0.009397,0.015005,0.032729,0.030187,0.010000
1100,4533.670,0.228029,0.729198,0.816727,0.641669,21,0.00015279,0,0.117970,0.051649,0.184291,0.874049,0.943278,0.804821,0.809416,0.858910,0.759922,0.010907,0.014224,0.033647,0.029761,0.010000
