step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette
1,1.839,0.838135,0.205747,0.178258,0.233236,20,0.00039996,0,0.406584,0.101547,0.711621,0.509256,0.659131,0.359380,0.297785,0.196359,0.399211,0.023836,0.041746,0.173752,0.072742
25,36.409,0.626698,0.341645,0.235424,0.447866,20,0.00002670,0,0.188225,0.048616,0.327834,0.740052,0.835470,0.644635,0.420780,0.246869,0.594692,0.011195,0.018841,0.153796,0.040079
50,69.863,0.555231,0.414752,0.296248,0.533257,20,0.00000000,0,0.149853,0.043250,0.256456,0.800215,0.877240,0.723190,0.489537,0.309060,0.670014,0.010055,0.014563,0.140856,0.031912
75,103.136,0.511824,0.458213,0.346897,0.569529,20,0.00004666,1,0.140120,0.039566,0.240674,0.823530,0.901131,0.745930,0.533611,0.360623,0.706600,0.009117,0.013687,0.130205,0.028991
100,137.083,0.482111,0.488457,0.391498,0.585415,20,0.00002444,0,0.143267,0.037251,0.249283,0.830884,0.915974,0.745794,0.568715,0.406082,0.731349,0.008732,0.014217,0.121156,0.028068
125,171.221,0.461623,0.504590,0.418908,0.590272,20,0.00000597,0,0.143262,0.032937,0.253587,0.837015,0.929266,0.744765,0.586331,0.432705,0.739957,0.007613,0.014441,0.115058,0.027787
150,205.308,0.435682,0.525376,0.460037,0.590716,20,0.00000000,0,0.148393,0.029570,0.267217,0.839087,0.941238,0.736935,0.611103,0.473640,0.748565,0.006866,0.014977,0.106576,0.027730
175,239.976,0.412057,0.547928,0.502664,0.593192,20,0.00000036,0,0.156171,0.026834,0.285509,0.839083,0.950581,0.727584,0.639353,0.516153,0.762554,0.006167,0.016261,0.097864,0.028274
200,274.422,0.388191,0.566991,0.557444,0.576538,20,0.00012815,0,0.175782,0.027675,0.323888,0.827997,0.953916,0.702079,0.668071,0.572872,0.763271,0.006346,0.018294,0.086996,0.030051
225,307.901,0.367825,0.587882,0.594123,0.581641,20,0.00052459,0,0.177982,0.031359,0.324605,0.827443,0.951315,0.703570,0.691599,0.612754,0.770445,0.007059,0.018454,0.079895,0.029834
250,340.302,0.345922,0.605839,0.647119,0.564559,20,0.00016832,0,0.191820,0.033568,0.350072,0.818736,0.952210,0.685263,0.715518,0.668841,0.762195,0.007726,0.020127,0.069518,0.031824
275,373.818,0.314278,0.630642,0.704532,0.556752,20,0.00010806,3,0.198090,0.031043,0.365136,0.817251,0.959016,0.675486,0.743223,0.726402,0.760043,0.007016,0.021117,0.057787,0.032881
300,407.551,0.286718,0.658484,0.748972,0.567996,20,0.00006280,3,0.213627,0.024098,0.403156,0.816808,0.969540,0.664077,0.782004,0.767021,0.796987,0.005413,0.023188,0.048521,0.032736
325,442.292,0.271212,0.673693,0.786429,0.560957,20,0.00025118,1,0.229540,0.020415,0.438666,0.811523,0.975192,0.647855,0.804757,0.802483,0.807030,0.004578,0.025524,0.041000,0.034294
350,475.860,0.259753,0.683944,0.798723,0.569165,20,0.00006353,2,0.223842,0.021572,0.426112,0.814997,0.974243,0.655752,0.813823,0.815953,0.811693,0.004732,0.024743,0.038493,0.033340
375,509.275,0.242207,0.704228,0.807896,0.600560,20,0.00015722,2,0.212235,0.015574,0.408895,0.827782,0.981372,0.674193,0.833302,0.820478,0.846126,0.003469,0.023667,0.036672,0.030458
400,543.222,0.233764,0.715693,0.808478,0.622909,20,0.00058637,2,0.204418,0.015364,0.393472,0.834857,0.981628,0.688086,0.844452,0.820899,0.868006,0.003313,0.022820,0.036427,0.028291
425,577.661,0.248295,0.701091,0.787075,0.615107,20,0.00030015,0,0.203710,0.016100,0.391320,0.833245,0.980266,0.686224,0.827779,0.799747,0.855811,0.003467,0.022752,0.040690,0.028895
450,612.211,0.238813,0.713133,0.796522,0.629744,20,0.00034338,1,0.202950,0.016732,0.389168,0.835935,0.979758,0.692111,0.842335,0.809850,0.874821,0.003647,0.022476,0.038858,0.027604
475,645.389,0.235108,0.716578,0.797575,0.635582,20,0.00030534,1,0.196116,0.015258,0.376973,0.840223,0.981505,0.698940,0.842462,0.809744,0.875179,0.003254,0.021970,0.038549,0.027137
500,677.629,0.227388,0.724313,0.805564,0.643062,20,0.00029584,1,0.193174,0.013680,0.372669,0.843333,0.983523,0.703143,0.849648,0.816584,0.882712,0.002908,0.021709,0.036946,0.026473
525,710.127,0.218715,0.731453,0.821269,0.641636,20,0.00034741,1,0.197767,0.010313,0.385222,0.842680,0.987724,0.697635,0.859274,0.829738,0.888809,0.002104,0.022372,0.033811,0.026775
550,743.077,0.215806,0.733172,0.823523,0.642820,20,0.00031853,2,0.196050,0.008313,0.383788,0.844340,0.990088,0.698592,0.859948,0.830369,0.889527,0.001653,0.022379,0.033170,0.026675
575,776.618,0.215226,0.733860,0.828133,0.639586,20,0.00028586,2,0.197358,0.008418,0.386298,0.843277,0.990020,0.696534,0.860881,0.835105,0.886657,0.001723,0.022683,0.032360,0.027112
600,810.169,0.215306,0.734521,0.829803,0.639239,20,0.00031821,1,0.201663,0.008418,0.394907,0.841549,0.990040,0.693058,0.864234,0.836788,0.891679,0.001635,0.023107,0.032018,0.027305
625,843.813,0.215416,0.732695,0.830289,0.635100,20,0.00026584,1,0.201019,0.008208,0.393831,0.841191,0.990290,0.692092,0.861163,0.837104,0.885222,0.001655,0.022990,0.031961,0.027460
650,877.647,0.211823,0.736987,0.832133,0.641841,20,0.00021459,1,0.197507,0.007997,0.387016,0.843775,0.990555,0.696995,0.864516,0.838788,0.890244,0.001783,0.022440,0.031780,0.026667
675,911.000,0.213588,0.735212,0.831163,0.639260,20,0.00020272,1,0.203148,0.010313,0.395983,0.840259,0.987868,0.692650,0.866065,0.839735,0.892396,0.002020,0.022954,0.031633,0.027028
700,944.219,0.213498,0.735527,0.838077,0.632976,20,0.00025247,1,0.207284,0.009260,0.405308,0.838076,0.989171,0.686981,0.867682,0.845838,0.889527,0.001959,0.023586,0.030562,0.027772
725,977.466,0.211650,0.737247,0.845568,0.628926,20,0.00033877,1,0.212612,0.009155,0.416069,0.835483,0.989385,0.681581,0.871956,0.853309,0.890603,0.001825,0.024309,0.028947,0.028457
750,1011.511,0.210903,0.737124,0.846940,0.627307,20,0.00024704,2,0.213920,0.009260,0.418580,0.834691,0.989283,0.680099,0.872334,0.854783,0.889885,0.001858,0.024381,0.028649,0.028475
775,1044.785,0.213699,0.735248,0.846378,0.624117,20,0.00018778,2,0.215744,0.009681,0.421808,0.833303,0.988798,0.677808,0.870973,0.854572,0.887374,0.002090,0.024630,0.028878,0.028951
800,1077.153,0.218175,0.731797,0.844319,0.619274,20,0.00015706,2,0.221725,0.010523,0.432927,0.829958,0.987817,0.672100,0.870289,0.853204,0.887374,0.002204,0.025317,0.029320,0.029608
825,1109.240,0.216562,0.731995,0.851184,0.612807,20,0.00012661,2,0.227086,0.009050,0.445122,0.827536,0.989573,0.665499,0.872234,0.858887,0.885581,0.001940,0.025882,0.028036,0.030211
850,1141.992,0.217350,0.732851,0.848803,0.616899,20,0.00012504,2,0.225142,0.011260,0.439024,0.828076,0.987052,0.669100,0.873047,0.858361,0.887733,0.002444,0.025701,0.028479,0.029869
875,1175.232,0.217013,0.733163,0.852892,0.613433,20,0.00017011,2,0.226682,0.011470,0.441894,0.826863,0.986879,0.666847,0.873590,0.862675,0.884505,0.002551,0.025908,0.027796,0.030273
900,1208.548,0.222836,0.728962,0.845899,0.612026,20,0.00012416,1,0.226161,0.014732,0.437590,0.825486,0.983126,0.667846,0.869101,0.858361,0.879842,0.003293,0.025778,0.029251,0.030463
925,1240.869,0.227061,0.728344,0.838873,0.617815,20,0.00014099,1,0.230501,0.019468,0.441535,0.823147,0.977743,0.668551,0.872903,0.855204,0.890603,0.004269,0.025858,0.030615,0.029976
950,1272.938,0.230564,0.724466,0.839398,0.609533,20,0.00012399,1,0.236566,0.020836,0.452296,0.819051,0.976262,0.661840,0.871055,0.856887,0.885222,0.004513,0.026486,0.030521,0.030805
975,1304.652,0.234841,0.722131,0.834122,0.610140,20,0.00012475,1,0.240286,0.023256,0.457317,0.816919,0.973476,0.660362,0.871344,0.853520,0.889168,0.005180,0.026520,0.031734,0.030667
1000,1337.042,0.234985,0.717756,0.830026,0.605486,20,0.00022852,1,0.230834,0.023361,0.438307,0.819220,0.973234,0.665205,0.860146,0.849416,0.870875,0.005115,0.025358,0.032434,0.030605
1025,1370.384,0.232706,0.716036,0.826550,0.605523,20,0.00039295,1,0.217168,0.018626,0.415710,0.825893,0.978357,0.673429,0.849595,0.841945,0.857245,0.004132,0.024149,0.033097,0.030239
1050,1403.675,0.224091,0.720028,0.832867,0.607189,20,0.00047387,1,0.206316,0.015574,0.397059,0.831542,0.981920,0.681164,0.847058,0.845838,0.848278,0.003424,0.022954,0.031801,0.029597
