job	pair	arm	config	stop_reason	final_step	final_loss	final_mean_iou	final_view1_iou	final_view2_iou	best_mean_iou	best_mean_iou_step	final_mean_tversky	best_mean_tversky	final_patches	start_patches	max_patches	min_patches	mean_patches	final_mean_spill	final_mean_precision	final_mean_coverage	final_overlap	srd_total_adds	srd_total_splits	srd_total_deletes	total_seconds
neg_sun_moon_hinge2_restart_importnet_nonorm1p25	sun_moon	hinge2_restart_importnet	nonorm1p25	shed_converged	2600	0.082167	0.913875	0.862566	0.965184	0.943899	2175	0.975827	0.979038	18	20	29	18	23.695	0.017766	0.980860	0.929614	0.00002536	12	2	16	22120.780
neg_water_fire_hinge2_restart_importnet_nonorm1p25	water_fire	hinge2_restart_importnet	nonorm1p25	shed_converged	1500	0.037372	0.935332	0.926305	0.944359	0.937522	1475	0.983563	0.986956	9	20	29	9	17.787	0.011583	0.987897	0.946133	0.00003950	12	5	28	10869.632
neg_cat_face_bass_hinge2_restart_importnet_nonorm1p25	cat_face_bass	hinge2_restart_importnet	nonorm1p25	shed_converged	1500	0.060072	0.931790	0.940578	0.923002	0.948076	725	0.985756	0.985974	10	20	31	10	18.426	0.008380	0.991264	0.939644	0.00000025	14	2	26	11390.527
neg_dance_argument_hinge2_restart_importnet_nonorm1p25	dance_argument	hinge2_restart_importnet	nonorm1p25	converged	1525	0.117568	0.876706	0.854846	0.898567	0.879974	1225	0.946252	0.95546	29	20	30	20	27.806	0.049003	0.950368	0.919017	0.00001004	16	3	10	14312.836
neg_acm_scf_hinge2_restart_importnet_nonorm1p25	acm_scf	hinge2_restart_importnet	nonorm1p25	converged	1875	0.145169	0.891349	0.928675	0.854023	0.895052	1675	0.926763	0.930765	44	20	44	20	36.289	0.079949	0.926314	0.960507	0.00000622	32	5	13	23218.515
neg_teapot_droplets_hinge2_restart_importnet_nonorm1p25	teapot_droplets	hinge2_restart_importnet	nonorm1p25	converged	1800	0.130711	0.798743	0.934067	0.663420	0.821221	1425	0.849856	0.908811	35	20	36	20	32.808	0.169575	0.857866	0.913066	0.00009396	25	2	12	21043.637
neg_robot_man_hinge2_restart_importnet_nonorm1p25	robot_man	hinge2_restart_importnet	nonorm1p25	shed_converged	2400	0.064060	0.915062	0.902878	0.927246	0.938393	1550	0.964206	0.973294	11	20	38	11	25.371	0.032920	0.966819	0.945345	0.00005793	25	2	36	23616.655
