step,seconds,mean_iou,view1_iou,view2_iou,loss,patches
1,1.410,0.160633,0.163823,0.157443,1.071777,20
25,27.558,0.274316,0.285689,0.262944,0.833066,20
50,202.384,0.416562,0.416689,0.416434,0.663709,23
75,234.023,0.528856,0.511325,0.546387,0.529660,23
100,421.784,0.611373,0.602515,0.620231,0.440717,24
125,454.756,0.671870,0.665550,0.678190,0.375278,24
150,636.183,0.698704,0.676487,0.720921,0.346569,23
175,667.199,0.713779,0.680362,0.747195,0.328400,23
200,853.748,0.724065,0.683566,0.764563,0.312853,24
225,886.523,0.735573,0.690175,0.780971,0.297284,24
250,1074.649,0.746934,0.693933,0.799934,0.280094,24
275,1107.722,0.758239,0.706134,0.810344,0.268645,24
300,1295.418,0.774916,0.725039,0.824794,0.255690,24
325,1328.311,0.783898,0.731236,0.836560,0.245945,24
350,1515.234,0.793497,0.736157,0.850838,0.234079,24
375,1548.414,0.800685,0.732611,0.868760,0.222193,24
400,1745.794,0.817289,0.753919,0.880659,0.208160,23
425,1777.312,0.828590,0.765826,0.891354,0.196513,23
450,1971.470,0.835618,0.769238,0.901998,0.191522,22
475,2001.474,0.841051,0.777990,0.904111,0.187867,22
500,2184.810,0.844916,0.776980,0.912853,0.182704,21
525,2213.217,0.846773,0.778363,0.915182,0.180937,21
550,2394.757,0.850542,0.780788,0.920296,0.177434,22
575,2424.686,0.855548,0.784154,0.926943,0.171719,22
600,2610.385,0.860264,0.787443,0.933084,0.161691,24
625,2643.566,0.864327,0.788076,0.940578,0.157250,24
650,2831.778,0.868091,0.799291,0.936890,0.159351,21
675,2860.567,0.864846,0.790497,0.939195,0.157739,21
700,3044.132,0.867090,0.789822,0.944357,0.157388,21
725,3072.869,0.866279,0.789091,0.943467,0.156317,21
750,3241.345,0.866483,0.785546,0.947420,0.156100,19
775,3267.300,0.866473,0.786187,0.946760,0.155910,19
800,3431.850,0.867683,0.786282,0.949084,0.153996,19
825,3457.700,0.869955,0.790170,0.949740,0.150894,19
850,3622.894,0.873140,0.794254,0.952027,0.147775,19
875,3648.977,0.873335,0.795961,0.950710,0.146776,19
900,3802.696,0.872747,0.795030,0.950463,0.148081,17
925,3825.703,0.870503,0.794568,0.946438,0.152120,17
950,3972.867,0.871212,0.793588,0.948836,0.150433,17
975,3995.874,0.871612,0.795904,0.947320,0.148812,17
1000,4142.861,0.872665,0.799365,0.945964,0.148722,17
1025,4165.808,0.871613,0.797460,0.945767,0.149018,17
1050,4306.313,0.873395,0.802561,0.944229,0.148585,16
1075,4327.937,0.869838,0.793713,0.945964,0.151247,16
1100,4467.459,0.870225,0.794656,0.945795,0.151089,16
