step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count,total_adds,total_splits,total_deletes
1,0.706,1.242181,0.096416,0.086784,0.106047,5,0.00065412,0,0.105446,0.082433,0.128458,0.507453,0.532615,0.482291,0.106804,0.093938,0.119670,0.020725,0.029324,0.200262,0.188621,0.000000,0,0,0
25,11.577,1.114654,0.152492,0.124859,0.180126,5,0.00000000,0,0.073309,0.062425,0.084192,0.689379,0.680000,0.698758,0.163972,0.132653,0.195291,0.015546,0.019051,0.188206,0.166047,0.000000,0,0,0
50,85.149,0.973556,0.243049,0.205795,0.280302,8,0.00000000,0,0.056007,0.049520,0.062493,0.820024,0.813489,0.826558,0.256903,0.215986,0.297819,0.012191,0.013986,0.168722,0.142708,0.000000,3,0,0
75,102.039,0.829975,0.350402,0.310269,0.390534,8,0.00000000,0,0.047924,0.048219,0.047629,0.883303,0.870881,0.895724,0.367183,0.325230,0.409135,0.011899,0.010690,0.146313,0.119051,0.000000,3,0,0
100,212.292,0.699871,0.452267,0.410918,0.493615,11,0.00026279,0,0.043291,0.050020,0.036563,0.914711,0.896115,0.933307,0.471568,0.431473,0.511663,0.012528,0.008050,0.125170,0.097770,0.000000,6,0,0
125,235.512,0.588931,0.546429,0.497260,0.595597,11,0.00000000,0,0.046934,0.058824,0.035044,0.922858,0.899504,0.946211,0.571490,0.526511,0.616470,0.014335,0.007785,0.107325,0.077925,0.000000,6,0,0
150,387.133,0.469943,0.654678,0.594296,0.715061,14,0.00119781,2,0.058161,0.076831,0.039492,0.921181,0.892812,0.949550,0.691628,0.639956,0.743300,0.018711,0.008751,0.087731,0.054906,0.000000,9,0,0
175,417.118,0.402144,0.708680,0.650717,0.766642,14,0.00197954,2,0.058038,0.074630,0.041445,0.927110,0.903568,0.950652,0.748848,0.699280,0.798416,0.018257,0.009126,0.075198,0.044697,0.000000,9,0,0
200,610.796,0.357634,0.745098,0.693792,0.796404,17,0.00166564,2,0.058585,0.073229,0.043941,0.930130,0.910459,0.949802,0.787998,0.744598,0.831399,0.018142,0.009666,0.065940,0.038979,0.000000,12,0,0
225,647.449,0.305002,0.783636,0.740210,0.827061,17,0.00183375,1,0.054311,0.067827,0.040794,0.937862,0.920970,0.954753,0.825608,0.790416,0.860801,0.016884,0.008825,0.055597,0.032788,0.000000,12,0,0
250,879.420,0.273559,0.812645,0.781241,0.844049,20,0.00122407,1,0.058993,0.075130,0.042856,0.935735,0.917897,0.953573,0.860079,0.839936,0.880221,0.018626,0.009502,0.047017,0.029820,0.000000,15,0,0
275,922.270,0.258314,0.822332,0.800261,0.844403,20,0.00151101,3,0.058331,0.072829,0.043832,0.937216,0.921805,0.952627,0.869979,0.858543,0.881415,0.017742,0.009614,0.042388,0.029686,0.000000,15,0,0
300,1196.343,0.249958,0.830482,0.817354,0.843610,23,0.00134608,1,0.060114,0.076831,0.043398,0.936364,0.919716,0.953013,0.880187,0.880152,0.880221,0.018900,0.009570,0.038987,0.029783,0.000000,18,0,0
325,1245.832,0.240015,0.836771,0.832538,0.841003,23,0.00138215,1,0.058045,0.069328,0.046761,0.938657,0.927752,0.949561,0.885293,0.890256,0.880330,0.017133,0.010387,0.035549,0.030373,0.000000,18,0,0
350,1551.503,0.224546,0.849515,0.845263,0.853767,25,0.00126229,1,0.058749,0.070628,0.046870,0.938889,0.927605,0.950173,0.899373,0.904962,0.893783,0.017384,0.010388,0.032772,0.027896,0.000000,21,0,1
375,1605.114,0.216807,0.855749,0.854562,0.856936,25,0.00141342,2,0.058495,0.068928,0.048063,0.939520,0.929837,0.949203,0.905794,0.913465,0.898123,0.016769,0.010786,0.030738,0.027424,0.000000,21,0,1
400,1949.805,0.214723,0.856864,0.858439,0.855289,25,0.00152510,3,0.057531,0.069928,0.045134,0.940593,0.929251,0.951935,0.906180,0.918467,0.893892,0.017095,0.010083,0.029956,0.027674,0.000000,21,0,1
425,2003.543,0.210656,0.860139,0.863164,0.857113,25,0.00153580,3,0.057607,0.068127,0.047087,0.940670,0.931191,0.950149,0.909720,0.921969,0.897472,0.016835,0.010372,0.029041,0.027216,0.000000,21,0,1
450,2324.234,0.208050,0.861795,0.857076,0.866515,25,0.00122284,3,0.059363,0.070228,0.048497,0.939104,0.928883,0.949325,0.912903,0.917267,0.908539,0.017030,0.010658,0.029891,0.025330,0.000000,22,1,3
475,2378.445,0.202505,0.867013,0.860380,0.873645,25,0.00136134,6,0.059660,0.068327,0.050993,0.939097,0.930807,0.947386,0.918681,0.919168,0.918195,0.016615,0.011212,0.029227,0.024043,0.000000,22,1,3
500,2700.014,0.197088,0.871435,0.866848,0.876022,26,0.00148152,5,0.058758,0.069128,0.048389,0.940269,0.930588,0.949950,0.922591,0.926771,0.918412,0.017005,0.010677,0.027941,0.023568,0.000000,25,1,5
525,2754.891,0.188710,0.877451,0.876235,0.878666,26,0.00164882,5,0.056796,0.062925,0.050667,0.942343,0.936714,0.947972,0.927279,0.931373,0.923185,0.015508,0.011357,0.026010,0.023077,0.000000,25,1,5
550,3085.527,0.201173,0.870241,0.864134,0.876348,25,0.00059031,7,0.062773,0.069128,0.056417,0.936473,0.930385,0.942560,0.924829,0.923870,0.925789,0.017243,0.012389,0.028573,0.023531,0.000000,26,1,7
575,3138.028,0.175250,0.887670,0.893593,0.881748,25,0.00125580,6,0.056869,0.058623,0.055116,0.942858,0.941645,0.944071,0.938162,0.945978,0.930346,0.014505,0.012300,0.022139,0.022582,0.000000,26,1,7
600,3472.728,0.169067,0.892335,0.902982,0.881687,27,0.00112030,6,0.057299,0.060024,0.054573,0.942776,0.940991,0.944561,0.943493,0.957183,0.929804,0.014675,0.012193,0.019987,0.022673,0.000000,29,1,8
625,3530.074,0.161686,0.899205,0.914143,0.884267,27,0.00145485,7,0.057015,0.060324,0.053705,0.943457,0.941411,0.945503,0.950522,0.969288,0.931757,0.014903,0.012067,0.017806,0.022266,0.000000,29,1,8
650,3866.670,0.158333,0.901958,0.912592,0.891324,25,0.00142462,5,0.057036,0.059824,0.054248,0.943585,0.941749,0.945421,0.953432,0.967187,0.939677,0.014920,0.012100,0.018175,0.020760,0.000000,29,1,10
675,3919.180,0.154210,0.907555,0.910936,0.904174,25,0.00137617,4,0.060025,0.064826,0.055224,0.941321,0.937355,0.945286,0.962047,0.969988,0.954107,0.015997,0.012452,0.018499,0.018359,0.000000,29,1,10
700,4234.762,0.185170,0.890301,0.883412,0.897191,24,0.00055130,3,0.071794,0.077731,0.065857,0.930044,0.924519,0.935569,0.954179,0.952081,0.956276,0.019504,0.014664,0.024753,0.019758,0.000000,30,1,12
725,4285.388,0.150641,0.909570,0.909552,0.909588,24,0.00138529,3,0.058765,0.065126,0.052403,0.942554,0.937010,0.948098,0.963020,0.968788,0.957253,0.016077,0.011702,0.018851,0.017150,0.000000,30,1,12
750,4602.204,0.148233,0.910204,0.910546,0.909861,23,0.00155462,4,0.056004,0.062425,0.049582,0.945012,0.939382,0.950643,0.961181,0.967387,0.954975,0.015684,0.011026,0.018679,0.017014,0.000000,30,1,13
775,4650.661,0.148008,0.910725,0.912200,0.909250,23,0.00162411,2,0.056405,0.061925,0.050884,0.944677,0.939915,0.949439,0.962102,0.968687,0.955517,0.015443,0.011451,0.018292,0.017219,0.000000,30,1,13
800,4965.685,0.148998,0.910247,0.911356,0.909138,23,0.00157095,3,0.057501,0.064226,0.050776,0.943712,0.937893,0.949531,0.962594,0.969888,0.955300,0.015885,0.011322,0.018427,0.017268,0.000000,30,1,13
825,5014.227,0.147172,0.911320,0.912533,0.910108,23,0.00158948,4,0.056228,0.064826,0.047629,0.944940,0.937458,0.952422,0.962572,0.971689,0.953456,0.015968,0.010697,0.018186,0.017168,0.000000,30,1,13
850,5332.493,0.147388,0.910351,0.911516,0.909185,23,0.00160746,4,0.055785,0.065026,0.046544,0.945293,0.937222,0.953364,0.961145,0.970788,0.951503,0.016023,0.010415,0.018363,0.017173,0.000000,30,1,13
875,5381.743,0.143878,0.912973,0.914816,0.911130,23,0.00155099,4,0.053925,0.062825,0.045025,0.947077,0.939306,0.954847,0.962221,0.972289,0.952154,0.015573,0.010165,0.017791,0.016937,0.000000,30,1,13
900,5690.130,0.140825,0.914901,0.919261,0.910542,23,0.00146987,4,0.053639,0.060624,0.046653,0.947396,0.941461,0.953332,0.964006,0.974990,0.953022,0.015137,0.010471,0.016777,0.017017,0.000000,30,1,13
925,5739.171,0.139960,0.915346,0.921902,0.908790,23,0.00153480,4,0.054290,0.060624,0.047955,0.946840,0.941618,0.952061,0.965081,0.977791,0.952371,0.015074,0.010615,0.016228,0.017222,0.000000,30,1,13
950,6028.002,0.133562,0.917453,0.927941,0.906965,25,0.00164533,5,0.051055,0.053721,0.048389,0.949747,0.947920,0.951574,0.964321,0.977791,0.950852,0.013185,0.010721,0.014648,0.017536,0.000000,33,1,14
975,6081.693,0.131155,0.919284,0.929863,0.908705,25,0.00213436,5,0.049099,0.051220,0.046978,0.951577,0.950209,0.952945,0.964443,0.977491,0.951394,0.012804,0.010478,0.014349,0.017230,0.000000,33,1,14
1000,6393.980,0.206525,0.875402,0.887288,0.863517,23,0.00268294,2,0.076406,0.082833,0.069979,0.925111,0.920629,0.929593,0.942365,0.960784,0.923945,0.020253,0.015578,0.023777,0.026523,0.000000,33,1,16
1025,6442.686,0.156280,0.903626,0.908920,0.898331,23,0.00329178,6,0.055598,0.064326,0.046870,0.945089,0.937652,0.952527,0.953912,0.967387,0.940436,0.015928,0.010449,0.018777,0.019359,0.000000,33,1,16
1050,6746.296,0.138387,0.915722,0.920906,0.910539,25,0.00388015,6,0.052581,0.056122,0.049040,0.948305,0.945444,0.951167,0.963890,0.972589,0.955191,0.013762,0.010826,0.016077,0.016853,0.000000,36,1,17
1075,6800.077,0.131664,0.919410,0.925338,0.913482,25,0.00334115,9,0.048206,0.051821,0.044592,0.952402,0.949449,0.955355,0.963752,0.973289,0.954215,0.012902,0.010000,0.015231,0.016426,0.000000,36,1,17
1100,7104.630,0.125486,0.924224,0.930690,0.917757,23,0.00397267,6,0.048515,0.052221,0.044809,0.952365,0.949374,0.955356,0.969086,0.979292,0.958880,0.012750,0.010032,0.014098,0.015413,0.000000,36,1,19
1125,7154.149,0.124650,0.922163,0.931459,0.912867,23,0.00200733,7,0.045812,0.049420,0.042205,0.954699,0.951875,0.957523,0.964443,0.977491,0.951394,0.012284,0.009364,0.013942,0.016315,0.000000,36,1,19
1150,7462.889,0.125262,0.922384,0.931196,0.913571,23,0.00084071,8,0.046998,0.048319,0.045676,0.953602,0.952837,0.954368,0.965745,0.976190,0.955300,0.011986,0.010353,0.014003,0.016385,0.000000,36,1,19
1175,7512.690,0.125162,0.921944,0.931120,0.912768,23,0.00046686,7,0.047311,0.048619,0.046002,0.953300,0.952567,0.954033,0.965574,0.976391,0.954758,0.012163,0.010241,0.013965,0.016445,0.000000,36,1,19
1200,7820.747,0.122108,0.923834,0.932286,0.915383,23,0.00029454,6,0.046421,0.050420,0.042422,0.954235,0.951035,0.957435,0.966753,0.979292,0.954215,0.012418,0.009487,0.013704,0.015978,0.000000,36,1,19
1225,7870.774,0.121683,0.924588,0.933283,0.915894,23,0.00024453,5,0.045316,0.049620,0.041011,0.955275,0.951788,0.958761,0.966524,0.979592,0.953456,0.012437,0.009209,0.013752,0.015929,0.000000,36,1,19
1250,8187.993,0.123518,0.922612,0.932615,0.912608,23,0.00020549,4,0.044990,0.049620,0.040360,0.955490,0.951756,0.959224,0.964166,0.978892,0.949441,0.012459,0.009078,0.013801,0.016555,0.000000,36,1,19
1275,8237.751,0.121177,0.924517,0.933575,0.915459,23,0.00032342,4,0.045257,0.049720,0.040794,0.955329,0.951715,0.958943,0.966398,0.979992,0.952805,0.012287,0.009232,0.013506,0.016051,0.000000,36,1,19
1300,8547.139,0.122953,0.923012,0.932420,0.913605,23,0.00015818,4,0.046667,0.051020,0.042313,0.953985,0.950514,0.957456,0.966127,0.979992,0.952262,0.012550,0.009449,0.013659,0.016289,0.000000,36,1,19
1325,8597.508,0.120719,0.924417,0.936111,0.912722,23,0.00019636,5,0.046042,0.049120,0.042964,0.954591,0.952367,0.956816,0.967015,0.982093,0.951937,0.012167,0.009628,0.012915,0.016381,0.000000,36,1,19
1350,8887.982,0.120324,0.926224,0.934673,0.917775,23,0.00014877,4,0.047122,0.050520,0.043724,0.953707,0.951066,0.956347,0.969898,0.981893,0.957904,0.012570,0.009821,0.013319,0.015559,0.000000,36,1,19
1375,8938.119,0.122353,0.924370,0.932299,0.916441,23,0.00019926,6,0.046629,0.050620,0.042639,0.954071,0.950859,0.957283,0.967504,0.979492,0.955517,0.012717,0.009511,0.013895,0.015728,0.000000,36,1,19
1400,9256.722,0.121244,0.925257,0.933613,0.916901,23,0.00031952,6,0.046751,0.050320,0.043181,0.953997,0.951189,0.956805,0.968543,0.980592,0.956493,0.012624,0.009658,0.013617,0.015582,0.000000,36,1,19
1425,9306.484,0.121512,0.925465,0.933302,0.917628,23,0.00040367,7,0.047952,0.051421,0.044483,0.952928,0.950208,0.955647,0.969869,0.981293,0.958446,0.012798,0.009894,0.013624,0.015440,0.000000,36,1,19
1450,9624.310,0.122899,0.925236,0.930489,0.919983,23,0.00051387,3,0.047335,0.050620,0.044049,0.953460,0.950769,0.956151,0.969049,0.977591,0.960508,0.012707,0.009901,0.014329,0.015214,0.000000,36,1,19
