step,seconds,mean_iou,view1_iou,view2_iou,loss,patches
1,1.373,0.165512,0.173753,0.157271,0.589350,20
25,25.466,0.237466,0.246257,0.228675,0.445053,20
50,49.645,0.361955,0.386769,0.337142,0.372250,20
75,73.822,0.486857,0.504316,0.469398,0.310681,20
100,98.369,0.590987,0.615613,0.566361,0.261456,20
125,122.816,0.641182,0.655906,0.626457,0.230377,20
150,146.781,0.685122,0.686028,0.684217,0.203608,20
175,170.688,0.698603,0.700109,0.697096,0.191921,20
200,194.630,0.714477,0.714390,0.714565,0.184890,20
225,218.519,0.723732,0.718653,0.728810,0.184350,20
250,242.227,0.728341,0.719964,0.736719,0.185206,20
275,265.669,0.732446,0.722374,0.742519,0.178172,20
300,289.572,0.733591,0.720622,0.746561,0.168472,20
325,313.547,0.737270,0.723626,0.750913,0.164705,20
350,337.444,0.741204,0.727156,0.755251,0.161115,20
375,361.085,0.744996,0.733143,0.756848,0.156173,20
400,384.716,0.746268,0.734929,0.757607,0.153738,20
425,408.357,0.747051,0.733887,0.760215,0.146562,20
450,432.097,0.757361,0.751316,0.763405,0.136553,20
475,455.829,0.761813,0.757932,0.765695,0.132895,20
500,479.530,0.759085,0.754251,0.763918,0.134831,20
525,503.119,0.758761,0.753902,0.763620,0.134270,20
550,526.839,0.760788,0.755588,0.765987,0.131107,20
575,550.396,0.763778,0.762147,0.765410,0.129469,20
600,573.951,0.765543,0.763934,0.767151,0.129372,20
625,597.721,0.765796,0.765358,0.766235,0.128815,20
650,621.372,0.765147,0.763761,0.766533,0.129003,20
675,645.196,0.765798,0.764282,0.767313,0.129883,20
700,668.912,0.768061,0.767285,0.768836,0.127375,20
725,692.642,0.766684,0.765575,0.767794,0.128725,20
750,716.472,0.767700,0.767343,0.768057,0.128806,20
775,740.308,0.767943,0.768344,0.767541,0.129400,20
800,764.437,0.768290,0.769252,0.767327,0.128173,20
825,788.390,0.767767,0.768367,0.767167,0.131189,20
850,812.445,0.770911,0.769110,0.772712,0.130165,20
