step,loss
1,0.792104
10,0.668956
20,0.585933
30,0.539373
40,0.500520
50,0.468443
60,0.432692
70,0.412438
80,0.396369
90,0.379932
100,0.366323
110,0.353027
120,0.340356
130,0.331751
140,0.314627
150,0.300555
160,0.288371
170,0.270843
180,0.253743
190,0.243985
200,0.230825
210,0.223001
220,0.212685
230,0.204417
240,0.192059
250,0.184557
260,0.179552
270,0.172300
280,0.163803
290,0.157568
300,0.153601
310,0.146381
320,0.139019
330,0.134444
340,0.132617
350,0.131852
360,0.140010
370,0.136257
380,0.133416
390,0.130892
400,0.128417
410,0.125211
420,0.120028
430,0.117015
440,0.115593
450,0.116003
460,0.119833
470,0.116294
480,0.117232
490,0.116607
500,0.116441
510,0.119632
520,0.118309
530,0.116527
540,0.115489
550,0.116612
560,0.115626
570,0.117769
580,0.116935
590,0.120889
600,0.122706
610,0.123695
620,0.121305
630,0.122206
640,0.120729
650,0.119360
660,0.122545
670,0.121830
680,0.121578
690,0.119922
700,0.120922
710,0.123448
720,0.124255
730,0.126568
740,0.127979
750,0.129083
760,0.129233
770,0.129921
780,0.129228
790,0.128348
800,0.128064
810,0.127248
820,0.129206
830,0.129501
840,0.129980
850,0.128726
860,0.125654
870,0.128535
880,0.126363
890,0.126556
900,0.124343
910,0.124102
920,0.126365
930,0.125437
940,0.127665
950,0.129725
960,0.129578
970,0.127065
980,0.124892
990,0.125732
1000,0.126713
