job	pair	group	arm	seed	overlap_mode	overlap_repair	stop_reason	final_step	final_loss	final_mean_iou	final_view1_iou	final_view2_iou	final_patches	final_overlap	best_mean_iou	best_mean_iou_step	best_loss	best_loss_step	srd_total_adds	srd_total_deletes	total_seconds	iou_0p50_steps	iou_0p50_seconds	iou_0p60_steps	iou_0p60_seconds	iou_0p70_steps	iou_0p70_seconds	iou_0p75_steps	iou_0p75_seconds	iou_0p80_steps	iou_0p80_seconds	iou_0p85_steps	iou_0p85_seconds	iou_0p90_steps	iou_0p90_seconds	rel_90pct_steps	rel_90pct_seconds	rel_95pct_steps	rel_95pct_seconds	rel_99pct_steps	rel_99pct_seconds
final_horse_circle_basic_seed0	horse_circle	basic	basic	0	planar	True	converged	1500	0.359342	0.798487	0.701900	0.895073	13	0.00015987	0.837337	875	0.188621	525	-	-	1032.000	75	53.553	125	88.626	200	140.640	225	158.335	275	193.729	-1	-1	-1	-1	225	158.335	275	193.729	350	247.494
final_robot_man_basic_seed0	robot_man	basic	basic	0	planar	True	converged	2900	0.077227	0.893502	0.843144	0.943860	11	0.00002734	0.898426	2425	0.075974	2600	-	-	2773.340	50	48.513	100	97.062	175	170.502	225	218.693	300	291.256	700	665.930	-1	-1	325	315.314	725	690.963	1525	1479.902
