step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count,total_adds,total_splits,total_deletes
1,0.525,0.830884,0.142461,0.117786,0.167136,5,0.00028114,0,0.172118,0.133702,0.210534,0.494871,0.499686,0.490056,0.167929,0.133535,0.202324,0.018194,0.031145,0.120898,0.131328,0.000000,0,0,0
25,7.132,0.651124,0.218045,0.166826,0.269264,5,0.00000000,0,0.063215,0.052843,0.073586,0.782909,0.768722,0.797095,0.232360,0.175642,0.289078,0.007042,0.010708,0.105920,0.102246,0.000000,0,0,0
50,52.044,0.570615,0.295124,0.254229,0.336020,8,0.00020000,0,0.044268,0.031371,0.057165,0.877263,0.893143,0.861382,0.308716,0.262204,0.355229,0.003991,0.008190,0.092751,0.091317,0.000000,2,1,0
75,62.261,0.493639,0.377252,0.344941,0.409563,8,0.00001241,1,0.029831,0.016440,0.043222,0.931672,0.955210,0.908133,0.388939,0.350612,0.427266,0.002120,0.006185,0.080272,0.080119,0.000000,2,1,0
100,118.123,0.432728,0.451323,0.421567,0.481079,9,0.00020140,0,0.026282,0.012750,0.039814,0.948640,0.971003,0.926277,0.463587,0.426942,0.500232,0.001574,0.005634,0.070622,0.069969,0.000000,5,1,2
125,129.674,0.384540,0.507957,0.464392,0.551522,9,0.00091591,0,0.020634,0.012917,0.028350,0.962833,0.973273,0.952393,0.518774,0.470391,0.567157,0.001585,0.004046,0.065279,0.059873,0.000000,5,1,2
150,211.564,0.329134,0.583616,0.530023,0.637208,12,0.00101521,0,0.025590,0.016943,0.034237,0.960069,0.969523,0.950615,0.599014,0.539004,0.659024,0.001964,0.004958,0.057321,0.048692,0.000000,8,1,2
175,227.016,0.272325,0.661716,0.598285,0.725148,12,0.00193959,3,0.032265,0.017279,0.047250,0.956909,0.972393,0.941425,0.684017,0.608623,0.759411,0.002004,0.006791,0.048892,0.037032,0.000000,8,1,2
200,320.850,0.240827,0.708026,0.665136,0.750916,11,0.00044290,4,0.040151,0.022983,0.057320,0.949996,0.967326,0.932666,0.737190,0.680423,0.793958,0.002766,0.008351,0.040780,0.033834,0.000000,10,1,5
225,335.536,0.201862,0.758552,0.737512,0.779592,11,0.00056496,4,0.038501,0.014259,0.062742,0.955448,0.981294,0.929602,0.788267,0.748029,0.828505,0.001614,0.009238,0.031620,0.030109,0.000000,10,1,5
250,434.596,0.182531,0.784471,0.770397,0.798544,12,0.00027684,2,0.041037,0.017782,0.064291,0.953749,0.977824,0.929673,0.816990,0.784097,0.849884,0.001916,0.009447,0.027562,0.027536,0.000000,11,1,5
275,450.424,0.160786,0.814197,0.810279,0.818116,12,0.00089605,2,0.039462,0.015098,0.063826,0.956825,0.981975,0.931675,0.846423,0.822513,0.870333,0.001850,0.009395,0.022928,0.024836,0.000000,11,1,5
