step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count,total_adds,total_splits,total_deletes
1,0.484,0.863727,0.121507,0.163738,0.079275,5,0.00756693,0,0.229408,0.331384,0.127433,0.404522,0.396807,0.412237,0.153688,0.217999,0.089377,0.021656,0.028864,0.068362,0.192521,0.000000,0,0,0
25,7.325,0.756420,0.128481,0.166759,0.090202,5,0.00001223,0,0.118006,0.172840,0.063173,0.566868,0.530864,0.602871,0.145741,0.195582,0.095901,0.011227,0.014162,0.059941,0.179501,0.000000,0,0,0
50,54.478,0.703881,0.158883,0.205988,0.111777,7,0.00000000,1,0.068329,0.085120,0.051539,0.709694,0.724211,0.695177,0.170530,0.223522,0.117538,0.005494,0.011626,0.052792,0.173275,0.000000,3,0,1
75,63.743,0.658697,0.221875,0.284173,0.159578,7,0.00000000,0,0.067245,0.083821,0.050669,0.776999,0.786070,0.767928,0.237828,0.307992,0.167663,0.005438,0.011398,0.047462,0.163686,0.000000,3,0,1
100,126.375,0.565775,0.339659,0.426349,0.252968,10,0.00016000,0,0.054669,0.065302,0.044036,0.865694,0.874296,0.857092,0.359149,0.454191,0.264108,0.004125,0.009944,0.037104,0.144416,0.000000,5,1,1
125,139.695,0.495770,0.418244,0.486919,0.349568,10,0.00000000,0,0.050176,0.055556,0.044797,0.896599,0.902453,0.890745,0.439599,0.513970,0.365228,0.003517,0.010119,0.032765,0.125673,0.000000,5,1,1
150,209.189,0.448277,0.483844,0.548103,0.419585,10,0.00026926,0,0.059878,0.070500,0.049255,0.896056,0.892734,0.899378,0.513498,0.586745,0.440252,0.004516,0.011135,0.029115,0.112422,0.000000,8,1,4
175,222.716,0.410259,0.532132,0.586755,0.477510,10,0.00003120,0,0.067842,0.084146,0.051539,0.895044,0.883175,0.906913,0.569124,0.636127,0.502120,0.005396,0.011683,0.026837,0.101369,0.000000,8,1,4
200,316.022,0.384246,0.564172,0.618990,0.509354,12,0.00000000,0,0.066598,0.081222,0.051973,0.901677,0.891775,0.911580,0.602546,0.669266,0.535827,0.005067,0.011800,0.024435,0.095213,0.000000,11,1,5
225,332.506,0.351669,0.598617,0.645045,0.552189,12,0.00000605,0,0.064911,0.081871,0.047950,0.909239,0.895000,0.923477,0.638261,0.697856,0.578667,0.005213,0.010860,0.022793,0.086393,0.000000,11,1,5
