job	pair	arm	config	stop_reason	final_step	final_loss	final_mean_iou	final_view1_iou	final_view2_iou	best_mean_iou	best_mean_iou_step	final_mean_tversky	best_mean_tversky	final_patches	start_patches	max_patches	min_patches	mean_patches	final_mean_spill	final_mean_precision	final_mean_coverage	final_overlap	srd_total_adds	srd_total_splits	srd_total_deletes	total_seconds
neg_sun_moon_importnet_nonorm4	sun_moon	importnet	nonorm4	converged	1575	0.086423	0.791819	0.776350	0.807288	0.804597	1400	0.961636	0.963104	17	20	20	17	18.312	0.013661	0.983437	0.802714	0.00011587	0	0	3	5544.282
neg_water_fire_importnet_nonorm4	water_fire	importnet	nonorm4	converged	1900	0.029433	0.920792	0.948151	0.893434	0.924650	1600	0.981717	0.982208	16	20	20	16	16.649	0.011687	0.987765	0.931669	0.00004941	0	0	4	6241.501
neg_cat_face_bass_importnet_nonorm4	cat_face_bass	importnet	nonorm4	converged	2225	0.086154	0.898119	0.921516	0.874722	0.902948	1925	0.964592	0.967817	19	20	20	19	19.111	0.029333	0.969427	0.924596	0.00005498	0	0	1	8177.868
neg_dance_argument_importnet_nonorm4	dance_argument	importnet	nonorm4	converged	1900	0.248473	0.693808	0.574484	0.813133	0.777774	1600	0.863415	0.917254	19	20	20	19	19.182	0.108633	0.871480	0.765979	0.00013964	0	0	1	7013.125
neg_horse_circle_importnet_nonorm4	horse_circle	importnet	nonorm4	converged	1700	0.071140	0.876952	0.786893	0.967010	0.876952	1700	0.976676	0.977136	17	20	20	17	18.130	0.010780	0.987015	0.885541	0.00013968	0	0	3	5954.608
neg_acm_scf_importnet_nonorm4	acm_scf	importnet	nonorm4	converged	1675	0.252183	0.573934	0.428862	0.719007	0.604822	1375	0.865197	0.880295	16	20	20	16	17.853	0.064475	0.919562	0.617762	0.00000000	0	0	4	5694.189
neg_teapot_droplets_importnet_nonorm4	teapot_droplets	importnet	nonorm4	converged	1950	0.134963	0.640776	0.724945	0.556606	0.656956	1650	0.829728	0.857753	18	20	20	18	19.291	0.131295	0.859891	0.714794	0.00017279	0	0	2	7072.072
