step,seconds,mean_iou,view1_iou,view2_iou,loss,patches
1,1.377,0.166710,0.175321,0.158099,1.466740,20
25,26.478,0.273239,0.289119,0.257360,1.223181,20
50,52.018,0.423184,0.449800,0.396568,0.972999,20
75,77.212,0.559408,0.570614,0.548202,0.758939,20
100,102.178,0.639072,0.639249,0.638896,0.631683,20
125,126.888,0.684028,0.678431,0.689624,0.552437,20
150,151.640,0.711529,0.688071,0.734987,0.507808,20
175,176.675,0.733627,0.686290,0.780964,0.465395,20
200,201.597,0.763953,0.706218,0.821689,0.421504,20
225,226.557,0.771610,0.719251,0.823969,0.410680,20
250,251.169,0.776217,0.717479,0.834955,0.401865,20
275,276.188,0.785030,0.726753,0.843306,0.384064,20
300,300.889,0.790334,0.740571,0.840096,0.366748,20
325,326.064,0.803942,0.755231,0.852654,0.336648,20
350,351.305,0.801873,0.757180,0.846565,0.337330,20
375,376.757,0.799991,0.761537,0.838444,0.339191,20
400,402.089,0.798861,0.758203,0.839518,0.338303,20
425,427.718,0.800344,0.757942,0.842745,0.331967,20
450,453.357,0.801566,0.757364,0.845769,0.325502,20
475,478.725,0.802087,0.755962,0.848211,0.324810,20
500,504.090,0.805125,0.757652,0.852598,0.318740,20
525,529.683,0.808420,0.757163,0.859676,0.313267,20
550,555.022,0.809768,0.758948,0.860588,0.311114,20
575,580.898,0.810026,0.757646,0.862405,0.310720,20
600,606.751,0.811305,0.758830,0.863780,0.310479,20
625,632.550,0.810561,0.757153,0.863968,0.310326,20
650,658.284,0.813138,0.750889,0.875387,0.306413,20
675,683.980,0.819233,0.750265,0.888201,0.298630,20
700,709.545,0.824188,0.748218,0.900158,0.292784,20
725,735.132,0.828844,0.741037,0.916650,0.289075,20
750,760.911,0.835551,0.738688,0.932414,0.283743,20
775,786.886,0.839053,0.732106,0.945999,0.285876,20
800,812.894,0.839561,0.729854,0.949268,0.286226,20
825,838.445,0.839992,0.727373,0.952611,0.286872,20
850,864.124,0.839827,0.724100,0.955554,0.289427,20
875,889.831,0.837737,0.722429,0.953046,0.293349,20
900,915.356,0.838429,0.724082,0.952775,0.290565,20
925,941.173,0.838144,0.722551,0.953737,0.292184,20
950,966.839,0.839803,0.724532,0.955074,0.289045,20
975,992.568,0.839903,0.725645,0.954162,0.286935,20
1000,1018.291,0.839538,0.724179,0.954897,0.286588,20
1025,1043.906,0.839764,0.721777,0.957750,0.289020,20
